id,mwco,contact_angle,zeta_potential,contact_angle_missing,zeta_potential_missing,solvent,permeance,pressure,temperature,solvent_smiles,solute_smiles,secondary_solute_smiles,solute_category,rejection,solute_mw,solute_logp,secondary_solute_mw,secondary_solute_logp,secondary_solute_ratio,solvent_mw,solvent_logp,solvent_viscosity,solvent_density,solvent_dielectric_constant,solvent_dd,solvent_dp,solvent_dh,solvent_molar_volume,membrane_DM150,membrane_DM300,membrane_DM500,membrane_GMT-oNF-2,membrane_SM122,membrane_SS336,membrane_PMPerformance,membrane_SS150101,membrane,process_configuration_CF,process_configuration_DE,process_configuration,nlc_rejection,source
1710,300,87.0,-8.0,0,0,2-propanol,0.322751323,20.0,22,C(C)(C)O,CC1=C(OC)C=C(C)C(Br)=C1,CC1=C(OC)C=C(C)C(Br)=C1,Unknown,0.087550987,215.08999999999997,3.0745400000000016,215.08999999999997,3.0745400000000016,0.5,60.096,0.05,2.27,785.0,18.6,15.8,6.1,16.4,76.8,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,0.039315689133269265,nf10k
1711,300,87.0,-8.0,0,0,n-Heptane,7.156084656,20.0,22,CCCCCCC,C1CC2=CC=CC=C2C1O,C1CC2=CC=CC=C2C1O,Unknown,0.023489813,134.17799999999997,1.6662000000000001,134.17799999999997,1.6662000000000001,0.5,100.205,4.39,0.39,684.0,1.92,15.3,0.0,0.0,147.4,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,0.009878707962955759,nf10k
1712,500,82.0,0.0,0,1,Acetonitrile,2.328042328,20.0,22,C(C)#N,CC1=CC=CC2=CC=CC=C12,CC1=CC=CC2=CC=CC=C12,Unknown,-0.001367107,142.201,3.148220000000002,142.201,3.148220000000002,0.5,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,0,0,0,1,0,0,SS336,1,0,CF,-0.0010268067063866765,nf10k
1713,500,59.0,-31.0,0,0,Acetonitrile,8.79,10.0,25,C(C)#N,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(C)(C)C8=CC=CC=C8,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(C)(C)C8=CC=CC=C8,Unknown,0.953,863.286,18.201399999999982,863.286,18.201399999999982,0.5,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,1,0,0,0,0,0,DM500,1,0,CF,1.3187587626244124,nf10k
1714,150,59.0,0.0,0,1,Methanol,0.51,20.0,25,CO,C1=CC(=CC=C1N)N=NC2=CC=C(C=C2)N(CCO)CCO,C1=CC(=CC=C1N)N=NC2=CC=C(C=C2)N(CCO)CCO,Unknown,0.91,300.3620000000001,2.4752000000000014,300.3620000000001,2.4752000000000014,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,DM150,0,1,DE,1.0409586076789066,nf10k
1715,500,82.0,0.0,0,1,Acetonitrile,2.328042328,20.0,22,C(C)#N,C1=CC=NC(=C1)N,C1=CC=NC(=C1)N,Unknown,0.071318399,94.11699999999999,0.6638,94.11699999999999,0.6638,0.5,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,0,0,0,1,0,0,SS336,1,0,CF,0.03166576392460993,nf10k
1716,500,82.0,0.0,0,1,Ethyl acetate,2.439741329,20.0,22,O(C(C)=O)CC,BrC1=CC=CC(Br)=N1,BrC1=CC=CC(Br)=N1,Unknown,-0.097446762,236.89399999999998,2.6066000000000003,236.89399999999998,2.6066000000000003,0.5,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,0,0,0,0,0,1,0,0,SS336,1,0,CF,-0.04077901298168505,nf10k
1717,300,87.0,-8.0,0,0,Methyl tert-butyl ether,64.75433947,20.0,22,CC(C)(C)OC,CC1=NC(C)=CC=C1,CC1=NC(C)=CC=C1,Unknown,0.21592695,107.15599999999996,1.69844,107.15599999999996,1.69844,0.5,88.15,1.06,0.36,740.0,2.6,14.8,4.3,5.0,119.8,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,0.10508993085237434,nf10k
1718,150,59.0,0.0,0,1,Methanol,0.88,10.0,22,CO,NC12CC3CC(CC(C3)C1)C2,NC12CC3CC(CC(C3)C1)C2,Unknown,0.9,151.253,1.9139,151.253,1.9139,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,DM150,1,0,CF,0.9956786262173575,nf10k
1719,300,87.0,-8.0,0,0,Methanol,0.101115447,10.0,22,CO,C1=CC2=C(C=C1O)NC=N2,C1=CC2=C(C=C1O)NC=N2,Unknown,0.947473434,134.13799999999998,1.2684999999999997,134.13799999999998,1.2684999999999997,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,1.2714306179109676,nf10k
1720,300,59.0,-37.5,0,0,Methanol,1.23,20.0,22,CO,O=C(O)c1ccc(-c2cc(-c3ccc(C(=O)O)cc3)cc(-c3ccc(C(=O)O)cc3)c2)cc1,O=C(O)c1ccc(-c2cc(-c3ccc(C(=O)O)cc3)cc(-c3ccc(C(=O)O)cc3)c2)cc1,Unknown,1.0,438.4350000000001,5.782200000000004,438.4350000000001,5.782200000000004,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,3.0,nf10k
1721,300,87.0,-8.0,0,0,Toluene,3.0,20.0,25,CC1=CC=CC=C1,COc1cc(C(C)(C)C)c(OP2Oc3ccccc3c4ccccc4O2)c(c5cc(OC)cc(C(C)(C)C)c5OP6Oc7ccccc7c8ccccc8O6)c1,COc1cc(C(C)(C)C)c(OP2Oc3ccccc3c4ccccc4O2)c(c5cc(OC)cc(C(C)(C)C)c5OP6Oc7ccccc7c8ccccc8O6)c1,ligand,0.98,786.7980000000002,14.85679999999997,786.7980000000002,14.85679999999997,0.5,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,1.6777807052660803,nf10k
1722,300,59.0,-37.5,0,0,Acetonitrile,1.38,20.0,22,C(C)#N,COC1=CC(OC)=CC(OC)=C1,COC1=CC(OC)=CC(OC)=C1,Unknown,0.912182947,168.19199999999998,1.7124,168.19199999999998,1.7124,0.5,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,1,0,0,0,0,0,0,DM300,1,0,CF,1.051503641059565,nf10k
1723,300,87.0,-8.0,0,0,Acetonitrile,2.142857143,20.0,22,C(C)#N,C1=CC=C(C=C1)NC2=CC=CC3=CC=CC=C32,C1=CC=C(C=C1)NC2=CC=CC3=CC=CC=C32,Unknown,0.167127064,219.287,4.583400000000002,219.287,4.583400000000002,0.5,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,0.07890012130253829,nf10k
1724,300,59.0,-37.5,0,0,Methanol,1.54,10.0,22,CO,COc1ccc(I)cc1,COc1ccc(I)cc1,Unknown,0.24,234.036,2.2998000000000003,234.036,2.2998000000000003,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.11861534322942716,nf10k
1725,500,82.0,0.0,0,1,Ethanol,0.244542261,20.0,22,C(C)O,OCCC1=C2C=CC=CC2=CC3=CC=CC=C13,OCCC1=C2C=CC=CC2=CC3=CC=CC=C13,Unknown,0.632375271,222.28699999999998,3.527800000000002,222.28699999999998,3.527800000000002,0.5,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,0,0,0,0,1,0,0,SS336,1,0,CF,0.43341553371813224,nf10k
1726,500,82.0,0.0,0,1,Acetonitrile,2.328042328,20.0,22,C(C)#N,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,Unknown,0.550321241,194.194,-1.0293,194.194,-1.0293,0.5,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,0,0,0,1,0,0,SS336,1,0,CF,0.34613291023715537,nf10k
1727,300,87.0,-8.0,0,0,n-Heptane,7.156084656,20.0,22,CCCCCCC,N#CC1=CC(F)=CC(F)=C1,N#CC1=CC(F)=CC(F)=C1,Unknown,-0.063554771,139.104,1.83648,139.104,1.83648,0.5,100.205,4.39,0.39,684.0,1.92,15.3,0.0,0.0,147.4,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,-0.02716801066034196,nf10k
1728,500,82.0,0.0,0,1,Methanol,0.179221384,10.0,22,CO,COC1=CC2=C(C=C1)C=C(C=C2)Br,COC1=CC2=C(C=C1)C=C(C=C2)Br,Unknown,0.036884859,237.09599999999998,3.6109000000000018,237.09599999999998,3.6109000000000018,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,0,0,0,0,1,0,0,SS336,1,0,CF,0.01587109668342217,nf10k
1729,300,59.0,-37.5,0,0,Methanol,1.23,20.0,22,CO,BrCC1=CC=C(C=C1)CBr,BrCC1=CC=C(C=C1)CBr,Unknown,0.4,263.96,3.4764000000000017,263.96,3.4764000000000017,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.22112552799726048,nf10k
1730,300,59.0,-37.5,0,0,Acetone,1.69,20.0,22,CC(=O)C,CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O,CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O,Unknown,0.792712931,266.34099999999995,0.4521,266.34099999999995,0.4521,0.5,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.6813376913401346,nf10k
1731,500,82.0,0.0,0,1,Acetone,2.314814815,20.0,22,CC(=O)C,COC1=CC(CO)=CC=C1O,COC1=CC(CO)=CC=C1O,Unknown,0.112949847,154.165,0.8930999999999998,154.165,0.8930999999999998,0.5,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,0,0,0,0,1,0,0,SS336,1,0,CF,0.051562506568145615,nf10k
1732,300,59.0,-37.5,0,0,Dimethylformamide,0.9,20.0,22,O=CN(C)C,C1CNCC2=C1C3=CC=CC=C3N2,C1CNCC2=C1C3=CC=CC=C3N2,Unknown,0.783139409,172.231,1.8135999999999999,172.231,1.8135999999999999,0.5,73.095,-1.01,0.92,944.0,36.7,17.4,13.7,11.3,77.0,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.6618213225721381,nf10k
1733,500,82.0,0.0,0,1,Acetonitrile,2.328042328,20.0,22,C(C)#N,FC(F)(F)C(C1=CC=C(C=C1)C(O)=O)(C2=CC=C(C=C2)C(O)=O)C(F)(F)F,FC(F)(F)C(C1=CC=C(C=C1)C(O)=O)(C2=CC=C(C=C2)C(O)=O)C(F)(F)F,Unknown,0.946991513,392.25100000000003,4.4937000000000005,392.25100000000003,4.4937000000000005,0.5,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,0,0,0,1,0,0,SS336,1,0,CF,1.267537988924229,nf10k
1734,150,59.0,0.0,0,1,Methanol,0.88,10.0,22,CO,CCCC(CO1)OC1(C2=C(Cl)C=C(Cl)C=C2)CN3N=CN=C3,CCCC(CO1)OC1(C2=C(Cl)C=C(Cl)C=C2)CN3N=CN=C3,Unknown,0.98,342.22600000000006,3.653400000000002,342.22600000000006,3.653400000000002,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,DM150,1,0,CF,1.6777807052660803,nf10k
1735,500,59.0,-31.0,0,0,Acetonitrile,8.79,10.0,25,C(C)#N,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(C8=CC=CC=C8)CC(C9=CC=CC=C9)CC(C%10=CC=CC=C%10)CC(C%11=CC=CC=C%11)CC(C%12=CC=CC=C%12)CC(C)(C)C%13=CC=CC=C%13,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(C8=CC=CC=C8)CC(C9=CC=CC=C9)CC(C%10=CC=CC=C%10)CC(C%11=CC=CC=C%11)CC(C%12=CC=CC=C%12)CC(C)(C)C%13=CC=CC=C%13,Unknown,0.904,1384.0459999999998,29.070900000000094,1384.0459999999998,29.070900000000094,0.5,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,1,0,0,0,0,0,DM500,1,0,CF,1.0132282657337552,nf10k
1736,150,59.0,0.0,0,1,Methanol,0.51,20.0,25,CO,C1=CC(=CC=C1N=NC2=CC=C(C=C2)[N+](=O)[O-])N(CCO)CCO,C1=CC(=CC=C1N=NC2=CC=C(C=C2)[N+](=O)[O-])N(CCO)CCO,Unknown,0.95,330.3440000000001,2.801200000000002,330.3440000000001,2.801200000000002,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,DM150,0,1,DE,1.2924298239020633,nf10k
1737,300,59.0,-37.5,0,0,Ethyl acetate,0.27,20.0,22,O(C(C)=O)CC,Nc1ccc(-c2cc(-c3ccc(N)cc3)cc(-c3ccc(N)cc3)c2)cc1,Nc1ccc(-c2cc(-c3ccc(N)cc3)cc(-c3ccc(N)cc3)c2)cc1,Unknown,0.554335327,351.4530000000001,5.434200000000002,351.4530000000001,5.434200000000002,0.5,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.35001839480343183,nf10k
1738,150,59.0,0.0,0,1,Methanol,0.88,10.0,22,CO,CNC(=N[N+](=O)[O-])NCC1=CN=C(S1)Cl,CNC(=N[N+](=O)[O-])NCC1=CN=C(S1)Cl,Unknown,0.94,249.683,0.6532000000000003,249.683,0.6532000000000003,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,DM150,1,0,CF,1.2146701649892326,nf10k
1739,500,82.0,0.0,0,1,Acetonitrile,2.328042328,20.0,22,C(C)#N,O=CC1=CC=C(O)C=C1,O=CC1=CC=C(O)C=C1,Unknown,0.388006093,122.12299999999996,1.2047,122.12299999999996,1.2047,0.5,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,0,0,0,1,0,0,SS336,1,0,CF,0.21254384223432435,nf10k
1740,300,59.0,-37.5,0,0,Methanol,1.54,10.0,22,CO,C1=CC=C(C(=C1)N)Cl,C1=CC=C(C(=C1)N)Cl,Unknown,0.144991495,127.574,1.9222,127.574,1.9222,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.06752192030389934,nf10k
1741,500,59.0,-31.0,0,0,Acetone,0.13,26.0,25,CC(=O)C,O=C(OCC(OC(CCCCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCCCC)=O)CCCCCCCCCCCCCCCCC,O=C(OCC(OC(CCCCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCCCC)=O)CCCCCCCCCCCCCCCCC,Unknown,0.843,891.5009999999988,18.769099999999984,891.5009999999988,18.769099999999984,0.5,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,0,1,0,0,0,0,0,DM500,0,1,DE,0.8013429130455774,nf10k
1742,300,59.0,-37.5,0,0,Methanol,1.54,10.0,22,CO,O=[N+](C1=CC=C(Cl)C=C1)[O-],O=[N+](C1=CC=C(Cl)C=C1)[O-],Unknown,0.17,157.55599999999998,2.2481999999999998,157.55599999999998,2.2481999999999998,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.08039897621588903,nf10k
1743,300,59.0,-37.5,0,0,Methanol,1.54,10.0,22,CO,CC1=CC(=NC(=C1)C(C)(C)C)C(C)(C)C,CC1=CC(=NC(=C1)C(C)(C)C)C(C)(C)C,Unknown,0.962163108,205.34499999999997,3.985020000000003,205.34499999999997,3.985020000000003,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,1.4107555326584211,nf10k
1744,300,59.0,-37.5,0,0,Toluene,0.26,20.0,22,CC1=CC=CC=C1,O=C1NC2=C(C=CC(Br)=C2)C1,O=C1NC2=C(C=CC(Br)=C2)C1,Unknown,0.392619807,212.04599999999996,1.9436999999999998,212.04599999999996,1.9436999999999998,0.5,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.2158249336900946,nf10k
1745,300,87.0,-8.0,0,0,Methanol,0.101115447,10.0,22,CO,Cc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C,Cc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C,Unknown,-0.142587936,220.35599999999997,4.295620000000003,220.35599999999997,4.295620000000003,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,-0.05826956522716744,nf10k
1746,300,87.0,-8.0,0,0,Ethanol,0.227163745,20.0,22,C(C)O,Cc1c(C=O)c(C)c(C=O)c(C)c1C=O,Cc1c(C=O)c(C)c(C=O)c(C)c1C=O,Unknown,0.118173604,204.22499999999997,2.04936,204.22499999999997,2.04936,0.5,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,0.05412469016175938,nf10k
1747,500,59.0,-31.0,0,0,Acetone,5.86,20.0,25,CC(=O)C,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C)(C)C6=CC=CC=C6,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C)(C)C6=CC=CC=C6,Unknown,0.922,654.9820000000001,13.853599999999972,654.9820000000001,13.853599999999972,0.5,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,0,1,0,0,0,0,0,DM500,1,0,CF,1.1023729087095588,nf10k
1748,300,87.0,-8.0,0,0,Methyl tert-butyl ether,64.75433947,20.0,22,CC(C)(C)OC,COC1=CC=C(Br)C=C1,COC1=CC=C(Br)C=C1,Unknown,0.002478425,187.036,2.4577,187.036,2.4577,0.5,88.15,1.06,0.36,740.0,2.6,14.8,4.3,5.0,119.8,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,0.0006425469152427068,nf10k
1749,500,82.0,0.0,0,1,Ethanol,0.244542261,20.0,22,C(C)O,C=Cc1ccc(C(C)(C)C)cc1,C=Cc1ccc(C(C)(C)C)cc1,Unknown,0.249635299,160.26,3.627100000000002,160.26,3.627100000000002,0.5,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,0,0,0,0,1,0,0,SS336,1,0,CF,0.1241492118824497,nf10k
1750,300,59.0,-37.5,0,0,Ethyl acetate,0.27,20.0,22,O(C(C)=O)CC,NC1=CC=C(Cl)C(Cl)=C1,NC1=CC=C(Cl)C(Cl)=C1,Unknown,0.424014561,162.019,2.5756000000000006,162.019,2.5756000000000006,0.5,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.23883514670864397,nf10k
1751,300,59.0,-37.5,0,0,Methanol,1.23,20.0,22,CO,C1CSC(=NC#N)N1CC2=CN=C(C=C2)Cl,C1CSC(=NC#N)N1CC2=CN=C(C=C2)Cl,Unknown,0.89,252.73000000000002,2.1208799999999997,252.73000000000002,2.1208799999999997,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.9546770212133426,nf10k
1752,500,82.0,0.0,0,1,Toluene,1.362433862,20.0,22,CC1=CC=CC=C1,N#CC1=CC=C(N)C=C1,N#CC1=CC=C(N)C=C1,Unknown,-0.055957648,118.13899999999998,1.14048,118.13899999999998,1.14048,0.5,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,0,0,0,0,0,1,0,0,SS336,1,0,CF,-0.02405758559654761,nf10k
1753,300,87.0,-8.0,0,0,n-Heptane,7.156084656,20.0,22,CCCCCCC,C#Cc1ccccc1,C#Cc1ccccc1,Unknown,0.009908644,102.13599999999998,1.6679000000000002,102.13599999999998,1.6679000000000002,0.5,100.205,4.39,0.39,684.0,1.92,15.3,0.0,0.0,147.4,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,0.003886311631728575,nf10k
1754,300,59.0,-37.5,0,0,Methanol,1.23,20.0,22,CO,O=CC1=CC=C(O)C=C1,O=CC1=CC=C(O)C=C1,Unknown,0.47,122.12299999999996,1.2047,122.12299999999996,1.2047,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.2749054789185309,nf10k
1755,150,59.0,0.0,0,1,Methanol,0.74,15.0,21,CO,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,Unknown,0.97,228.291,3.4237000000000024,228.291,3.4237000000000024,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,DM150,1,0,CF,1.508638306165727,nf10k
1756,300,59.0,-37.5,0,0,Methanol,1.23,20.0,22,CO,C1=CC(=CC=C1C2=CC(=CC(=C2)C3=CC=C(C=C3)C(=O)O)C4=CC=C(C=C4)C(=O)O)C(=O)O,C1=CC(=CC=C1C2=CC(=CC(=C2)C3=CC=C(C=C3)C(=O)O)C4=CC=C(C=C4)C(=O)O)C(=O)O,Unknown,1.0,438.4350000000001,5.782200000000005,438.4350000000001,5.782200000000005,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,3.0,nf10k
1757,150,59.0,0.0,0,1,Tetrahydrofuran,0.3,30.0,20,C1CCOC1,[H][C@@]1([C@@H](c(ccn2)c3c2ccc(O)c3)OC(c4ccccc4)=O)C[C@@H]5CC[N@]1C[C@@H]5C=C,[H][C@@]1([C@@H](c(ccn2)c3c2ccc(O)c3)OC(c4ccccc4)=O)C[C@@H]5CC[N@]1C[C@@H]5C=C,organocatalyst,0.999,414.5050000000002,4.734900000000004,414.5050000000002,4.734900000000004,0.5,72.107,0.46,0.55,889.0,7.58,16.8,5.7,8.0,81.7,1,0,0,0,0,0,0,0,DM150,0,1,DE,2.6989700043360187,nf10k
1758,300,87.0,-8.0,0,0,Acetonitrile,2.142857143,20.0,22,C(C)#N,O=C1C2=C(C3=C1C=C(Br)C=C3)C=CC(Br)=C2,O=C1C2=C(C3=C1C=C(Br)C=C3)C=CC(Br)=C2,Unknown,-0.070299407,337.998,4.423000000000002,337.998,4.423000000000002,0.5,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,-0.029910864516011,nf10k
1759,300,87.0,-8.0,0,0,2-Methyltetrahydrofuran,48.05898411,20.0,22,CC1CCCO1,CCC(C1=CC=CC=C1)C(=O)O,CCC(C1=CC=CC=C1)C(=O)O,Unknown,0.371398754,164.20399999999995,2.2647999999999997,164.20399999999995,2.2647999999999997,0.5,86.134,0.16,0.47,854.0,7.0,16.9,5.0,4.3,100.2,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,0.20093442116616309,nf10k
1760,500,59.0,-31.0,0,0,Acetone,6.08,20.0,25,CC(=O)C,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C)(C)C7=CC=CC=C7,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C)(C)C7=CC=CC=C7,Unknown,0.934,759.134,16.02749999999996,759.134,16.02749999999996,0.5,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,0,1,0,0,0,0,0,DM500,1,0,CF,1.173925197299174,nf10k
1761,300,59.0,-37.5,0,0,2-Methyltetrahydrofuran,0.43,20.0,22,CC1CCCO1,CC1=CC(=CC(=C1)C)C,CC1=CC(=CC(=C1)C)C,Unknown,0.437291678,120.19499999999998,2.611860000000001,120.19499999999998,2.611860000000001,0.5,86.134,0.16,0.47,854.0,7.0,16.9,5.0,4.3,100.2,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.24894555366304746,nf10k
1762,300,87.0,-8.0,0,0,Ethyl acetate,3.897707231,20.0,22,O(C(C)=O)CC,Nc1ccc(-c2cc(-c3ccc(N)cc3)cc(-c3ccc(N)cc3)c2)cc1,Nc1ccc(-c2cc(-c3ccc(N)cc3)cc(-c3ccc(N)cc3)c2)cc1,Unknown,0.90904287,351.4530000000001,5.434200000000002,351.4530000000001,5.434200000000002,0.5,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,1.0364145916069063,nf10k
1763,300,87.0,-8.0,0,0,Methanol,0.101115447,10.0,22,CO,BrC1=CC=C(Br)O1,BrC1=CC=C(Br)O1,Unknown,-0.066238712,225.86699999999996,2.8046000000000006,225.86699999999996,2.8046000000000006,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,-0.028261570042358592,nf10k
1764,220,-1.0,0.0,1,1,Methanol,5.6,30.0,25,CO,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C)(C)C5=CC=CC=C5,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C)(C)C5=CC=CC=C5,Unknown,1.0,550.8300000000003,11.679699999999986,550.8300000000003,11.679699999999986,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,0,0,0,1,0,0,0,SM122,0,1,DE,3.0,nf10k
