id,doi,year,journal,membrane_detailed,membrane,membrane_family,mwco,contact_angle,zeta_potential,contact_angle_missing,zeta_potential_missing,membrane_type,solute_name,secondary_solute_name,secondary_solute_ratio,solvent,pressure,flux_lmh,permeance,rejection,temperature,process_configuration,exclude,solute_smiles,secondary_solute_smiles,loss_weight,solute_category,solvent_smiles,solvent_mw,solvent_logp,solvent_viscosity,solvent_density,solvent_dielectric_constant,solvent_dd,solvent_dp,solvent_dh,solvent_molar_volume,solute_mw,solute_logp,secondary_solute_mw,secondary_solute_logp,batch,date,solute_identifier,secondary_solute_identifier,source
1764,,,,,DM300,DM,300,59.0,-37.5,0,0,,,,0.5,Ethanol,20.0,,0.078074137,0.98983583,21.0,CF,0,O=c(c(OC)c1Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1=O,O=c(c(OC)c1Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1=O,1.0,organocatalyst,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,339.191,3.072400000000001,339.191,3.072400000000001,KJA,5/19/2025,NAS19,NAS19,cat
1765,,,,,DM300,DM,300,59.0,-37.5,0,0,,,,0.5,Ethanol,20.0,,0.078074137,0.997125986,21.0,CF,0,O=c(c(N[C@@H](c(ccn1)c2c1ccc(OC)c2)[C@H]3N4CCC(C3)C(C#C)C4)c5Nc6cc(C(F)(F)F)cc(C(F)(F)F)c6)c5=O,O=c(c(N[C@@H](c(ccn1)c2c1ccc(OC)c2)[C@H]3N4CCC(C3)C(C#C)C4)c5Nc6cc(C(F)(F)F)cc(C(F)(F)F)c6)c5=O,1.0,organocatalyst,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,628.5730000000003,6.117400000000004,628.5730000000003,6.117400000000004,KJA,5/19/2025,FZS45,FZS45,cat
1766,,,,,GMT-oNF-2,GMT-oNF,300,87.0,-8.0,0,0,,,,0.5,Ethanol,20.0,,0.195522762,0.589122226,21.0,CF,0,O=c(c(NCc1ccccc1)c2NC[C@H]3N(CCC3)C(OC(C)(C)C)=O)c2=O,O=c(c(NCc1ccccc1)c2NC[C@H]3N(CCC3)C(OC(C)(C)C)=O)c2=O,1.0,organocatalyst,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,385.46400000000017,2.706100000000001,385.46400000000017,2.706100000000001,KJA,5/19/2025,DGY225,DGY225,cat
1767,,,,,GMT-oNF-2,GMT-oNF,300,87.0,-8.0,0,0,,,,0.5,Ethanol,20.0,,0.195522762,0.210364956,21.0,CF,0,O=c(c(OC)c1Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1=O,O=c(c(OC)c1Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1=O,1.0,organocatalyst,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,339.191,3.072400000000001,339.191,3.072400000000001,KJA,5/19/2025,NAS19,NAS19,cat
1768,,,,,GMT-oNF-2,GMT-oNF,300,87.0,-8.0,0,0,,,,0.5,Ethanol,20.0,,0.195522762,0.67498658,21.0,CF,0,O=c(c(N[C@@H](c(ccn1)c2c1ccc(OC)c2)[C@H]3N4CCC(C3)C(C#C)C4)c5Nc6cc(C(F)(F)F)cc(C(F)(F)F)c6)c5=O,O=c(c(N[C@@H](c(ccn1)c2c1ccc(OC)c2)[C@H]3N4CCC(C3)C(C#C)C4)c5Nc6cc(C(F)(F)F)cc(C(F)(F)F)c6)c5=O,1.0,organocatalyst,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,628.5730000000003,6.117400000000004,628.5730000000003,6.117400000000004,KJA,5/19/2025,FZS45,FZS45,cat
1769,,,,,PMPerformance,PM,300,-1.0,0.0,1,1,,,,0.5,Ethanol,20.0,,0.538615965,0.093469357,21.0,CF,0,O=c(c(NCc1ccccc1)c2NC[C@H]3N(CCC3)C(OC(C)(C)C)=O)c2=O,O=c(c(NCc1ccccc1)c2NC[C@H]3N(CCC3)C(OC(C)(C)C)=O)c2=O,1.0,organocatalyst,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,385.46400000000017,2.706100000000001,385.46400000000017,2.706100000000001,KJA,5/19/2025,DGY225,DGY225,cat
1770,,,,,PMPerformance,PM,300,-1.0,0.0,1,1,,,,0.5,Ethanol,20.0,,0.538615965,0.010636393,21.0,CF,0,O=c(c(OC)c1Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1=O,O=c(c(OC)c1Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1=O,1.0,organocatalyst,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,339.191,3.072400000000001,339.191,3.072400000000001,KJA,5/19/2025,NAS19,NAS19,cat
1771,,,,,PMPerformance,PM,300,-1.0,0.0,1,1,,,,0.5,Ethanol,20.0,,0.538615965,0.20270359,21.0,CF,0,O=c(c(N[C@@H](c(ccn1)c2c1ccc(OC)c2)[C@H]3N4CCC(C3)C(C#C)C4)c5Nc6cc(C(F)(F)F)cc(C(F)(F)F)c6)c5=O,O=c(c(N[C@@H](c(ccn1)c2c1ccc(OC)c2)[C@H]3N4CCC(C3)C(C#C)C4)c5Nc6cc(C(F)(F)F)cc(C(F)(F)F)c6)c5=O,1.0,organocatalyst,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,628.5730000000003,6.117400000000004,628.5730000000003,6.117400000000004,KJA,5/19/2025,FZS45,FZS45,cat
1772,,,,,GMT-NC,GMT,200,-1.0,0.0,1,1,,,,0.5,Ethanol,20.0,,0.854564774,0.01891066,21.0,CF,0,O=c(c(NCc1ccccc1)c2NC[C@H]3N(CCC3)C(OC(C)(C)C)=O)c2=O,O=c(c(NCc1ccccc1)c2NC[C@H]3N(CCC3)C(OC(C)(C)C)=O)c2=O,1.0,organocatalyst,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,385.46400000000017,2.706100000000001,385.46400000000017,2.706100000000001,KJA,5/19/2025,DGY225,DGY225,cat
1773,,,,,GMT-NC,GMT,200,-1.0,0.0,1,1,,,,0.5,Ethanol,20.0,,0.854564774,-0.000908653,21.0,CF,0,O=c(c(OC)c1Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1=O,O=c(c(OC)c1Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1=O,1.0,organocatalyst,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,339.191,3.072400000000001,339.191,3.072400000000001,KJA,5/19/2025,NAS19,NAS19,cat
1774,,,,,GMT-NC,GMT,200,-1.0,0.0,1,1,,,,0.5,Ethanol,20.0,,0.854564774,0.004172485,21.0,CF,0,O=c(c(N[C@@H](c(ccn1)c2c1ccc(OC)c2)[C@H]3N4CCC(C3)C(C#C)C4)c5Nc6cc(C(F)(F)F)cc(C(F)(F)F)c6)c5=O,O=c(c(N[C@@H](c(ccn1)c2c1ccc(OC)c2)[C@H]3N4CCC(C3)C(C#C)C4)c5Nc6cc(C(F)(F)F)cc(C(F)(F)F)c6)c5=O,1.0,organocatalyst,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,628.5730000000003,6.117400000000004,628.5730000000003,6.117400000000004,KJA,5/19/2025,FZS45,FZS45,cat
1775,,,,,SS150101,SS,300,-1.0,0.0,1,1,,,,0.5,Ethanol,20.0,,1.482130186,0.769391139,21.0,CF,0,O=c(c(NCc1ccccc1)c2NC[C@H]3N(CCC3)C(OC(C)(C)C)=O)c2=O,O=c(c(NCc1ccccc1)c2NC[C@H]3N(CCC3)C(OC(C)(C)C)=O)c2=O,1.0,organocatalyst,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,385.46400000000017,2.706100000000001,385.46400000000017,2.706100000000001,KJA,5/19/2025,DGY225,DGY225,cat
1776,,,,,SS150101,SS,300,-1.0,0.0,1,1,,,,0.5,Ethanol,20.0,,1.482130186,0.787399297,21.0,CF,0,O=c(c(OC)c1Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1=O,O=c(c(OC)c1Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1=O,1.0,organocatalyst,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,339.191,3.072400000000001,339.191,3.072400000000001,KJA,5/19/2025,NAS19,NAS19,cat
1777,,,,,SS150101,SS,300,-1.0,0.0,1,1,,,,0.5,Ethanol,20.0,,1.482130186,0.803071457,21.0,CF,0,O=c(c(N[C@@H](c(ccn1)c2c1ccc(OC)c2)[C@H]3N4CCC(C3)C(C#C)C4)c5Nc6cc(C(F)(F)F)cc(C(F)(F)F)c6)c5=O,O=c(c(N[C@@H](c(ccn1)c2c1ccc(OC)c2)[C@H]3N4CCC(C3)C(C#C)C4)c5Nc6cc(C(F)(F)F)cc(C(F)(F)F)c6)c5=O,1.0,organocatalyst,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,628.5730000000003,6.117400000000004,628.5730000000003,6.117400000000004,KJA,5/19/2025,FZS45,FZS45,cat
1778,,,,,SS336,SS,500,82.0,0.0,0,1,,,,0.5,Ethanol,20.0,,0.320534523,0.379920911,21.0,CF,0,O=c(c(NCc1ccccc1)c2NC[C@H]3N(CCC3)C(OC(C)(C)C)=O)c2=O,O=c(c(NCc1ccccc1)c2NC[C@H]3N(CCC3)C(OC(C)(C)C)=O)c2=O,1.0,organocatalyst,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,385.46400000000017,2.706100000000001,385.46400000000017,2.706100000000001,KJA,5/19/2025,DGY225,DGY225,cat
1779,,,,,SS336,SS,500,82.0,0.0,0,1,,,,0.5,Ethanol,20.0,,0.320534523,0.232128129,21.0,CF,0,O=c(c(OC)c1Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1=O,O=c(c(OC)c1Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1=O,1.0,organocatalyst,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,339.191,3.072400000000001,339.191,3.072400000000001,KJA,5/19/2025,NAS19,NAS19,cat
1780,,,,,SS336,SS,500,82.0,0.0,0,1,,,,0.5,Ethanol,20.0,,0.320534523,0.426230408,21.0,CF,0,O=c(c(N[C@@H](c(ccn1)c2c1ccc(OC)c2)[C@H]3N4CCC(C3)C(C#C)C4)c5Nc6cc(C(F)(F)F)cc(C(F)(F)F)c6)c5=O,O=c(c(N[C@@H](c(ccn1)c2c1ccc(OC)c2)[C@H]3N4CCC(C3)C(C#C)C4)c5Nc6cc(C(F)(F)F)cc(C(F)(F)F)c6)c5=O,1.0,organocatalyst,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,628.5730000000003,6.117400000000004,628.5730000000003,6.117400000000004,KJA,5/19/2025,FZS45,FZS45,cat
1781,,,,,DM150,DM,150,59.0,0.0,0,1,,,,0.5,Acetonitrile,20.0,,0.177021216,0.888497024,21.0,CF,0,CCC1C2C[C@@H]([C@@H](NC(NCc3ccccc3)=S)c(ccn4)c5c4ccc(OC)c5)N(CC2)C1,CCC1C2C[C@@H]([C@@H](NC(NCc3ccccc3)=S)c(ccn4)c5c4ccc(OC)c5)N(CC2)C1,1.0,organocatalyst,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,474.6740000000003,5.069200000000004,474.6740000000003,5.069200000000004,KJB,5/7/2025,RID56,RID56,cat
1782,,,,,DM150,DM,150,59.0,0.0,0,1,,,,0.5,Acetonitrile,20.0,,0.177021216,0.986918633,21.0,CF,0,O=c(c(N[C@@H]([C@@H]1[N@@](CC[C@H]2C1)C[C@@H]2C=C)c3ccnc4ccc(OC)cc34)c5N6CCOCCOCCOCCOCC6)c5=O,O=c(c(N[C@@H]([C@@H]1[N@@](CC[C@H]2C1)C[C@@H]2C=C)c3ccnc4ccc(OC)cc34)c5N6CCOCCOCCOCCOCC6)c5=O,1.0,organocatalyst,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,620.7470000000002,2.775400000000002,620.7470000000002,2.775400000000002,KJB,5/7/2025,NAS81,NAS81,cat
1783,,,,,DM300,DM,300,59.0,-37.5,0,0,,,,0.5,Acetonitrile,20.0,,0.51909254,0.895876067,21.0,CF,0,CCC1C2C[C@@H]([C@@H](NC(NCc3ccccc3)=S)c(ccn4)c5c4ccc(OC)c5)N(CC2)C1,CCC1C2C[C@@H]([C@@H](NC(NCc3ccccc3)=S)c(ccn4)c5c4ccc(OC)c5)N(CC2)C1,1.0,organocatalyst,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,474.6740000000003,5.069200000000004,474.6740000000003,5.069200000000004,KJB,5/7/2025,RID56,RID56,cat
1784,,,,,DM300,DM,300,59.0,-37.5,0,0,,,,0.5,Acetonitrile,20.0,,0.51909254,0.977975053,21.0,CF,0,O=c(c(N[C@@H]([C@@H]1[N@@](CC[C@H]2C1)C[C@@H]2C=C)c3ccnc4ccc(OC)cc34)c5N6CCOCCOCCOCCOCC6)c5=O,O=c(c(N[C@@H]([C@@H]1[N@@](CC[C@H]2C1)C[C@@H]2C=C)c3ccnc4ccc(OC)cc34)c5N6CCOCCOCCOCCOCC6)c5=O,1.0,organocatalyst,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,620.7470000000002,2.775400000000002,620.7470000000002,2.775400000000002,KJB,5/7/2025,NAS81,NAS81,cat
1785,,,,,GMT-oNF-2,GMT-oNF,300,87.0,-8.0,0,0,,,,0.5,Acetonitrile,20.0,,0.153480228,0.871885369,21.0,CF,0,CCC1C2C[C@@H]([C@@H](NC(NCc3ccccc3)=S)c(ccn4)c5c4ccc(OC)c5)N(CC2)C1,CCC1C2C[C@@H]([C@@H](NC(NCc3ccccc3)=S)c(ccn4)c5c4ccc(OC)c5)N(CC2)C1,1.0,organocatalyst,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,474.6740000000003,5.069200000000004,474.6740000000003,5.069200000000004,KJB,5/7/2025,RID56,RID56,cat
1786,,,,,GMT-oNF-2,GMT-oNF,300,87.0,-8.0,0,0,,,,0.5,Acetonitrile,20.0,,0.153480228,0.950200997,21.0,CF,0,O=c(c(N[C@@H]([C@@H]1[N@@](CC[C@H]2C1)C[C@@H]2C=C)c3ccnc4ccc(OC)cc34)c5N6CCOCCOCCOCCOCC6)c5=O,O=c(c(N[C@@H]([C@@H]1[N@@](CC[C@H]2C1)C[C@@H]2C=C)c3ccnc4ccc(OC)cc34)c5N6CCOCCOCCOCCOCC6)c5=O,1.0,organocatalyst,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,620.7470000000002,2.775400000000002,620.7470000000002,2.775400000000002,KJB,5/7/2025,NAS81,NAS81,cat
1787,,,,,PMPerformance,PM,300,-1.0,0.0,1,1,,,,0.5,Acetonitrile,20.0,,2.530907666,0.43931284,21.0,CF,0,CCC1C2C[C@@H]([C@@H](NC(NCc3ccccc3)=S)c(ccn4)c5c4ccc(OC)c5)N(CC2)C1,CCC1C2C[C@@H]([C@@H](NC(NCc3ccccc3)=S)c(ccn4)c5c4ccc(OC)c5)N(CC2)C1,1.0,organocatalyst,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,474.6740000000003,5.069200000000004,474.6740000000003,5.069200000000004,KJB,5/7/2025,RID56,RID56,cat
1788,,,,,PMPerformance,PM,300,-1.0,0.0,1,1,,,,0.5,Acetonitrile,20.0,,2.530907666,0.301710443,21.0,CF,0,O=c(c(N[C@@H]([C@@H]1[N@@](CC[C@H]2C1)C[C@@H]2C=C)c3ccnc4ccc(OC)cc34)c5N6CCOCCOCCOCCOCC6)c5=O,O=c(c(N[C@@H]([C@@H]1[N@@](CC[C@H]2C1)C[C@@H]2C=C)c3ccnc4ccc(OC)cc34)c5N6CCOCCOCCOCCOCC6)c5=O,1.0,organocatalyst,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,620.7470000000002,2.775400000000002,620.7470000000002,2.775400000000002,KJB,5/7/2025,NAS81,NAS81,cat
1789,,,,,GMT-NC,GMT,200,-1.0,0.0,1,1,,,,0.5,Acetonitrile,20.0,,1.819539983,0.101519238,21.0,CF,0,CCC1C2C[C@@H]([C@@H](NC(NCc3ccccc3)=S)c(ccn4)c5c4ccc(OC)c5)N(CC2)C1,CCC1C2C[C@@H]([C@@H](NC(NCc3ccccc3)=S)c(ccn4)c5c4ccc(OC)c5)N(CC2)C1,1.0,organocatalyst,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,474.6740000000003,5.069200000000004,474.6740000000003,5.069200000000004,KJB,5/7/2025,RID56,RID56,cat
1790,,,,,GMT-NC,GMT,200,-1.0,0.0,1,1,,,,0.5,Acetonitrile,20.0,,1.819539983,0.106820296,21.0,CF,0,O=c(c(N[C@@H]([C@@H]1[N@@](CC[C@H]2C1)C[C@@H]2C=C)c3ccnc4ccc(OC)cc34)c5N6CCOCCOCCOCCOCC6)c5=O,O=c(c(N[C@@H]([C@@H]1[N@@](CC[C@H]2C1)C[C@@H]2C=C)c3ccnc4ccc(OC)cc34)c5N6CCOCCOCCOCCOCC6)c5=O,1.0,organocatalyst,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,620.7470000000002,2.775400000000002,620.7470000000002,2.775400000000002,KJB,5/7/2025,NAS81,NAS81,cat
1791,,,,,SS150101,SS,300,-1.0,0.0,1,1,,,,0.5,Acetonitrile,20.0,,3.30137418,0.107602548,21.0,CF,0,CCC1C2C[C@@H]([C@@H](NC(NCc3ccccc3)=S)c(ccn4)c5c4ccc(OC)c5)N(CC2)C1,CCC1C2C[C@@H]([C@@H](NC(NCc3ccccc3)=S)c(ccn4)c5c4ccc(OC)c5)N(CC2)C1,1.0,organocatalyst,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,474.6740000000003,5.069200000000004,474.6740000000003,5.069200000000004,KJB,5/7/2025,RID56,RID56,cat
1792,,,,,SS150101,SS,300,-1.0,0.0,1,1,,,,0.5,Acetonitrile,20.0,,3.30137418,0.151232307,21.0,CF,0,O=c(c(N[C@@H]([C@@H]1[N@@](CC[C@H]2C1)C[C@@H]2C=C)c3ccnc4ccc(OC)cc34)c5N6CCOCCOCCOCCOCC6)c5=O,O=c(c(N[C@@H]([C@@H]1[N@@](CC[C@H]2C1)C[C@@H]2C=C)c3ccnc4ccc(OC)cc34)c5N6CCOCCOCCOCCOCC6)c5=O,1.0,organocatalyst,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,620.7470000000002,2.775400000000002,620.7470000000002,2.775400000000002,KJB,5/7/2025,NAS81,NAS81,cat
1793,,,,,SS336,SS,500,82.0,0.0,0,1,,,,0.5,Acetonitrile,20.0,,0.45587198,0.394538483,21.0,CF,0,CCC1C2C[C@@H]([C@@H](NC(NCc3ccccc3)=S)c(ccn4)c5c4ccc(OC)c5)N(CC2)C1,CCC1C2C[C@@H]([C@@H](NC(NCc3ccccc3)=S)c(ccn4)c5c4ccc(OC)c5)N(CC2)C1,1.0,organocatalyst,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,474.6740000000003,5.069200000000004,474.6740000000003,5.069200000000004,KJB,5/7/2025,RID56,RID56,cat
1794,,,,,SS336,SS,500,82.0,0.0,0,1,,,,0.5,Acetonitrile,20.0,,0.45587198,0.4371958,21.0,CF,0,O=c(c(N[C@@H]([C@@H]1[N@@](CC[C@H]2C1)C[C@@H]2C=C)c3ccnc4ccc(OC)cc34)c5N6CCOCCOCCOCCOCC6)c5=O,O=c(c(N[C@@H]([C@@H]1[N@@](CC[C@H]2C1)C[C@@H]2C=C)c3ccnc4ccc(OC)cc34)c5N6CCOCCOCCOCCOCC6)c5=O,1.0,organocatalyst,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,620.7470000000002,2.775400000000002,620.7470000000002,2.775400000000002,KJB,5/7/2025,NAS81,NAS81,cat
1795,,,,,DM150,DM,150,59.0,0.0,0,1,,,,0.5,Ethanol,20.0,,0.02,0.846224176,21.0,CF,0,CCC1C2C[C@@H]([C@@H](NC(NCc3ccccc3)=S)c(ccn4)c5c4ccc(OC)c5)N(CC2)C1,CCC1C2C[C@@H]([C@@H](NC(NCc3ccccc3)=S)c(ccn4)c5c4ccc(OC)c5)N(CC2)C1,1.0,organocatalyst,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,474.6740000000003,5.069200000000004,474.6740000000003,5.069200000000004,KJB,5/7/2025,RID56,RID56,cat
1796,,,,,DM150,DM,150,59.0,0.0,0,1,,,,0.5,Ethanol,20.0,,0.02,0.994922227,21.0,CF,0,O=c(c(N[C@@H]([C@@H]1[N@@](CC[C@H]2C1)C[C@@H]2C=C)c3ccnc4ccc(OC)cc34)c5N6CCOCCOCCOCCOCC6)c5=O,O=c(c(N[C@@H]([C@@H]1[N@@](CC[C@H]2C1)C[C@@H]2C=C)c3ccnc4ccc(OC)cc34)c5N6CCOCCOCCOCCOCC6)c5=O,1.0,organocatalyst,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,620.7470000000002,2.775400000000002,620.7470000000002,2.775400000000002,KJB,5/7/2025,NAS81,NAS81,cat
1797,,,,,DM300,DM,300,59.0,-37.5,0,0,,,,0.5,Ethanol,20.0,,0.078074137,0.845985883,21.0,CF,0,CCC1C2C[C@@H]([C@@H](NC(NCc3ccccc3)=S)c(ccn4)c5c4ccc(OC)c5)N(CC2)C1,CCC1C2C[C@@H]([C@@H](NC(NCc3ccccc3)=S)c(ccn4)c5c4ccc(OC)c5)N(CC2)C1,1.0,organocatalyst,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,474.6740000000003,5.069200000000004,474.6740000000003,5.069200000000004,KJB,5/7/2025,RID56,RID56,cat
1798,,,,,DM300,DM,300,59.0,-37.5,0,0,,,,0.5,Ethanol,20.0,,0.078074137,0.989140956,21.0,CF,0,O=c(c(N[C@@H]([C@@H]1[N@@](CC[C@H]2C1)C[C@@H]2C=C)c3ccnc4ccc(OC)cc34)c5N6CCOCCOCCOCCOCC6)c5=O,O=c(c(N[C@@H]([C@@H]1[N@@](CC[C@H]2C1)C[C@@H]2C=C)c3ccnc4ccc(OC)cc34)c5N6CCOCCOCCOCCOCC6)c5=O,1.0,organocatalyst,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,620.7470000000002,2.775400000000002,620.7470000000002,2.775400000000002,KJB,5/7/2025,NAS81,NAS81,cat
1799,,,,,GMT-oNF-2,GMT-oNF,300,87.0,-8.0,0,0,,,,0.5,Ethanol,20.0,,0.195522762,0.673188183,21.0,CF,0,CCC1C2C[C@@H]([C@@H](NC(NCc3ccccc3)=S)c(ccn4)c5c4ccc(OC)c5)N(CC2)C1,CCC1C2C[C@@H]([C@@H](NC(NCc3ccccc3)=S)c(ccn4)c5c4ccc(OC)c5)N(CC2)C1,1.0,organocatalyst,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,474.6740000000003,5.069200000000004,474.6740000000003,5.069200000000004,KJB,5/7/2025,RID56,RID56,cat
1800,,,,,GMT-oNF-2,GMT-oNF,300,87.0,-8.0,0,0,,,,0.5,Ethanol,20.0,,0.195522762,0.572582334,21.0,CF,0,O=c(c(N[C@@H]([C@@H]1[N@@](CC[C@H]2C1)C[C@@H]2C=C)c3ccnc4ccc(OC)cc34)c5N6CCOCCOCCOCCOCC6)c5=O,O=c(c(N[C@@H]([C@@H]1[N@@](CC[C@H]2C1)C[C@@H]2C=C)c3ccnc4ccc(OC)cc34)c5N6CCOCCOCCOCCOCC6)c5=O,1.0,organocatalyst,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,620.7470000000002,2.775400000000002,620.7470000000002,2.775400000000002,KJB,5/7/2025,NAS81,NAS81,cat
1801,,,,,PMPerformance,PM,300,-1.0,0.0,1,1,,,,0.5,Ethanol,20.0,,0.538615965,0.250780375,21.0,CF,0,CCC1C2C[C@@H]([C@@H](NC(NCc3ccccc3)=S)c(ccn4)c5c4ccc(OC)c5)N(CC2)C1,CCC1C2C[C@@H]([C@@H](NC(NCc3ccccc3)=S)c(ccn4)c5c4ccc(OC)c5)N(CC2)C1,1.0,organocatalyst,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,474.6740000000003,5.069200000000004,474.6740000000003,5.069200000000004,KJB,5/7/2025,RID56,RID56,cat
1802,,,,,PMPerformance,PM,300,-1.0,0.0,1,1,,,,0.5,Ethanol,20.0,,0.538615965,0.159090493,21.0,CF,0,O=c(c(N[C@@H]([C@@H]1[N@@](CC[C@H]2C1)C[C@@H]2C=C)c3ccnc4ccc(OC)cc34)c5N6CCOCCOCCOCCOCC6)c5=O,O=c(c(N[C@@H]([C@@H]1[N@@](CC[C@H]2C1)C[C@@H]2C=C)c3ccnc4ccc(OC)cc34)c5N6CCOCCOCCOCCOCC6)c5=O,1.0,organocatalyst,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,620.7470000000002,2.775400000000002,620.7470000000002,2.775400000000002,KJB,5/7/2025,NAS81,NAS81,cat
1803,,,,,GMT-NC,GMT,200,-1.0,0.0,1,1,,,,0.5,Ethanol,20.0,,0.854564774,0.072600277,21.0,CF,0,CCC1C2C[C@@H]([C@@H](NC(NCc3ccccc3)=S)c(ccn4)c5c4ccc(OC)c5)N(CC2)C1,CCC1C2C[C@@H]([C@@H](NC(NCc3ccccc3)=S)c(ccn4)c5c4ccc(OC)c5)N(CC2)C1,1.0,organocatalyst,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,474.6740000000003,5.069200000000004,474.6740000000003,5.069200000000004,KJB,5/7/2025,RID56,RID56,cat
1804,,,,,GMT-NC,GMT,200,-1.0,0.0,1,1,,,,0.5,Ethanol,20.0,,0.854564774,0.0021888,21.0,CF,0,O=c(c(N[C@@H]([C@@H]1[N@@](CC[C@H]2C1)C[C@@H]2C=C)c3ccnc4ccc(OC)cc34)c5N6CCOCCOCCOCCOCC6)c5=O,O=c(c(N[C@@H]([C@@H]1[N@@](CC[C@H]2C1)C[C@@H]2C=C)c3ccnc4ccc(OC)cc34)c5N6CCOCCOCCOCCOCC6)c5=O,1.0,organocatalyst,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,620.7470000000002,2.775400000000002,620.7470000000002,2.775400000000002,KJB,5/7/2025,NAS81,NAS81,cat
1805,,,,,SS150101,SS,300,-1.0,0.0,1,1,,,,0.5,Ethanol,20.0,,1.482130186,0.532754382,21.0,CF,0,CCC1C2C[C@@H]([C@@H](NC(NCc3ccccc3)=S)c(ccn4)c5c4ccc(OC)c5)N(CC2)C1,CCC1C2C[C@@H]([C@@H](NC(NCc3ccccc3)=S)c(ccn4)c5c4ccc(OC)c5)N(CC2)C1,1.0,organocatalyst,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,474.6740000000003,5.069200000000004,474.6740000000003,5.069200000000004,KJB,5/7/2025,RID56,RID56,cat
