SMILES,[Toxicity/AMES Mutagenesis] Predictions,[Toxicity/AMES Mutagenesis] Probability,[Toxicity/AMES Mutagenesis] Interpretation,[Toxicity/Avian] Predictions,[Toxicity/Avian] Probability,[Toxicity/Avian] Interpretation,[Toxicity/Bee] Predictions,[Toxicity/Bee] Probability,[Toxicity/Bee] Interpretation,[Toxicity/Bioconcentration Factor] Predictions,[Toxicity/Bioconcentration Factor] Interpretation,[Toxicity/Biodegradation] Predictions,[Toxicity/Biodegradation] Probability,[Toxicity/Biodegradation] Interpretation,[Toxicity/Carcinogenesis] Predictions,[Toxicity/Carcinogenesis] Probability,[Toxicity/Carcinogenesis] Interpretation,[Toxicity/Crustacean] Predictions,[Toxicity/Crustacean] Probability,[Toxicity/Crustacean] Interpretation,[Toxicity/Liver Injury I (DILI)] Predictions,[Toxicity/Liver Injury I (DILI)] Probability,[Toxicity/Liver Injury I (DILI)] Interpretation,[Toxicity/Eye Corrosion] Predictions,[Toxicity/Eye Corrosion] Probability,[Toxicity/Eye Corrosion] Interpretation,[Toxicity/Eye irritation] Predictions,[Toxicity/Eye irritation] Probability,[Toxicity/Eye irritation] Interpretation,[Toxicity/Maximum Tolerated Dose] Predictions,[Toxicity/Maximum Tolerated Dose] Interpretation,[Toxicity/Liver Injury II] Predictions,[Toxicity/Liver Injury II] Probability,[Toxicity/Liver Injury II] Interpretation,[Toxicity/hERG Blockers] Predictions,[Toxicity/hERG Blockers] Probability,[Toxicity/hERG Blockers] Interpretation,[Toxicity/Daphnia Maga] Predictions,[Toxicity/Daphnia Maga] Interpretation,[Toxicity/Micronucleos] Predictions,[Toxicity/Micronucleos] Probability,[Toxicity/Micronucleos] Interpretation,[Toxicity/NR-AhR] Predictions,[Toxicity/NR-AhR] Probability,[Toxicity/NR-AhR] Interpretation,[Toxicity/NR-AR] Predictions,[Toxicity/NR-AR] Probability,[Toxicity/NR-AR] Interpretation,[Toxicity/NR-AR-LBD] Predictions,[Toxicity/NR-AR-LBD] Probability,[Toxicity/NR-AR-LBD] Interpretation,[Toxicity/NR-Aromatase] Predictions,[Toxicity/NR-Aromatase] Probability,[Toxicity/NR-Aromatase] Interpretation,[Toxicity/NR-ER] Predictions,[Toxicity/NR-ER] Probability,[Toxicity/NR-ER] Interpretation,[Toxicity/NR-ER-LBD] Predictions,[Toxicity/NR-ER-LBD] Probability,[Toxicity/NR-ER-LBD] Interpretation,[Toxicity/NR-GR] Predictions,[Toxicity/NR-GR] Probability,[Toxicity/NR-GR] Interpretation,[Toxicity/NR-PPAR-gamma] Predictions,[Toxicity/NR-PPAR-gamma] Probability,[Toxicity/NR-PPAR-gamma] Interpretation,[Toxicity/NR-TR] Predictions,[Toxicity/NR-TR] Probability,[Toxicity/NR-TR] Interpretation,[Toxicity/T. Pyriformis] Predictions,[Toxicity/T. Pyriformis] Interpretation,[Toxicity/Rat (Acute)] Predictions,[Toxicity/Rat (Acute)] Interpretation,[Toxicity/Rat (Chronic Oral)] Predictions,[Toxicity/Rat (Chronic Oral)] Interpretation,[Toxicity/Fathead Minnow] Predictions,[Toxicity/Fathead Minnow] Interpretation,[Toxicity/Respiratory Disease] Predictions,[Toxicity/Respiratory Disease] Probability,[Toxicity/Respiratory Disease] Interpretation,[Toxicity/Skin Sensitisation] Predictions,[Toxicity/Skin Sensitisation] Probability,[Toxicity/Skin Sensitisation] Interpretation,[Toxicity/SR-ARE] Predictions,[Toxicity/SR-ARE] Probability,[Toxicity/SR-ARE] Interpretation,[Toxicity/SR-ATAD5] Predictions,[Toxicity/SR-ATAD5] Probability,[Toxicity/SR-ATAD5] Interpretation,[Toxicity/SR-HSE] Predictions,[Toxicity/SR-HSE] Probability,[Toxicity/SR-HSE] Interpretation,[Toxicity/SR-MMP] Predictions,[Toxicity/SR-MMP] Probability,[Toxicity/SR-MMP] Interpretation,[Toxicity/SR-p53] Predictions,[Toxicity/SR-p53] Probability,[Toxicity/SR-p53] Interpretation
CC(C)Oc1ccccc1C=[Ru](Cl)(Cl)=C2N(CCN2c3c(C)cc(OCCOCCOC)cc3C)c4c(C)cc(OCCOCCOC)cc4C,Toxic,0.998,Toxic  (High Confidence),Toxic,0.947,Toxic  (High Confidence),Toxic,0.783,Toxic  (Medium Confidence),-8.080,None,Safe,0.018,Safe  (High Confidence),Safe,0.196,Safe  (Medium Confidence),Toxic,0.992,Toxic  (High Confidence),Safe,0.270,Safe  (Medium Confidence),Safe,0.000,Safe  (High Confidence),Toxic,0.726,Toxic  (Medium Confidence),-0.310,MTRD <= 0.477: Low<br/>&nbsp;&nbsp;<br/>&nbsp;&nbsp;MTRD > 0.477: High,Toxic,0.754,Toxic  (Medium Confidence),Safe,0.173,Safe  (Medium Confidence),6.940,None,Toxic,0.677,Toxic  (Medium Confidence),Safe,0.146,Safe  (High Confidence),Safe,0.025,Safe  (High Confidence),Safe,0.003,Safe  (High Confidence),Safe,0.000,Safe  (High Confidence),Safe,0.031,Safe  (High Confidence),Safe,0.004,Safe  (High Confidence),Safe,0.119,Safe  (High Confidence),Safe,0.002,Safe  (High Confidence),Safe,0.454,Safe  (Low Confidence),-643710.900,PIGC50% > -0.5 log ug/L: toxic,2.550,None,0.980,None,825.790,LC50% < 0.5mM <br/>&nbsp;&nbsp;<br/>&nbsp;&nbsp; (log LC50% < -0.3) = <br/>&nbsp;&nbsp;<br/>&nbsp;&nbsp; High Acute Toxicity,Safe,0.084,Safe  (High Confidence),Safe,0.482,Safe  (Low Confidence),Safe,0.047,Safe  (High Confidence),Safe,0.000,Safe  (High Confidence),Safe,0.364,Safe  (Low Confidence),Safe,0.000,Safe  (High Confidence),Safe,0.000,Safe  (High Confidence)
CC(C)Oc1ccc(c2c(C)cccc2)cc1C=[Ru](Cl)(Cl)=C3N(CCN3c4c(C)cc(C)cc4C)c5c(C)cc(C)cc5C,Safe,0.045,Safe  (High Confidence),Toxic,0.963,Toxic  (High Confidence),Toxic,0.573,Toxic  (Low Confidence),2.420,None,Safe,0.001,Safe  (High Confidence),Safe,0.299,Safe  (Medium Confidence),Toxic,1.000,Toxic  (High Confidence),Toxic,0.551,Toxic  (Low Confidence),Safe,0.000,Safe  (High Confidence),Toxic,0.880,Toxic  (High Confidence),-0.390,MTRD <= 0.477: Low<br/>&nbsp;&nbsp;<br/>&nbsp;&nbsp;MTRD > 0.477: High,Toxic,0.858,Toxic  (High Confidence),Safe,0.017,Safe  (High Confidence),7.650,None,Toxic,0.802,Toxic  (Medium Confidence),Safe,0.490,Safe  (Low Confidence),Safe,0.098,Safe  (High Confidence),Safe,0.005,Safe  (High Confidence),Safe,0.000,Safe  (High Confidence),Safe,0.076,Safe  (High Confidence),Safe,0.262,Safe  (Medium Confidence),Safe,0.383,Safe  (Low Confidence),Safe,0.003,Safe  (High Confidence),Safe,0.232,Safe  (Medium Confidence),-22270.240,PIGC50% > -0.5 log ug/L: toxic,2.490,None,0.990,None,51.110,LC50% < 0.5mM <br/>&nbsp;&nbsp;<br/>&nbsp;&nbsp; (log LC50% < -0.3) = <br/>&nbsp;&nbsp;<br/>&nbsp;&nbsp; High Acute Toxicity,Safe,0.002,Safe  (High Confidence),Toxic,0.703,Toxic  (Medium Confidence),Safe,0.021,Safe  (High Confidence),Safe,0.000,Safe  (High Confidence),Toxic,0.695,Toxic  (Medium Confidence),Safe,0.000,Safe  (High Confidence),Safe,0.000,Safe  (High Confidence)
CC(C)Oc1ccc(c2cc(C(C)(C)C)c(OCCCC)c(C(C)(C)C)c2)cc1C=[Ru](Cl)(Cl)=C3N(CCN3c4c(C)cc(C)cc4C)c5c(C)cc(C)cc5C,Safe,0.000,Safe  (High Confidence),Toxic,0.988,Toxic  (High Confidence),Toxic,0.746,Toxic  (Medium Confidence),-46.170,None,Safe,0.000,Safe  (High Confidence),Safe,0.118,Safe  (High Confidence),Toxic,1.000,Toxic  (High Confidence),Safe,0.431,Safe  (Low Confidence),Safe,0.000,Safe  (High Confidence),Toxic,0.916,Toxic  (High Confidence),-0.800,MTRD <= 0.477: Low<br/>&nbsp;&nbsp;<br/>&nbsp;&nbsp;MTRD > 0.477: High,Toxic,0.832,Toxic  (Medium Confidence),Safe,0.089,Safe  (High Confidence),7.710,None,Safe,0.348,Safe  (Low Confidence),Safe,0.063,Safe  (High Confidence),Safe,0.055,Safe  (High Confidence),Safe,0.001,Safe  (High Confidence),Safe,0.000,Safe  (High Confidence),Safe,0.019,Safe  (High Confidence),Safe,0.003,Safe  (High Confidence),Safe,0.080,Safe  (High Confidence),Safe,0.001,Safe  (High Confidence),Toxic,0.937,Toxic  (High Confidence),-3223909.820,PIGC50% > -0.5 log ug/L: toxic,2.360,None,1.150,None,4080.920,LC50% < 0.5mM <br/>&nbsp;&nbsp;<br/>&nbsp;&nbsp; (log LC50% < -0.3) = <br/>&nbsp;&nbsp;<br/>&nbsp;&nbsp; High Acute Toxicity,Safe,0.000,Safe  (High Confidence),Toxic,0.786,Toxic  (Medium Confidence),Safe,0.002,Safe  (High Confidence),Safe,0.000,Safe  (High Confidence),Safe,0.499,Safe  (Low Confidence),Safe,0.000,Safe  (High Confidence),Safe,0.000,Safe  (High Confidence)
O=C(C(F)(F)F)O[Pd]OC(C(F)(F)F)=O,Safe,0.000,Safe  (High Confidence),Safe,0.464,Safe  (Low Confidence),Toxic,0.545,Toxic  (Low Confidence),1.600,None,Safe,0.019,Safe  (High Confidence),Safe,0.005,Safe  (High Confidence),Safe,0.221,Safe  (Medium Confidence),Toxic,0.514,Toxic  (Low Confidence),Toxic,0.897,Toxic  (High Confidence),Toxic,0.998,Toxic  (High Confidence),0.930,MTRD <= 0.477: Low<br/>&nbsp;&nbsp;<br/>&nbsp;&nbsp;MTRD > 0.477: High,Toxic,0.658,Toxic  (Low Confidence),Safe,0.000,Safe  (High Confidence),6.050,None,Toxic,0.987,Toxic  (High Confidence),Safe,0.003,Safe  (High Confidence),Safe,0.042,Safe  (High Confidence),Safe,0.034,Safe  (High Confidence),Safe,0.000,Safe  (High Confidence),Safe,0.036,Safe  (High Confidence),Safe,0.000,Safe  (High Confidence),Safe,0.000,Safe  (High Confidence),Safe,0.020,Safe  (High Confidence),Toxic,0.845,Toxic  (High Confidence),4.540,PIGC50% > -0.5 log ug/L: toxic,2.720,None,0.930,None,4.330,LC50% < 0.5mM <br/>&nbsp;&nbsp;<br/>&nbsp;&nbsp; (log LC50% < -0.3) = <br/>&nbsp;&nbsp;<br/>&nbsp;&nbsp; High Acute Toxicity,Toxic,0.683,Toxic  (Medium Confidence),Toxic,0.746,Toxic  (Medium Confidence),Safe,0.029,Safe  (High Confidence),Safe,0.057,Safe  (High Confidence),Safe,0.061,Safe  (High Confidence),Safe,0.001,Safe  (High Confidence),Safe,0.000,Safe  (High Confidence)
CC(O[Pd](OC(C)=O)([P](c1ccccc1)(c2ccccc2)c3ccccc3)[P](c4ccccc4)(c5ccccc5)c6ccccc6)=O,Safe,0.000,Safe  (High Confidence),Toxic,0.991,Toxic  (High Confidence),Safe,0.349,Safe  (Low Confidence),-1.520,None,Safe,0.001,Safe  (High Confidence),Safe,0.053,Safe  (High Confidence),Toxic,1.000,Toxic  (High Confidence),Safe,0.003,Safe  (High Confidence),Safe,0.000,Safe  (High Confidence),Toxic,0.997,Toxic  (High Confidence),-1.550,MTRD <= 0.477: Low<br/>&nbsp;&nbsp;<br/>&nbsp;&nbsp;MTRD > 0.477: High,Toxic,0.991,Toxic  (High Confidence),Toxic,0.990,Toxic  (High Confidence),8.730,None,Toxic,0.998,Toxic  (High Confidence),Safe,0.000,Safe  (High Confidence),Safe,0.117,Safe  (High Confidence),Safe,0.294,Safe  (Medium Confidence),Safe,0.000,Safe  (High Confidence),Safe,0.045,Safe  (High Confidence),Safe,0.000,Safe  (High Confidence),Safe,0.000,Safe  (High Confidence),Safe,0.000,Safe  (High Confidence),Safe,0.000,Safe  (High Confidence),-300270.960,PIGC50% > -0.5 log ug/L: toxic,2.860,None,-0.300,None,396.880,LC50% < 0.5mM <br/>&nbsp;&nbsp;<br/>&nbsp;&nbsp; (log LC50% < -0.3) = <br/>&nbsp;&nbsp;<br/>&nbsp;&nbsp; High Acute Toxicity,Safe,0.000,Safe  (High Confidence),Safe,0.159,Safe  (High Confidence),Safe,0.000,Safe  (High Confidence),Safe,0.000,Safe  (High Confidence),Safe,0.003,Safe  (High Confidence),Safe,0.001,Safe  (High Confidence),Toxic,0.828,Toxic  (Medium Confidence)
CC1(c2c(Oc3c1cccc3[P](c4ccccc4)([Pd][P]5(c6ccccc6)c7ccccc7)c8ccccc8)c5ccc2)C,Safe,0.001,Safe  (High Confidence),Toxic,0.994,Toxic  (High Confidence),Toxic,0.629,Toxic  (Low Confidence),1.120,None,Safe,0.000,Safe  (High Confidence),Safe,0.271,Safe  (Medium Confidence),Toxic,1.000,Toxic  (High Confidence),Safe,0.001,Safe  (High Confidence),Safe,0.012,Safe  (High Confidence),Toxic,0.998,Toxic  (High Confidence),-0.650,MTRD <= 0.477: Low<br/>&nbsp;&nbsp;<br/>&nbsp;&nbsp;MTRD > 0.477: High,Toxic,0.983,Toxic  (High Confidence),Toxic,0.559,Toxic  (Low Confidence),9.230,None,Toxic,0.996,Toxic  (High Confidence),Safe,0.000,Safe  (High Confidence),Safe,0.162,Safe  (High Confidence),Safe,0.381,Safe  (Low Confidence),Safe,0.000,Safe  (High Confidence),Safe,0.119,Safe  (High Confidence),Safe,0.000,Safe  (High Confidence),Safe,0.001,Safe  (High Confidence),Safe,0.000,Safe  (High Confidence),Safe,0.001,Safe  (High Confidence),-76291.800,PIGC50% > -0.5 log ug/L: toxic,2.430,None,-0.800,None,115.350,LC50% < 0.5mM <br/>&nbsp;&nbsp;<br/>&nbsp;&nbsp; (log LC50% < -0.3) = <br/>&nbsp;&nbsp;<br/>&nbsp;&nbsp; High Acute Toxicity,Safe,0.000,Safe  (High Confidence),Toxic,0.564,Toxic  (Low Confidence),Safe,0.000,Safe  (High Confidence),Safe,0.000,Safe  (High Confidence),Safe,0.409,Safe  (Low Confidence),Safe,0.000,Safe  (High Confidence),Toxic,0.602,Toxic  (Low Confidence)
c1([P]([Pd]([P](c2ccccc2)(c3ccccc3)c4ccccc4)([P](c5ccccc5)(c6ccccc6)c7ccccc7)[P](c8ccccc8)(c9ccccc9)c%10ccccc%10)(c%11ccccc%11)c%12ccccc%12)ccccc1,Safe,0.000,Safe  (High Confidence),Toxic,1.000,Toxic  (High Confidence),Safe,0.000,Safe  (High Confidence),-84070519.540,None,Safe,0.000,Safe  (High Confidence),Toxic,0.763,Toxic  (Medium Confidence),Toxic,1.000,Toxic  (High Confidence),Safe,0.000,Safe  (High Confidence),Safe,0.000,Safe  (High Confidence),Safe,0.001,Safe  (High Confidence),-37.720,MTRD <= 0.477: Low<br/>&nbsp;&nbsp;<br/>&nbsp;&nbsp;MTRD > 0.477: High,Toxic,1.000,Toxic  (High Confidence),Toxic,1.000,Toxic  (High Confidence),4.050,None,Toxic,1.000,Toxic  (High Confidence),Safe,0.000,Safe  (High Confidence),Safe,0.033,Safe  (High Confidence),Toxic,1.000,Toxic  (High Confidence),Toxic,1.000,Toxic  (High Confidence),Toxic,0.754,Toxic  (Medium Confidence),Safe,0.000,Safe  (High Confidence),Safe,0.000,Safe  (High Confidence),Safe,0.000,Safe  (High Confidence),Safe,0.000,Safe  (High Confidence),-6560565547837.180,PIGC50% > -0.5 log ug/L: toxic,2.140,None,14058.090,None,8281317870.150,LC50% < 0.5mM <br/>&nbsp;&nbsp;<br/>&nbsp;&nbsp; (log LC50% < -0.3) = <br/>&nbsp;&nbsp;<br/>&nbsp;&nbsp; High Acute Toxicity,Toxic,1.000,Toxic  (High Confidence),Safe,0.000,Safe  (High Confidence),Safe,0.004,Safe  (High Confidence),Safe,0.000,Safe  (High Confidence),Toxic,1.000,Toxic  (High Confidence),Safe,0.000,Safe  (High Confidence),Toxic,1.000,Toxic  (High Confidence)
O=C1[Co](C2=O)([C]=O)([C]=O)([C]=O)[Co]12([C]=O)([C]=O)[C]=O,Toxic,1.000,Toxic  (High Confidence),Safe,0.080,Safe  (High Confidence),Toxic,0.921,Toxic  (High Confidence),0.380,None,Safe,0.093,Safe  (High Confidence),Toxic,0.736,Toxic  (Medium Confidence),Safe,0.118,Safe  (High Confidence),Safe,0.000,Safe  (High Confidence),Toxic,1.000,Toxic  (High Confidence),Toxic,1.000,Toxic  (High Confidence),0.710,MTRD <= 0.477: Low<br/>&nbsp;&nbsp;<br/>&nbsp;&nbsp;MTRD > 0.477: High,Toxic,0.995,Toxic  (High Confidence),Safe,0.000,Safe  (High Confidence),9.750,None,Toxic,1.000,Toxic  (High Confidence),Safe,0.000,Safe  (High Confidence),Safe,0.245,Safe  (Medium Confidence),Safe,0.000,Safe  (High Confidence),Safe,0.000,Safe  (High Confidence),Safe,0.121,Safe  (High Confidence),Safe,0.000,Safe  (High Confidence),Safe,0.000,Safe  (High Confidence),Safe,0.000,Safe  (High Confidence),Safe,0.000,Safe  (High Confidence),4.600,PIGC50% > -0.5 log ug/L: toxic,13.000,None,-0.800,None,4.800,LC50% < 0.5mM <br/>&nbsp;&nbsp;<br/>&nbsp;&nbsp; (log LC50% < -0.3) = <br/>&nbsp;&nbsp;<br/>&nbsp;&nbsp; High Acute Toxicity,Toxic,0.999,Toxic  (High Confidence),Toxic,0.786,Toxic  (Medium Confidence),Safe,0.000,Safe  (High Confidence),Safe,0.000,Safe  (High Confidence),Safe,0.001,Safe  (High Confidence),Safe,0.000,Safe  (High Confidence),Safe,0.000,Safe  (High Confidence)
CCCCCCCC[P](CCCCCCCC)([Co]12([C]=O)([C]=O)[Co](C2=O)([C]=O)([C]=O)([P](CCCCCCCC)(CCCCCCCC)CCCCCCCC)C1=O)CCCCCCCC,Safe,0.000,Safe  (High Confidence),Toxic,1.000,Toxic  (High Confidence),Safe,0.410,Safe  (Low Confidence),-3064.940,None,Toxic,0.987,Toxic  (High Confidence),Safe,0.040,Safe  (High Confidence),Toxic,1.000,Toxic  (High Confidence),Safe,0.000,Safe  (High Confidence),Toxic,1.000,Toxic  (High Confidence),Safe,0.138,Safe  (High Confidence),-2.190,MTRD <= 0.477: Low<br/>&nbsp;&nbsp;<br/>&nbsp;&nbsp;MTRD > 0.477: High,Toxic,0.989,Toxic  (High Confidence),Toxic,0.969,Toxic  (High Confidence),4.290,None,Toxic,1.000,Toxic  (High Confidence),Safe,0.000,Safe  (High Confidence),Toxic,0.637,Toxic  (Low Confidence),Safe,0.000,Safe  (High Confidence),Safe,0.000,Safe  (High Confidence),Safe,0.043,Safe  (High Confidence),Safe,0.000,Safe  (High Confidence),Safe,0.000,Safe  (High Confidence),Safe,0.000,Safe  (High Confidence),Safe,0.000,Safe  (High Confidence),-238777595.330,PIGC50% > -0.5 log ug/L: toxic,9.380,None,1.100,None,301418.710,LC50% < 0.5mM <br/>&nbsp;&nbsp;<br/>&nbsp;&nbsp; (log LC50% < -0.3) = <br/>&nbsp;&nbsp;<br/>&nbsp;&nbsp; High Acute Toxicity,Safe,0.000,Safe  (High Confidence),Toxic,1.000,Toxic  (High Confidence),Safe,0.000,Safe  (High Confidence),Safe,0.000,Safe  (High Confidence),Safe,0.001,Safe  (High Confidence),Safe,0.000,Safe  (High Confidence),Safe,0.000,Safe  (High Confidence)
[H]O(c1c(/C=N/CC/N=C/c2ccccc23)cccc1)[Ni]O3[H],Safe,0.001,Safe  (High Confidence),Safe,0.091,Safe  (High Confidence),Safe,0.325,Safe  (Medium Confidence),1.120,None,Safe,0.001,Safe  (High Confidence),Safe,0.092,Safe  (High Confidence),Toxic,0.978,Toxic  (High Confidence),Safe,0.406,Safe  (Low Confidence),Safe,0.002,Safe  (High Confidence),Toxic,0.940,Toxic  (High Confidence),0.020,MTRD <= 0.477: Low<br/>&nbsp;&nbsp;<br/>&nbsp;&nbsp;MTRD > 0.477: High,Toxic,0.726,Toxic  (Medium Confidence),Safe,0.000,Safe  (High Confidence),7.450,None,Toxic,0.766,Toxic  (Medium Confidence),Toxic,0.574,Toxic  (Low Confidence),Safe,0.099,Safe  (High Confidence),Safe,0.036,Safe  (High Confidence),Safe,0.000,Safe  (High Confidence),Safe,0.216,Safe  (Medium Confidence),Safe,0.004,Safe  (High Confidence),Safe,0.038,Safe  (High Confidence),Safe,0.031,Safe  (High Confidence),Safe,0.300,Safe  (Medium Confidence),5.020,PIGC50% > -0.5 log ug/L: toxic,2.430,None,2.640,None,5.430,LC50% < 0.5mM <br/>&nbsp;&nbsp;<br/>&nbsp;&nbsp; (log LC50% < -0.3) = <br/>&nbsp;&nbsp;<br/>&nbsp;&nbsp; High Acute Toxicity,Toxic,0.925,Toxic  (High Confidence),Toxic,0.631,Toxic  (Low Confidence),Toxic,0.638,Toxic  (Low Confidence),Safe,0.091,Safe  (High Confidence),Safe,0.093,Safe  (High Confidence),Toxic,0.714,Toxic  (Medium Confidence),Safe,0.001,Safe  (High Confidence)
FC1=CC(F)=CC2=C1C3=CC=CC=[N]3[Ir]245([N]6=C(C(O5)=O)C=CC=C6)[N]7=CC=CC=C7C8=C4C=C(F)C=C8F,Toxic,0.968,Toxic  (High Confidence),Safe,0.003,Safe  (High Confidence),Toxic,0.520,Toxic  (Low Confidence),-1.170,None,Safe,0.001,Safe  (High Confidence),Safe,0.029,Safe  (High Confidence),Toxic,1.000,Toxic  (High Confidence),Safe,0.059,Safe  (High Confidence),Safe,0.000,Safe  (High Confidence),Safe,0.146,Safe  (High Confidence),-1.470,MTRD <= 0.477: Low<br/>&nbsp;&nbsp;<br/>&nbsp;&nbsp;MTRD > 0.477: High,Toxic,0.990,Toxic  (High Confidence),Safe,0.015,Safe  (High Confidence),6.990,None,Toxic,1.000,Toxic  (High Confidence),Toxic,0.648,Toxic  (Low Confidence),Safe,0.255,Safe  (Medium Confidence),Toxic,0.732,Toxic  (Medium Confidence),Safe,0.000,Safe  (High Confidence),Safe,0.002,Safe  (High Confidence),Safe,0.006,Safe  (High Confidence),Safe,0.028,Safe  (High Confidence),Safe,0.002,Safe  (High Confidence),Toxic,0.987,Toxic  (High Confidence),-4955.100,PIGC50% > -0.5 log ug/L: toxic,2.780,None,0.240,None,24.830,LC50% < 0.5mM <br/>&nbsp;&nbsp;<br/>&nbsp;&nbsp; (log LC50% < -0.3) = <br/>&nbsp;&nbsp;<br/>&nbsp;&nbsp; High Acute Toxicity,Toxic,0.781,Toxic  (Medium Confidence),Toxic,0.974,Toxic  (High Confidence),Toxic,0.646,Toxic  (Low Confidence),Safe,0.000,Safe  (High Confidence),Safe,0.000,Safe  (High Confidence),Safe,0.426,Safe  (Low Confidence),Toxic,1.000,Toxic  (High Confidence)
Fc1c(F)c(F)c(C(N=c(c2c(F)c(F)c(F)c(F)c23)n4c3=NC5=[N](C(c6c5c(F)c(F)c(F)c6F)=N7)[Cu]894)=[N]9C%10=Nc%11n8c7c%12c(F)c(F)c(F)c(F)c%11%12)c%10c1F,Safe,0.000,Safe  (High Confidence),Safe,0.378,Safe  (Low Confidence),Toxic,0.912,Toxic  (High Confidence),-802.880,None,Safe,0.003,Safe  (High Confidence),Safe,0.000,Safe  (High Confidence),Toxic,1.000,Toxic  (High Confidence),Safe,0.004,Safe  (High Confidence),Safe,0.000,Safe  (High Confidence),Safe,0.002,Safe  (High Confidence),-4.550,MTRD <= 0.477: Low<br/>&nbsp;&nbsp;<br/>&nbsp;&nbsp;MTRD > 0.477: High,Toxic,0.962,Toxic  (High Confidence),Safe,0.000,Safe  (High Confidence),5.170,None,Toxic,1.000,Toxic  (High Confidence),Toxic,0.918,Toxic  (High Confidence),Toxic,0.969,Toxic  (High Confidence),Toxic,0.996,Toxic  (High Confidence),Safe,0.000,Safe  (High Confidence),Safe,0.000,Safe  (High Confidence),Safe,0.000,Safe  (High Confidence),Safe,0.000,Safe  (High Confidence),Safe,0.000,Safe  (High Confidence),Safe,0.055,Safe  (High Confidence),-62170396.330,PIGC50% > -0.5 log ug/L: toxic,2.220,None,0.330,None,78491.190,LC50% < 0.5mM <br/>&nbsp;&nbsp;<br/>&nbsp;&nbsp; (log LC50% < -0.3) = <br/>&nbsp;&nbsp;<br/>&nbsp;&nbsp; High Acute Toxicity,Toxic,1.000,Toxic  (High Confidence),Toxic,1.000,Toxic  (High Confidence),Toxic,0.993,Toxic  (High Confidence),Safe,0.000,Safe  (High Confidence),Safe,0.000,Safe  (High Confidence),Toxic,0.964,Toxic  (High Confidence),Toxic,0.983,Toxic  (High Confidence)
N#Cc1c(n2c3ccccc3c4ccccc24)c(C#N)c(n5c6ccccc6c7ccccc57)c(Cl)c1n8c9ccccc9c%10ccccc8%10,Safe,0.002,Safe  (High Confidence),Toxic,0.972,Toxic  (High Confidence),Toxic,0.571,Toxic  (Low Confidence),-73.790,None,Safe,0.000,Safe  (High Confidence),Toxic,0.803,Toxic  (Medium Confidence),Toxic,1.000,Toxic  (High Confidence),Safe,0.114,Safe  (High Confidence),Safe,0.000,Safe  (High Confidence),Toxic,0.875,Toxic  (High Confidence),0.370,MTRD <= 0.477: Low<br/>&nbsp;&nbsp;<br/>&nbsp;&nbsp;MTRD > 0.477: High,Toxic,0.986,Toxic  (High Confidence),Safe,0.407,Safe  (Low Confidence),7.890,None,Toxic,1.000,Toxic  (High Confidence),Safe,0.038,Safe  (High Confidence),Safe,0.067,Safe  (High Confidence),Toxic,0.992,Toxic  (High Confidence),Toxic,0.998,Toxic  (High Confidence),Safe,0.303,Safe  (Medium Confidence),Safe,0.006,Safe  (High Confidence),Toxic,0.511,Toxic  (Low Confidence),Safe,0.000,Safe  (High Confidence),Safe,0.011,Safe  (High Confidence),-5464682.310,PIGC50% > -0.5 log ug/L: toxic,2.260,None,0.260,None,6909.420,LC50% < 0.5mM <br/>&nbsp;&nbsp;<br/>&nbsp;&nbsp; (log LC50% < -0.3) = <br/>&nbsp;&nbsp;<br/>&nbsp;&nbsp; High Acute Toxicity,Safe,0.031,Safe  (High Confidence),Toxic,0.774,Toxic  (Medium Confidence),Safe,0.495,Safe  (Low Confidence),Safe,0.000,Safe  (High Confidence),Toxic,0.790,Toxic  (Medium Confidence),Toxic,0.998,Toxic  (High Confidence),Toxic,1.000,Toxic  (High Confidence)
