,Unnamed: 0,id,solvent,permeance,pressure,mwco,contact_angle,zeta_potential,contact_angle_missing,zeta_potential_missing,temperature,solvent_smiles,solute_smiles,secondary_solute_smiles,solute_category,rejection,solute_mw,solute_logp,secondary_solute_mw,secondary_solute_logp,secondary_solute_ratio,source,solvent_mw,solvent_logp,solvent_viscosity,solvent_density,solvent_dielectric_constant,solvent_dd,solvent_dp,solvent_dh,solvent_molar_volume,membrane_DM150,membrane_DM300,membrane_DM500,membrane_GMT-oNF-2,membrane_PMPerformance,membrane_SM122,membrane_SS150101,membrane_SS336,membrane,process_configuration_CF,process_configuration_DE,process_configuration,nlc_rejection,test_standard,test_solute_disjoint,test_solute_disjoint_outer_val,is_augmented,rejection_mcmpnn_combi_v42a_fold0,rejection_mcmpnn_combi_v42a_fold2,rejection_mcmpnn_combi_v42a_fold1,rejection_mcmpnn_combi_v42a_fold4,loss_weight,rejection_mcmpnn_combi_v42a_fold3,id_original,Unnamed: 0.1
2567,2567,2567,2-Methyltetrahydrofuran,8.90717603,20.0,500,82.0,0.0,0,1,22.0,CC1CCCO1,CCN(C1=CC2=C(C=C1C3=O)OCO2)C=C3C(O)=O,CCN(C1=CC2=C(C=C1C3=O)OCO2)C=C3C(O)=O,Unknown,0.552094641,261.23299999999995,1.4483,261.23299999999995,1.4483,0.5,nf10k,86.134,0.16,0.47,854.0,7.0,16.9,5.0,4.3,100.2,0,0,0,0,0,0,0,1,SS336,1,0,CF,0.3478452099910039,0,0,0,0.0,0.5539016,0.667191,0.7654829,0.574893,0.4935517698000283,0.77945596,2567.0,3782.0
2568,2568,2568,n-Heptane,7.156084656,20.0,300,87.0,-8.0,0,0,22.0,CCCCCCC,CC1=CC(=CC(=C1)C)C,CC1=CC(=CC(=C1)C)C,Unknown,0.013881364,120.19499999999998,2.611860000000001,120.19499999999998,2.611860000000001,0.5,nf10k,100.205,4.39,0.39,684.0,1.92,15.3,0.0,0.0,147.4,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,0.0056306488866856,0,0,0,0.0,-0.04079306,-0.029667497,-0.17683089,0.015097976,0.262486809721128,-0.10643822,2568.0,4743.0
2569,2569,2569,Acetonitrile,2.328042328,20.0,500,82.0,0.0,0,1,22.0,C(C)#N,CC(=NC#N)N(C)CC1=CN=C(C=C1)Cl,CC(=NC#N)N(C)CC1=CN=C(C=C1)Cl,Unknown,0.79969416,222.67900000000003,2.06628,222.67900000000003,2.06628,0.5,nf10k,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,0,0,0,0,0,1,SS336,1,0,CF,0.696143625791999,0,0,0,0.0,0.788949,0.6912901,0.6885035,0.8000064,0.6560355506199553,0.48485684,2569.0,2296.0
2570,2570,2570,Acetone,2.065696649,20.0,300,87.0,-8.0,0,0,22.0,CC(=O)C,CC(C)(CC(=C)C1=CC=CC=C1)C2=CC=CC=C2,CC(C)(CC(=C)C1=CC=CC=C1)C2=CC=CC=C2,Unknown,0.119938099,236.35800000000003,5.067700000000004,236.35800000000003,5.067700000000004,0.5,nf10k,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,0.0549935781732756,0,0,0,0.0,0.2512272,0.19228575,0.0035242438,0.12161246,0.262486809721128,0.17776066,2570.0,145.0
2571,2571,2571,Acetonitrile,2.328042328,20.0,500,82.0,0.0,0,1,22.0,C(C)#N,O=C(C1=CC=C(F)C=C1)C2=CC=C(F)C=C2,O=C(C1=CC=C(F)C=C1)C2=CC=C(F)C=C2,Unknown,0.124445092,218.202,3.195800000000002,218.202,3.195800000000002,0.5,nf10k,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,0,0,0,0,0,1,SS336,1,0,CF,0.0572208742141973,0,0,0,0.0,0.14703292,0.047083557,0.1593526,0.111409575,0.2624945015663412,0.15415609,2571.0,2724.0
2572,2572,2572,Methanol,1.23,20.0,300,59.0,-37.5,0,0,22.0,CO,OC1=C(N)C=C(N)C(O)=C1,OC1=C(N)C=C(N)C(O)=C1,Unknown,0.36,140.142,0.2622,140.142,0.2622,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.1931419704811825,0,0,0,0.0,0.35632712,0.7348074,0.40489763,0.32293686,0.3081097499645517,0.5106053,2572.0,3793.0
2573,2573,2573,Acetonitrile,1.38,20.0,300,59.0,-37.5,0,0,22.0,C(C)#N,C12=CC=CC=C1OCCO2,C12=CC=CC=C1OCCO2,Unknown,0.493338932,136.15,1.4577999999999998,136.15,1.4577999999999998,0.5,nf10k,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.2944261409110923,0,0,0,0.0,0.4199437,0.4699705,0.54324853,0.47246066,0.381472294605731,0.5228727,2573.0,240.0
2574,2574,2574,Methyl tert-butyl ether,4.065274141,20.0,500,82.0,0.0,0,1,22.0,CC(C)(C)OC,C(#Cc1ccccc1)c1ccccc1,C(#Cc1ccccc1)c1ccccc1,Unknown,0.053072587,178.234,3.086400000000001,178.234,3.086400000000001,0.5,nf10k,88.15,1.06,0.36,740.0,2.6,14.8,4.3,5.0,119.8,0,0,0,0,0,0,0,1,SS336,1,0,CF,0.0232249172405184,1,0,0,0.0,0.020318925,0.060259968,0.08351526,0.047521442,0.2624945015663412,-0.02230692,2574.0,4413.0
2575,2575,2575,Ethanol,0.7,20.0,300,59.0,-37.5,0,0,25.0,C(C)O,CCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCC,Unknown,0.765,226.44799999999992,6.487600000000007,226.44799999999992,6.487600000000007,0.5,nf10k,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.6270879970298935,0,0,0,0.0,0.7661241,0.7405288,0.8159165,0.7433306,0.5309391227067722,0.7223356,2575.0,3022.0
2576,2576,2576,Methanol,1.23,20.0,300,59.0,-37.5,0,0,22.0,CO,OC1=CC2=CC=C(O)C=C2C=C1,OC1=CC2=CC=C(O)C=C2C=C1,Unknown,0.79,160.17199999999997,2.2509999999999994,160.17199999999997,2.2509999999999994,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.6757175447023074,0,0,0,0.0,0.7969944,0.7447015,0.87603307,0.7952898,0.5446940222587612,0.77267754,2576.0,267.0
2577,2577,2577,Acetone,2.065696649,20.0,300,87.0,-8.0,0,0,22.0,CC(=O)C,C1COC2=C(C=CC=C2O1)N,C1COC2=C(C=CC=C2O1)N,Unknown,0.292086205,151.16499999999996,1.0399999999999998,151.16499999999996,1.0399999999999998,0.5,nf10k,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,0.1494065724784296,1,0,0,0.0,0.14272335,0.26015148,0.3044296,0.32667834,0.3229153451455674,0.29401666,2577.0,1941.0
2578,2578,2578,Methanol,0.7475,20.0,150,59.0,0.0,0,1,22.0,CO,c1ccc(-c2ccccc2)cc1,c1ccc(-c2ccccc2)cc1,Unknown,0.3,154.21199999999996,3.353600000000001,154.21199999999996,3.353600000000001,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,DM150,1,0,CF,0.1542819820333413,1,0,0,0.0,0.50285727,0.4866544,0.56472147,0.8355057,0.2991413698217641,0.6000097,2578.0,571.0
2579,2579,2579,Acetonitrile,1.38,20.0,300,59.0,-37.5,0,0,22.0,C(C)#N,C1=CC(=CC=C1C#N)C2=CC=C(C=C2)C#N,C1=CC(=CC=C1C#N)C2=CC=C(C=C2)C#N,Unknown,0.857601164,204.232,3.096960000000001,204.232,3.096960000000001,0.5,nf10k,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.8434543739180695,0,0,0,0.0,0.6354318,0.824342,0.77691865,0.8494177,0.5818879110754623,0.7867344,2579.0,2856.0
2580,2580,2580,Methyl tert-butyl ether,4.065274141,20.0,500,82.0,0.0,0,1,22.0,CC(C)(C)OC,C[C@H]1/C=C/C=C(\C(=O)NC2=C(C3=C(C4=C(C(=C3O)C)O[C@@](C4=O)(O/C=C/[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)OC(=O)C)C)OC)C)C5=C2N6C=CC(=CC6=N5)C)O)/C,C[C@H]1/C=C/C=C(\C(=O)NC2=C(C3=C(C4=C(C(=C3O)C)O[C@@](C4=O)(O/C=C/[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)OC(=O)C)C)OC)C)C5=C2N6C=CC(=CC6=N5)C)O)/C,Unknown,0.774470934,785.8909999999998,6.157840000000006,785.8909999999998,6.157840000000006,0.5,nf10k,88.15,1.06,0.36,740.0,2.6,14.8,4.3,5.0,119.8,0,0,0,0,0,0,0,1,SS336,1,0,CF,0.6448760656443803,0,0,0,0.0,0.7427445,0.516929,0.86634797,0.79070807,0.6394831552780426,0.53482103,2580.0,3612.0
2581,2581,2581,Methanol,0.88,10.0,150,59.0,0.0,0,1,22.0,CO,ClC1=NN=C(Cl)C=C1,ClC1=NN=C(Cl)C=C1,Unknown,0.12,148.98000000000002,1.7834,148.98000000000002,1.7834,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,DM150,1,0,CF,0.055024091587952,0,0,0,0.0,0.17018294,0.023035407,0.19480896,0.03510177,0.2393130958574113,0.13839266,2581.0,351.0
2582,2582,2582,Methanol,1.54,10.0,300,59.0,-37.5,0,0,22.0,CO,C(C1=C(C(=C(C(=C1F)F)CO)F)F)O,C(C1=C(C(=C(C(=C1F)F)CO)F)F)O,Unknown,0.76,210.126,1.2275999999999998,210.126,1.2275999999999998,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.6179829574251317,1,0,0,0.0,0.74391586,0.74631786,0.8500165,0.7515764,0.5281881427963745,0.7272864,2582.0,1072.0
2583,2583,2583,Ethanol,0.227163745,20.0,300,87.0,-8.0,0,0,22.0,C(C)O,COC1=CC=C(Br)C=C1,COC1=CC=C(Br)C=C1,Unknown,-0.102679022,187.036,2.4577,187.036,2.4577,0.5,nf10k,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,-0.0428427878473145,1,0,0,0.0,-0.12516719,-0.08587724,-0.14710718,-0.10618979,0.262486809721128,-0.12751132,2583.0,3291.0
2584,2584,2584,Methanol,0.88,10.0,150,59.0,0.0,0,1,22.0,CO,Oc1cc(O)cc(O)c1,Oc1cc(O)cc(O)c1,Unknown,0.78,126.11099999999996,0.8033999999999999,126.11099999999996,0.8033999999999999,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,DM150,1,0,CF,0.6556077263148894,1,0,0,0.0,0.8577864,0.7608937,0.7553409,0.66451955,0.5863170848506578,0.764011,2584.0,877.0
2585,2585,2585,Methanol,0.179221384,10.0,500,82.0,0.0,0,1,22.0,CO,CCCCC(CC)Cn1c2ccc(C=O)cc2c2cc(C=O)ccc21,CCCCC(CC)Cn1c2ccc(C=O)cc2c2cc(C=O)ccc21,Unknown,0.302795111,335.44700000000006,5.635900000000006,335.44700000000006,5.635900000000006,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,0,0,0,0,0,0,1,SS336,1,0,CF,0.1560171144758815,1,0,0,0.0,0.3023299,0.19353124,0.3754822,0.29939985,0.3299523801298455,0.46944225,2585.0,3603.0
2586,2586,2586,Acetonitrile,1.38,20.0,300,59.0,-37.5,0,0,22.0,C(C)#N,C1(C2=CC=NC=C2)=CC=NC=C1,C1(C2=CC=NC=C2)=CC=NC=C1,Unknown,0.505829031,156.188,2.1436,156.188,2.1436,0.5,nf10k,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.3052448251605745,0,0,0,0.0,0.46178788,0.33031395,0.55680716,0.47903275,0.3883442968913069,0.4861699,2586.0,1342.0
2587,2587,2587,Methanol,0.88,10.0,150,59.0,0.0,0,1,22.0,CO,C1=CC=C(C(=C1)C(=O)O)F,C1=CC=C(C(=C1)C(=O)O)F,Unknown,0.44,140.11299999999997,1.5239,140.11299999999997,1.5239,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,DM150,1,0,CF,0.2510371387438385,0,0,0,0.0,0.6339249,0.58790654,0.68224984,0.70390344,0.3829009533718581,0.6703238,2587.0,638.0
2588,2588,2588,Acetone,2.065696649,20.0,300,87.0,-8.0,0,0,22.0,CC(=O)C,CC1=CC=C(C=C1)C#C,CC1=CC=C(C=C1)C#C,Unknown,-0.014911885,116.16299999999998,1.97632,116.16299999999998,1.97632,0.5,nf10k,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,-0.006856041099668,0,0,0,0.0,-0.013619304,0.02267778,-0.05424136,-0.015999556,0.262486809721128,-0.015568972,2588.0,2107.0
2589,2589,2589,2-Methyltetrahydrofuran,48.05898411,20.0,300,87.0,-8.0,0,0,22.0,CC1CCCO1,CC1=NC(C)=CC=C1,CC1=NC(C)=CC=C1,Unknown,0.049287762,107.15599999999996,1.69844,107.15599999999996,1.69844,0.5,nf10k,86.134,0.16,0.47,854.0,7.0,16.9,5.0,4.3,100.2,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,0.021494346090771,0,0,0,0.0,0.1841824,0.07241309,0.17631346,0.04089269,0.262486809721128,0.14583132,2589.0,1935.0
2590,2590,2590,Acetonitrile,7.29,20.0,500,59.0,-31.0,0,0,25.0,C(C)#N,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(C8=CC=CC=C8)CC(C9=CC=CC=C9)CC(C%10=CC=CC=C%10)CC(C%11=CC=CC=C%11)CC(C%12=CC=CC=C%12)CC(C%13=CC=CC=C%13)CC(C%14=CC=CC=C%14)CC(C)(C)C%15=CC=CC=C%15,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(C8=CC=CC=C8)CC(C9=CC=CC=C9)CC(C%10=CC=CC=C%10)CC(C%11=CC=CC=C%11)CC(C%12=CC=CC=C%12)CC(C%13=CC=CC=C%13)CC(C%14=CC=CC=C%14)CC(C)(C)C%15=CC=CC=C%15,Unknown,1.0,1592.35,33.418700000000094,1592.35,33.418700000000094,0.5,nf10k,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,1,0,0,0,0,0,DM500,1,0,CF,3.0,0,0,0,0.0,0.9629911,0.9969988,0.9453153,0.9920418,1.3581407869194366,0.8991749,2590.0,989.0
2591,2591,2591,Methanol,0.88,10.0,150,59.0,0.0,0,1,22.0,CO,C=C(N)NC1=C2C=CC=CC2=CC=C1,C=C(N)NC1=C2C=CC=CC2=CC=C1,Unknown,1.0,184.242,2.6816000000000013,184.242,2.6816000000000013,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,DM150,1,0,CF,3.0,0,0,0,0.0,0.9470822,1.0,0.93815184,1.0,0.7582090186207601,0.9087719,2591.0,3767.0
2592,2592,2592,Methanol,0.43,20.0,150,59.0,0.0,0,1,21.0,CO,C1=CC=C(C=C1)C=CC2=CC=CC=C2,C1=CC=C(C=C1)C=CC2=CC=CC=C2,Unknown,0.88,180.25,3.857000000000003,180.25,3.857000000000003,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,DM150,1,0,CF,0.91721462968355,0,0,0,0.0,0.8783804,0.7164117,0.7034097,0.8855088,0.6823881167586839,0.7578607,2592.0,2894.0
2593,2593,2593,Acetone,2.065696649,20.0,300,87.0,-8.0,0,0,22.0,CC(=O)C,CC1=CC=C(C=C1)I,CC1=CC=C(C=C1)I,Unknown,-0.11497854,218.037,2.5996200000000007,218.037,2.5996200000000007,0.5,nf10k,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,-0.0476558433030013,0,0,0,0.0,-0.08803612,0.0048781037,-0.1538406,-0.00889492,0.262486809721128,-0.050162733,2593.0,1411.0
2594,2594,2594,Ethanol,0.85,20.0,300,59.0,-37.5,0,0,22.0,C(C)O,COC(NC1=NC2=C(C=C(SC3=CC=CC=C3)C=C2)N1)=O,COC(NC1=NC2=C(C=C(SC3=CC=CC=C3)C=C2)N1)=O,Unknown,0.965517972,299.355,3.892400000000001,299.355,3.892400000000001,0.5,nf10k,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,1,0,0,0,0,0,0,DM300,1,0,CF,1.4499915657276026,0,0,0,0.0,0.9574927,0.97395355,0.8860752,0.9526735,0.6412633052359132,0.9337682,2594.0,2846.0
2595,2595,2595,Methanol,1.23,20.0,300,59.0,-37.5,0,0,22.0,CO,OC(C(O)=O)C1=CC=CC=C1,OC(C(O)=O)C1=CC=CC=C1,Unknown,0.99,152.149,0.8046,152.149,0.8046,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,1.9586073148417744,0,0,0,0.0,0.95699406,0.97417295,0.7389575,0.9916893,0.6547332186746725,0.91512084,2595.0,3664.0
2596,2596,2596,Methanol,0.101115447,10.0,300,87.0,-8.0,0,0,22.0,CO,C1=CC2=C(C=C1N)NC(=S)N2,C1=CC2=C(C=C1N)NC(=S)N2,Unknown,0.946884479,165.221,1.80769,165.221,1.80769,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,1.2666781560042366,0,0,0,0.0,0.9206339,0.8871522,0.8803896,0.72098076,0.7504882520166215,0.75457716,2596.0,909.0
2597,2597,2597,Acetonitrile,2.328042328,20.0,500,82.0,0.0,0,1,22.0,C(C)#N,CC1=CC2=C(C=C1)N=CC=C2,CC1=CC2=C(C=C1)N=CC=C2,Unknown,-0.022459952,143.189,2.54322,143.189,2.54322,0.5,nf10k,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,0,0,0,0,0,1,SS336,1,0,CF,-0.0100708533828002,0,0,0,0.0,-0.071282625,-0.16783243,0.019859493,-0.015292585,0.2624945015663412,0.11006135,2597.0,1597.0
2598,2598,2598,Methyl tert-butyl ether,4.065274141,20.0,500,82.0,0.0,0,1,22.0,CC(C)(C)OC,C1=CC=C(C=C1)C(CBr)O,C1=CC=C(C=C1)C(CBr)O,Unknown,0.057538867,201.063,2.114900000000001,201.063,2.114900000000001,0.5,nf10k,88.15,1.06,0.36,740.0,2.6,14.8,4.3,5.0,119.8,0,0,0,0,0,0,0,1,SS336,1,0,CF,0.0252759864066422,0,0,0,0.0,-0.11748266,0.0052902102,0.029098809,0.031127602,0.2624945015663412,-0.098406255,2598.0,3838.0
2599,2599,2599,Acetone,2.065696649,20.0,300,87.0,-8.0,0,0,22.0,CC(=O)C,O=C(OC)C1=CC=C(C(OC)=O)C=C1N,O=C(OC)C1=CC=C(C(OC)=O)C=C1N,Unknown,0.417579754,209.201,0.8420000000000001,209.201,0.8420000000000001,0.5,nf10k,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,0.2340185039535471,0,0,0,0.0,0.4855802,0.45016062,0.4514779,0.3015589,0.4041264473859142,0.5679389,2599.0,322.0
2600,2600,2600,Ethyl acetate,3.897707231,20.0,300,87.0,-8.0,0,0,22.0,O(C(C)=O)CC,C1C=CC=C(OC2=CC=C(S(=O)(=O)C3C=CC(OC4=CC=CC=C4)=CC=3)C=C2)C=1,C1C=CC=C(OC2=CC=C(S(=O)(=O)C3C=CC(OC4=CC=CC=C4)=CC=3)C=C2)C=1,Unknown,0.410220911,402.47100000000006,6.104000000000005,402.47100000000006,6.104000000000005,0.5,nf10k,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,0.2285748852162703,1,0,0,0.0,0.39677417,0.43025813,0.26197028,0.41930142,0.4004373503837759,0.3159411,2600.0,139.0
2601,2601,2601,Acetone,2.314814815,20.0,500,82.0,0.0,0,1,22.0,CC(=O)C,CC1=CC(=C(C(=C1)C)C(=O)P(=O)(C2=CC=CC=C2)C3=CC=CC=C3)C,CC1=CC(=C(C(=C1)C)C(=O)P(=O)(C2=CC=CC=C2)C3=CC=CC=C3)C,Unknown,0.69068567,348.38200000000006,4.766160000000004,348.38200000000006,4.766160000000004,0.5,nf10k,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,0,0,0,0,0,0,1,SS336,1,0,CF,0.5081981686754946,0,0,0,0.0,0.73728234,0.70377874,0.5034466,0.35650644,0.5808130356540704,0.61250246,2601.0,318.0
2602,2602,2602,Acetonitrile,1.38,20.0,300,59.0,-37.5,0,0,22.0,C(C)#N,C(C1=C(C(=C(C(=C1F)F)CO)F)F)O,C(C1=C(C(=C(C(=C1F)F)CO)F)F)O,Unknown,0.738539699,210.126,1.2275999999999998,210.126,1.2275999999999998,0.5,nf10k,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.5809363774408358,0,0,0,0.0,0.7550934,0.7096921,0.78010255,0.75035626,0.5163807714119566,0.75472665,2602.0,2652.0
2603,2603,2603,Methanol,1.54,10.0,300,59.0,-37.5,0,0,22.0,CO,OC1=CC=C(O)C=C1C(C)(C)C,OC1=CC=C(O)C=C1C(C)(C)C,Unknown,0.98,166.21999999999997,2.3953000000000007,166.21999999999997,2.3953000000000007,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,1.6777807052660805,0,0,0,0.0,0.9323209,0.86332965,0.9408755,0.9846041,0.649231258853877,0.9287523,2603.0,2763.0
2604,2604,2604,Acetonitrile,1.38,20.0,300,59.0,-37.5,0,0,22.0,C(C)#N,C1=CC2=C(C=CN2)C(=C1)Cl,C1=CC2=C(C=CN2)C(=C1)Cl,Unknown,0.693719653,151.59599999999998,2.821300000000001,151.59599999999998,2.821300000000001,0.5,nf10k,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.5124652154103754,0,0,0,0.0,0.6515181,0.61567616,0.61619526,0.7160665,0.4917209621861357,0.66863316,2604.0,2424.0
2605,2605,2605,2-Methyltetrahydrofuran,48.05898411,20.0,300,87.0,-8.0,0,0,22.0,CC1CCCO1,O=C(C1=CC(Br)=C(O)C(Br)=C1)C2=C(OC3=C2C=CC=C3)CC,O=C(C1=CC(Br)=C(O)C(Br)=C1)C2=C(OC3=C2C=CC=C3)CC,Unknown,0.775637527,424.0880000000002,5.456800000000004,424.0880000000002,5.456800000000004,0.5,nf10k,86.134,0.16,0.47,854.0,7.0,16.9,5.0,4.3,100.2,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,0.6471184002947319,1,0,0,0.0,0.76102203,0.40411657,0.6676458,0.83736616,0.6402299547661021,0.63533086,2605.0,2557.0
2606,2606,2606,2-propanol,0.066137566,20.0,300,59.0,-37.5,0,0,22.0,C(C)(C)O,OC1=CC=C(NC(C)=O)C=C1,OC1=CC=C(NC(C)=O)C=C1,Unknown,0.769687713,151.16500000000002,1.3505999999999998,151.16500000000002,1.3505999999999998,0.5,nf10k,60.096,0.05,2.27,785.0,18.6,15.8,6.1,16.4,76.8,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.6358012974733437,0,0,0,0.0,0.74924606,0.6985098,0.7236452,0.76575863,0.5335182835645145,0.41958386,2606.0,1013.0
2607,2607,2607,Ethanol,0.05,20.0,150,59.0,0.0,0,1,25.0,C(C)O,BrC1=CC=C(/C=C(Br)/N(=O)=O)O1,BrC1=CC=C(/C=C(Br)/N(=O)=O)O1,Unknown,0.693,296.90200000000004,3.012100000000001,296.90200000000004,3.012100000000001,0.5,nf10k,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,1,0,0,0,0,0,0,0,DM150,0,1,DE,0.5114492834995557,0,0,0,0.0,0.6521095,0.62545264,0.59929276,0.8182429,0.5342664865016709,0.6688674,2607.0,952.0
2608,2608,2608,Acetone,2.314814815,20.0,500,82.0,0.0,0,1,22.0,CC(=O)C,COC1=CC2=C(C=C1)C=CN2,COC1=CC2=C(C=C1)C=CN2,Unknown,0.258885886,147.177,2.1765,147.177,2.1765,0.5,nf10k,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,0,0,0,0,0,0,1,SS336,1,0,CF,0.1295293086428162,0,0,0,0.0,0.25057766,0.22317931,0.15876547,0.26222754,0.3011375548034972,0.16293031,2608.0,2012.0
2609,2609,2609,Methanol,0.88,10.0,150,59.0,0.0,0,1,22.0,CO,COC1=CC=CC=C1OC,COC1=CC=CC=C1OC,Unknown,0.48,138.16599999999997,1.7038,138.16599999999997,1.7038,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,DM150,1,0,CF,0.2831622767004755,0,0,0,0.0,0.38417226,0.41095364,0.41437167,0.415851,0.4068322629575992,0.4309493,2609.0,417.0
2610,2610,2610,Toluene,4.285714286,20.0,300,87.0,-8.0,0,0,22.0,Cc1ccccc1,O=C1NC2=C(C=CC(Br)=C2)C1,O=C1NC2=C(C=CC(Br)=C2)C1,Unknown,0.211979483,212.046,1.9437,212.046,1.9437,0.5,nf10k,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,0.1029117036295723,0,0,0,0.0,0.2752256,0.20201078,0.093238354,0.15335655,0.2695875371275135,0.19832572,2610.0,835.0
2611,2611,2611,Methanol,1.23,20.0,300,59.0,-37.5,0,0,22.0,CO,N[C@@H](C1=CC=C(OC)C=C1)C,N[C@@H](C1=CC=C(OC)C=C1)C,Unknown,0.69,151.20899999999995,1.7149,151.20899999999995,1.7149,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.5072396109731624,1,0,0,0.0,0.71969664,0.7403698,0.8709551,0.69620997,0.4896744240508054,0.7600849,2611.0,3254.0
