,Unnamed: 0,id,solvent,permeance,pressure,mwco,contact_angle,zeta_potential,contact_angle_missing,zeta_potential_missing,temperature,solvent_smiles,solute_smiles,secondary_solute_smiles,solute_category,rejection,solute_mw,solute_logp,secondary_solute_mw,secondary_solute_logp,secondary_solute_ratio,source,solvent_mw,solvent_logp,solvent_viscosity,solvent_density,solvent_dielectric_constant,solvent_dd,solvent_dp,solvent_dh,solvent_molar_volume,membrane_DM150,membrane_DM300,membrane_DM500,membrane_GMT-oNF-2,membrane_PBI,membrane_PMPerformance,membrane_PMS600,membrane_SM122,membrane_SS150101,membrane_SS336,membrane,process_configuration_CF,process_configuration_DE,process_configuration,nlc_rejection,test_standard,test_solute_disjoint,test_solute_disjoint_outer_val,rejection_mcmpnn_combi_ft_v40_fold1,rejection_mcmpnn_combi_ft_v40_fold2,id_original,is_augmented,loss_weight,rejection_mcmpnn_combi_ft_v40_fold0,rejection_mcmpnn_combi_ft_v40_fold3,rejection_mcmpnn_combi_ft_v40_fold4,Unnamed: 0.1
2681,2681,2681,Ethanol,0.64,20.0,300,59.0,-37.5,0,0,23.0,C(C)O,OCC[P](CCCC)(CCCC)CCCC.[I],OCC[P](CCCC)(CCCC)CCCC.[I],Unknown,0.95,374.2869999999999,5.2823000000000055,374.2869999999999,5.2823000000000055,0.5,nf10k,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,1.2924298239020633,0,0,0,0.9504803,0.96176714,2681.0,0.0,1.4845211966178744,0.94585705,0.940416,0.9351059,2970.0
2682,2682,2682,2-Methyltetrahydrofuran,33.58715773,20.0,200,34.0,-15.0,0,0,22.0,CC1CCCO1,OC1=CC(C)=CC=C1C,OC1=CC(C)=CC=C1C,Unknown,0.442998236,122.16699999999996,2.00904,122.16699999999996,2.00904,0.5,nf10k,86.134,0.16,0.47,854.0,7.0,16.9,5.0,4.3,100.2,0,0,0,0,1,0,0,0,0,0,PBI,1,0,CF,0.2533644281336485,0,0,0,0.80848813,0.80279434,2682.0,0.0,0.8300387049825237,1.0,0.7998518,0.45604247,1546.0
2683,2683,2683,Ethanol,0.85,20.0,300,59.0,-37.5,0,0,22.0,C(C)O,CC1=NC(C)=CC=C1,CC1=NC(C)=CC=C1,Unknown,0.52356698,107.15599999999996,1.69844,107.15599999999996,1.69844,0.5,nf10k,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,0.3210875478179973,0,0,0,0.51576173,0.52916306,2683.0,0.0,0.9340439295502448,0.41261357,0.5185722,0.5367148,128.0
2684,2684,2684,Ethanol,0.7,30.0,300,59.0,-37.5,0,0,25.0,C(C)O,CC1(C(OC)=O)CCC1(C(OC)=O)C,CC1(C(OC)=O)CCC1(C(OC)=O)C,Unknown,0.892,200.234,1.1388,200.234,1.1388,0.5,nf10k,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,0.9625735020593764,0,0,0,0.88337195,0.8911631,2684.0,0.0,1.409649692788451,0.89214724,0.93901646,0.9046747,1336.0
2685,2685,2685,Acetone,2.45,30.0,500,59.0,-31.0,0,0,25.0,CC(=O)C,CC(OCC(C)OCC(C)O)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)CO,CC(OCC(C)OCC(C)O)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)CO,Unknown,0.9435,831.135,4.625800000000012,831.135,4.625800000000012,0.5,nf10k,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,0,1,0,0,0,0,0,0,0,DM500,0,1,DE,1.2403321553103694,0,0,0,0.94648457,0.9509371,2685.0,0.0,1.4761304246369908,0.9448117,0.9286623,0.93809104,34.0
2686,2686,2686,Methanol,1.23,20.0,300,59.0,-37.5,0,0,22.0,CO,O=C(NC1=C(C)C=CC=C1)C(C)(C)C,O=C(NC1=C(C)C=CC=C1)C(C)(C)C,Unknown,0.99,191.274,2.979620000000001,191.274,2.979620000000001,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,1.9586073148417744,0,0,0,0.9825959,0.9720105,2686.0,0.0,1.5361567165002352,0.9877507,0.9859586,0.97411346,1198.0
2687,2687,2687,Methanol,1.54,10.0,300,59.0,-37.5,0,0,22.0,CO,CC[C@@H](C(=O)O)c1ccccc1,CC[C@@H](C(=O)O)c1ccccc1,Unknown,0.97,164.20399999999998,2.2648,164.20399999999998,2.2648,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,1.508638306165727,1,0,0,0.9288428,0.9035244,2687.0,0.0,1.0,0.9385065,0.96888286,0.953709,81.0
2688,2688,2688,Toluene,3.121693122,20.0,200,34.0,-15.0,0,0,22.0,Cc1ccccc1,FC1=CC=C(F)C([N+]([O-])=O)=C1,FC1=CC=C(F)C([N+]([O-])=O)=C1,Unknown,0.032554647,159.091,1.873,159.091,1.873,0.5,nf10k,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,0,0,0,0,1,0,0,0,0,0,PBI,1,0,CF,0.0139248804277143,0,0,0,0.029319257,0.05534321,2688.0,0.0,0.5161502133864553,0.024999112,0.029203087,0.11216396,168.0
2689,2689,2689,Acetonitrile,7.29,20.0,500,59.0,-31.0,0,0,25.0,C(C)#N,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(C8=CC=CC=C8)CC(C9=CC=CC=C9)CC(C%10=CC=CC=C%10)CC(C%11=CC=CC=C%11)CC(C%12=CC=CC=C%12)CC(C)(C)C%13=CC=CC=C%13,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(C8=CC=CC=C8)CC(C9=CC=CC=C9)CC(C%10=CC=CC=C%10)CC(C%11=CC=CC=C%11)CC(C%12=CC=CC=C%12)CC(C)(C)C%13=CC=CC=C%13,Unknown,0.964,1384.0459999999998,29.07090000000009,1384.0459999999998,29.07090000000009,0.5,nf10k,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,1,0,0,0,0,0,0,0,DM500,1,0,CF,1.4317982759330046,0,0,0,0.9753063,0.97878987,2689.0,0.0,1.5025936285767008,0.98472035,0.9738117,0.9656794,5401.0
2690,2690,2690,2-propanol,0.14,30.0,220,-1.0,0.0,1,1,25.0,C(C)(C)O,CC(C1=CC2=CC=C(C(C)C)C=C2C=C1)C,CC(C1=CC2=CC=C(C(C)C)C=C2C=C1)C,Unknown,0.379,212.336,5.086600000000003,212.336,5.086600000000003,0.5,nf10k,60.096,0.05,2.27,785.0,18.6,15.8,6.1,16.4,76.8,0,0,0,0,0,0,0,1,0,0,SM122,1,0,CF,0.2062096153091812,0,0,0,0.40048158,0.40398246,2690.0,0.0,0.7471274338768941,0.31094283,0.47053242,0.45193386,1222.0
2691,2691,2691,2-Methyltetrahydrofuran,48.05898411,20.0,300,87.0,-8.0,0,0,22.0,CC1CCCO1,COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C3=CC=CC=C3,COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C3=CC=CC=C3,Unknown,0.686929399,295.298,2.972200000000001,295.298,2.972200000000001,0.5,nf10k,86.134,0.16,0.47,854.0,7.0,16.9,5.0,4.3,100.2,0,0,0,1,0,0,0,0,0,0,GMT-oNF-2,1,0,CF,0.5029727144166161,0,0,0,0.68804985,0.49308032,2691.0,0.0,1.1449265154078714,0.6840242,0.70050305,0.670883,3572.0
2692,2692,2692,Acetone,2.065696649,20.0,300,87.0,-8.0,0,0,22.0,CC(=O)C,O=[N+](C1=C(Br)SC(Br)=C1[N+]([O-])=O)[O-],O=[N+](C1=C(Br)SC(Br)=C1[N+]([O-])=O)[O-],Unknown,0.43228777,331.9290000000001,3.0895000000000006,331.9290000000001,3.0895000000000006,0.5,nf10k,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,0,0,1,0,0,0,0,0,0,GMT-oNF-2,1,0,CF,0.2451074322640925,0,0,0,0.44093892,0.3928939,2692.0,0.0,0.8158886685178648,0.3997309,0.4008149,0.372538,1006.0
2693,2693,2693,Methyl tert-butyl ether,0.42,20.0,300,59.0,-37.5,0,0,22.0,CC(C)(C)OC,C#Cc1ccccc1,C#Cc1ccccc1,Unknown,0.145329209,102.13599999999998,1.6679000000000002,102.13599999999998,1.6679000000000002,0.5,nf10k,88.15,1.06,0.36,740.0,2.6,14.8,4.3,5.0,119.8,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,0.0676932927437101,0,0,0,0.13067514,0.17568836,2693.0,0.0,0.5163551988236085,-0.012214303,0.13418224,0.12792027,3378.0
2694,2694,2694,Methanol,0.7475,20.0,150,59.0,0.0,0,1,22.0,CO,O=C1NC2=C(C=CC(Br)=C2)C1,O=C1NC2=C(C=CC(Br)=C2)C1,Unknown,0.89,212.046,1.9437,212.046,1.9437,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,0,0,DM150,1,0,CF,0.9546770212133426,0,0,0,0.8926293,0.8856125,2694.0,0.0,1.407067916794333,0.861259,0.88774115,0.8816266,1126.0
2695,2695,2695,Methanol,0.7475,20.0,150,59.0,0.0,0,1,22.0,CO,COC1=CC(C2=CC=CC(OC)=C2)=CC=C1,COC1=CC(C2=CC=CC(OC)=C2)=CC=C1,Unknown,0.79,214.264,3.370800000000002,214.264,3.370800000000002,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,0,0,DM150,1,0,CF,0.6757175447023074,0,0,0,0.7424521,0.7469925,2695.0,0.0,1.277979117088431,0.716729,0.7866507,0.75127614,1540.0
2696,2696,2696,Acetonitrile,2.328042328,20.0,500,82.0,0.0,0,1,22.0,C(C)#N,C1=CC2=C(C=C1F)NC=N2,C1=CC2=C(C=C1F)NC=N2,Unknown,0.382504584,136.129,1.7019999999999995,136.129,1.7019999999999995,0.5,nf10k,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,0,0,0,0,0,0,0,1,SS336,1,0,CF,0.2086635148113884,0,0,0,0.37117484,0.37402415,2696.0,0.0,0.7519481757174583,0.38237417,0.2594183,0.3521132,1362.0
2697,2697,2697,2-propanol,0.14,30.0,220,-1.0,0.0,1,1,25.0,C(C)(C)O,CCCCCCCCCCCCC1=CC=CC=C1,CCCCCCCCCCCCC1=CC=CC=C1,Unknown,0.248,246.438,6.150000000000007,246.438,6.150000000000007,0.5,nf10k,60.096,0.05,2.27,785.0,18.6,15.8,6.1,16.4,76.8,0,0,0,0,0,0,0,1,0,0,SM122,1,0,CF,0.1232050237992994,0,0,0,0.14396557,0.05137852,2697.0,0.0,0.5783178226824415,-0.016531587,0.0983533,0.09048575,4782.0
2698,2698,2698,Toluene,1.362433862,20.0,500,82.0,0.0,0,1,22.0,Cc1ccccc1,C1=CC=C2C3C4=CC=CC=C4C(C2=C1)C5=CC=CC=C35,C1=CC=C2C3C4=CC=CC=C4C(C2=C1)C5=CC=CC=C35,Unknown,0.41391365,254.332,4.673800000000004,254.332,4.673800000000004,0.5,nf10k,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,0,0,0,0,0,0,0,0,0,1,SS336,1,0,CF,0.2312980170309432,0,0,0,0.41444153,0.4266088,2698.0,0.0,0.7924937620156929,0.42591247,0.2533612,0.41713697,1435.0
2699,2699,2699,Ethanol,0.7,20.0,300,59.0,-37.5,0,0,25.0,C(C)O,O=C(C(CC(CC(C(OC)=O)C)(C(OC)=O)C)(CC(C(OC)=O)(CC(C(OC)=O)(C)C)C)C)OC,O=C(C(CC(CC(C(OC)=O)C)(C(OC)=O)C)(CC(C(OC)=O)(CC(C(OC)=O)(C)C)C)C)OC,Unknown,0.923,502.60100000000034,3.093000000000001,502.60100000000034,3.093000000000001,0.5,nf10k,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,1.10790539730952,0,0,0,0.89212036,0.92593956,2699.0,0.0,1.449667220697281,0.8191379,0.8443,0.87546015,1501.0
2700,2700,2700,Methanol,0.88,10.0,150,59.0,0.0,0,1,22.0,CO,N#CC1=CC=C(N)C=C1,N#CC1=CC=C(N)C=C1,Unknown,0.28,118.13899999999998,1.14048,118.13899999999998,1.14048,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,0,0,DM150,1,0,CF,0.1420647352805709,0,0,0,0.31130755,0.31168324,2700.0,0.0,0.6196262385883301,0.2560522,0.30594555,0.28968132,72.0
2701,2701,2701,Ethyl acetate,0.27,20.0,300,59.0,-37.5,0,0,22.0,O(C(C)=O)CC,CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CCl)OC(=O)C5=CC=CO5)C)O)Cl)C,CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CCl)OC(=O)C5=CC=CO5)C)O)Cl)C,Unknown,0.845151593,521.4370000000001,4.8692000000000055,521.4370000000001,4.8692000000000055,0.5,nf10k,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,0.807297632492983,0,0,0,0.85989404,0.85615844,2701.0,0.0,1.3491736465108153,0.84552085,0.8368622,0.8427069,2990.0
2702,2702,2702,Acetone,2.314814815,20.0,500,82.0,0.0,0,1,22.0,CC(=O)C,C1=CC(=CC=C1C(=O)C2=CC=C(C=C2)N)N,C1=CC(=CC=C1C(=O)C2=CC=C(C=C2)N)N,Unknown,0.509420851,212.252,2.0820000000000003,212.252,2.0820000000000003,0.5,nf10k,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,0,0,0,0,0,0,0,0,1,SS336,1,0,CF,0.3084065465876372,1,0,0,0.3813786,0.43292886,2702.0,0.0,1.0,0.4558285,0.5250718,0.40534538,15.0
2703,2703,2703,n-Heptane,1.428571429,20.0,500,82.0,0.0,0,1,22.0,CCCCCCC,OC1=CC=CC=C1C2=CC=CC=C2,OC1=CC=CC=C1C2=CC=CC=C2,Unknown,-0.041766078,170.211,3.059200000000001,170.211,3.059200000000001,0.5,nf10k,100.205,4.39,0.39,684.0,1.92,15.3,0.0,0.0,147.4,0,0,0,0,0,0,0,0,0,1,SS336,1,0,CF,-0.0181868947852857,0,0,0,-0.04079914,-0.0035917163,2703.0,0.0,0.5161502133864553,-0.038327336,-0.045123696,-0.010615826,980.0
2704,2704,2704,Methanol,1.23,20.0,300,59.0,-37.5,0,0,22.0,CO,C1=CC=C(C=C1)N,C1=CC=C(C=C1)N,Unknown,0.21,93.129,1.2687999999999997,93.129,1.2687999999999997,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,0.1018235165023234,0,0,0,0.2017478,0.21450374,2704.0,0.0,0.5292640787941987,0.19702473,0.20647469,0.21942133,2286.0
2705,2705,2705,Methanol,1.54,10.0,300,59.0,-37.5,0,0,22.0,CO,NC(C1=CC=CC=C12)=C(C)C=C2C3=CC(C)=C(N)C4=CC=CC=C34,NC(C1=CC=CC=C12)=C(C)C=C2C3=CC(C)=C(N)C4=CC=CC=C34,Unknown,1.0,312.416,5.441240000000003,312.416,5.441240000000003,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,3.0,0,0,0,0.9943644,0.9985491,2705.0,0.0,1.549065596470825,0.9972635,1.0,0.9756375,840.0
2706,2706,2706,2-Methyltetrahydrofuran,0.26,30.0,300,59.0,-37.5,0,0,25.0,CC1CCCO1,O=CC1=CC=C(C(F)(F)F)C=C1,O=CC1=CC=C(C(F)(F)F)C=C1,Unknown,0.738,174.12099999999998,2.517900000000001,174.12099999999998,2.517900000000001,0.5,nf10k,86.134,0.16,0.47,854.0,7.0,16.9,5.0,4.3,100.2,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,0.5800442515102421,0,0,0,0.74242043,0.73683476,2706.0,0.0,1.2108529412413618,0.7346357,0.73634446,0.75066566,2918.0
2707,2707,2707,Dimethylformamide,0.9,20.0,300,59.0,-37.5,0,0,22.0,O=CN(C)C,OC1=CC([N+]([O-])=O)=CC=C1N,OC1=CC([N+]([O-])=O)=CC=C1N,Unknown,0.833153158,154.12499999999997,0.8826,154.12499999999997,0.8826,0.5,nf10k,73.095,-1.01,0.92,944.0,36.7,17.4,13.7,11.3,77.0,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,0.7750868254905949,0,0,0,0.7771868,0.8559912,2707.0,0.0,1.3336850107858225,0.8486808,0.8322374,0.8354147,4258.0
2708,2708,2708,Methanol,0.7475,20.0,150,59.0,0.0,0,1,22.0,CO,CC1=CC(O)=CC(C)=C1N,CC1=CC(O)=CC(C)=C1N,Unknown,0.68,137.18199999999996,1.5912399999999998,137.18199999999996,1.5912399999999998,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,0,0,DM150,1,0,CF,0.493494967595128,0,0,0,0.66996217,0.8061092,2708.0,0.0,1.1359814374119388,0.67834073,0.6749573,0.65577805,4614.0
2709,2709,2709,Methanol,0.7475,20.0,150,59.0,0.0,0,1,22.0,CO,COC1=CC2=C(C=C1)C=C(C=C2)Br,COC1=CC2=C(C=C1)C=C(C=C2)Br,Unknown,0.63,237.096,3.6109000000000018,237.096,3.6109000000000018,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,0,0,DM150,1,0,CF,0.4306260903849541,0,0,0,0.618918,0.6304438,2709.0,0.0,1.0714370375589877,0.63407624,0.6453898,0.63032764,1597.0
2710,2710,2710,Methanol,0.101115447,10.0,300,87.0,-8.0,0,0,22.0,CO,COC(=O)C1=C(C=CC(=C1)Br)Br,COC(=O)C1=C(C=CC(=C1)Br)Br,Unknown,-0.171331071,293.942,2.998200000000001,293.942,2.998200000000001,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,0,0,1,0,0,0,0,0,0,GMT-oNF-2,1,0,CF,-0.0690502755081437,0,0,0,-0.18895167,-0.16120249,2710.0,0.0,0.5161502133864553,-0.21005023,-0.19550234,-0.06746471,462.0
2711,2711,2711,Methanol,1.23,20.0,300,59.0,-37.5,0,0,22.0,CO,C1=CC(=CN=C1)CCCO,C1=CC(=CN=C1)CCCO,Unknown,0.2,137.182,1.0065,137.182,1.0065,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,0.0963674839157623,0,0,0,0.19244015,0.23246047,2711.0,0.0,0.5163551988236085,0.4366607,0.16444048,0.17963862,5441.0
2712,2712,2712,Toluene,2.16,40.0,600,-1.0,0.0,1,1,25.0,Cc1ccccc1,CC(=O)OCC1C(C(C(C(O1)OC2(C(C(C(O2)COC(=O)C)OC(=O)C)OC(=O)C)COC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C,CC(=O)OCC1C(C(C(C(O1)OC2(C(C(C(O2)COC(=O)C)OC(=O)C)OC(=O)C)COC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C,Unknown,0.887,678.5930000000003,-0.82919999999999,678.5930000000003,-0.82919999999999,0.5,nf10k,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,0,0,0,0,0,0,1,0,0,0,PMS600,1,0,CF,0.9430951486635274,0,0,0,0.8892417,0.89588296,2712.0,0.0,1.4031952528031562,0.86818826,0.8675188,0.88473934,740.0
2713,2713,2713,Ethyl acetate,6.97,30.0,220,-1.0,0.0,1,1,25.0,O(C(C)=O)CC,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C)(C)C5=CC=CC=C5,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C)(C)C5=CC=CC=C5,Unknown,0.986,550.8300000000003,11.679699999999986,550.8300000000003,11.679699999999986,0.5,nf10k,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,0,0,0,0,0,0,0,1,0,0,SM122,0,1,DE,1.8239087409443184,0,0,0,0.98573554,0.9925051,2713.0,0.0,1.530993164511999,0.99189115,0.98677135,0.989589,443.0
2714,2714,2714,Acetonitrile,8.79,10.0,500,59.0,-31.0,0,0,25.0,C(C)#N,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(C8=CC=CC=C8)CC(C9=CC=CC=C9)CC(C%10=CC=CC=C%10)CC(C%11=CC=CC=C%11)CC(C%12=CC=CC=C%12)CC(C%13=CC=CC=C%13)CC(C%14=CC=CC=C%14)CC(C%15=CC=CC=C%15)CC(C)(C)C%16=CC=CC=C%16,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(C8=CC=CC=C8)CC(C9=CC=CC=C9)CC(C%10=CC=CC=C%10)CC(C%11=CC=CC=C%11)CC(C%12=CC=CC=C%12)CC(C%13=CC=CC=C%13)CC(C%14=CC=CC=C%14)CC(C%15=CC=CC=C%15)CC(C)(C)C%16=CC=CC=C%16,Unknown,0.858,1696.502,35.59260000000004,1696.502,35.59260000000004,0.5,nf10k,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,1,0,0,0,0,0,0,0,DM500,1,0,CF,0.8446639625349381,0,0,0,0.94400096,0.9538288,2714.0,0.0,1.3657595008884442,0.89287394,0.92196834,0.9048219,3685.0
2715,2715,2715,Toluene,1.362433862,20.0,500,82.0,0.0,0,1,22.0,Cc1ccccc1,CC(C)(C)C1=CC=C(C=C1)C(=O)CC(=O)C2=CC=C(C=C2)OC,CC(C)(C)C1=CC=C(C=C1)C(=O)CC(=O)C2=CC=C(C=C2)OC,Unknown,0.151685037,310.393,4.448400000000004,310.393,4.448400000000004,0.5,nf10k,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,0,0,0,0,0,0,0,0,0,1,SS336,1,0,CF,0.0709312245657829,0,0,0,0.16493171,0.19659472,2715.0,0.0,0.5163551988236085,0.1439439,0.30067945,0.15035722,936.0
2716,2716,2716,Methanol,0.7475,20.0,150,59.0,0.0,0,1,22.0,CO,N#CC1=CC=C(N)C=C1,N#CC1=CC=C(N)C=C1,Unknown,0.4,118.13899999999998,1.14048,118.13899999999998,1.14048,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,0,0,DM150,1,0,CF,0.2211255279972604,0,0,0,0.40382075,0.41579553,2716.0,0.0,0.7745327982354127,0.41136843,0.41119975,0.4099277,3327.0
2717,2717,2717,Ethyl acetate,2.439741329,20.0,500,82.0,0.0,0,1,22.0,O(C(C)=O)CC,OC1CCCC2=C1C=CC=C2,OC1CCCC2=C1C=CC=C2,Unknown,0.031382162,148.20499999999998,2.0563,148.20499999999998,2.0563,0.5,nf10k,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,0,0,0,0,0,0,0,0,0,1,SS336,1,0,CF,0.0133994034153016,0,0,0,0.054075748,0.07386914,2717.0,0.0,0.5163551988236085,0.0373697,0.02221018,0.04688236,1242.0
2718,2718,2718,2-propanol,0.322751323,20.0,300,87.0,-8.0,0,0,22.0,C(C)(C)O,CC(C)(CC(=C)C1=CC=CC=C1)C2=CC=CC=C2,CC(C)(CC(=C)C1=CC=CC=C1)C2=CC=CC=C2,Unknown,-0.155766026,236.35800000000003,5.067700000000004,236.35800000000003,5.067700000000004,0.5,nf10k,60.096,0.05,2.27,785.0,18.6,15.8,6.1,16.4,76.8,0,0,0,1,0,0,0,0,0,0,GMT-oNF-2,1,0,CF,-0.063245524990741,1,0,0,-0.055196702,-0.01467526,2718.0,0.0,1.0,-0.06402755,-0.026898861,0.0031707287,8.0
2719,2719,2719,Methanol,1.54,10.0,300,59.0,-37.5,0,0,22.0,CO,CC1=CC(=C(C(=C1)C)C(=O)P(=O)(C2=CC=CC=C2)C3=CC=CC=C3)C,CC1=CC(=C(C(=C1)C)C(=O)P(=O)(C2=CC=CC=C2)C3=CC=CC=C3)C,Unknown,1.0,348.38200000000006,4.766160000000004,348.38200000000006,4.766160000000004,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,3.0,0,0,0,0.99309874,0.9834043,2719.0,0.0,1.5484506401593658,0.9894347,1.0,0.9734206,629.0
2720,2720,2720,Methanol,0.88,10.0,150,59.0,0.0,0,1,22.0,CO,COC1=C(C=C2C(=C1)CCC2=O)OC,COC1=C(C=C2C(=C1)CCC2=O)OC,Unknown,0.89,192.214,1.8327,192.214,1.8327,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,0,0,DM150,1,0,CF,0.9546770212133426,0,0,0,0.8620181,0.87402713,2720.0,0.0,1.407067916794333,0.8948485,0.90092003,0.8998784,3195.0
2721,2721,2721,Acetonitrile,3.677248677,20.0,200,34.0,-15.0,0,0,22.0,C(C)#N,CC1=NC2=CC(=C(C=C2N1)Cl)Cl,CC1=NC2=CC(=C(C=C2N1)Cl)Cl,Unknown,0.738590277,201.056,3.1781200000000007,201.056,3.1781200000000007,0.5,nf10k,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,0,0,1,0,0,0,0,0,PBI,1,0,CF,0.5810200771964678,0,0,0,0.74008876,0.7517457,2721.0,0.0,1.2111339293900054,0.74513435,0.7325704,0.6576282,958.0
2722,2722,2722,Methanol,1.23,20.0,300,59.0,-37.5,0,0,22.0,CO,OCc1c2ccccc2cc3ccccc13,OCc1c2ccccc2cc3ccccc13,Unknown,0.95,208.26,3.4853000000000014,208.26,3.4853000000000014,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,1.2924298239020633,0,0,0,0.92670155,0.9445361,2722.0,0.0,1.4845211966178744,0.9395077,0.951229,0.9475718,3418.0
