,Unnamed: 0,id,solvent,permeance,pressure,mwco,contact_angle,zeta_potential,contact_angle_missing,zeta_potential_missing,temperature,solvent_smiles,solute_smiles,secondary_solute_smiles,solute_category,rejection,solute_mw,solute_logp,secondary_solute_mw,secondary_solute_logp,secondary_solute_ratio,source,solvent_mw,solvent_logp,solvent_viscosity,solvent_density,solvent_dielectric_constant,solvent_dd,solvent_dp,solvent_dh,solvent_molar_volume,membrane_DM150,membrane_DM300,membrane_DM500,membrane_GMT-oNF-2,membrane_PBI,membrane_PMPerformance,membrane_PMS600,membrane_SM122,membrane_SS150101,membrane_SS336,membrane,process_configuration_CF,process_configuration_DE,process_configuration,nlc_rejection,test_standard,test_solute_disjoint,test_solute_disjoint_outer_val,rejection_mcmpnn_combi_v40_fold1,rejection_mcmpnn_combi_v40_fold2,rejection_mcmpnn_combi_v40_fold0,rejection_mcmpnn_combi_v40_fold3,is_augmented,id_original,rejection_mcmpnn_combi_v40_fold4,loss_weight,Unnamed: 0.1
3197,3197,3197,Ethanol,0.888617555,20.0,200,34.0,-15.0,0,0,22.0,C(C)O,O=C(C1=CC=C(F)C=C1)C2=CC=C(F)C=C2,O=C(C1=CC=C(F)C=C1)C2=CC=C(F)C=C2,Unknown,0.011891479,218.202,3.195800000000002,218.202,3.195800000000002,0.5,nf10k,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,0,0,0,1,0,0,0,0,0,PBI,1,0,CF,0.00475605674871,0,0,0,-0.0032178164,0.025210828,0.00577569,-0.021335661,0.0,3197.0,0.012553811,0.5163551988236085,906.0
3198,3198,3198,Ethanol,0.888617555,20.0,200,34.0,-15.0,0,0,22.0,C(C)O,O=C1NC2=C(C=CC=C2F)C1=O,O=C1NC2=C(C=CC=C2F)C1=O,Unknown,0.123552489,165.12299999999996,0.9605,165.12299999999996,0.9605,0.5,nf10k,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,0,0,0,1,0,0,0,0,0,PBI,1,0,CF,0.0567788536255196,0,0,0,0.11523235,0.111444145,0.07793775,0.09774104,0.0,3198.0,0.11743879,0.5163551988236085,5195.0
3199,3199,3199,Methanol,0.7475,20.0,150,59.0,0.0,0,1,22.0,CO,CC1=NC(C)=CC=C1,CC1=NC(C)=CC=C1,Unknown,0.68,107.15599999999996,1.69844,107.15599999999996,1.69844,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,0,0,DM150,1,0,CF,0.493494967595128,0,0,0,0.6862827,0.67806745,0.6770987,0.6694467,0.0,3199.0,0.74809337,1.1355304694502018,802.0
3200,3200,3200,Methanol,1.54,10.0,300,59.0,-37.5,0,0,22.0,CO,C1(C2=CC=NC=C2)=CC=NC=C1,C1(C2=CC=NC=C2)=CC=NC=C1,Unknown,0.630865182,156.188,2.1436,156.188,2.1436,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,0.4316400595846185,0,0,0,0.65523875,0.65631974,0.65867895,0.7111854,0.0,3200.0,0.6437203,1.0725538906180592,2415.0
3201,3201,3201,Methanol,0.88,10.0,150,59.0,0.0,0,1,22.0,CO,CC(CC1=CC=C(C(C(O)=O)C)C=C1)C,CC(CC1=CC=C(C(C(O)=O)C)C=C1)C,Unknown,0.99,206.285,3.0732000000000017,206.285,3.0732000000000017,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,0,0,DM150,1,0,CF,1.9586073148417744,0,0,0,0.99672556,0.9856553,0.96392107,1.0,0.0,3201.0,0.992702,1.5361567165002352,1964.0
3202,3202,3202,Dimethylformamide,0.9,20.0,300,59.0,-37.5,0,0,22.0,O=CN(C)C,CN1CCN(CC1)C2=C3C=CC=CC3=NC4=C(N2)C=C(C=C4)Cl,CN1CCN(CC1)C2=C3C=CC=CC3=NC4=C(N2)C=C(C=C4)Cl,Unknown,0.99685565,326.831,2.0298999999999987,326.831,2.0298999999999987,0.5,nf10k,73.095,-1.01,0.92,944.0,36.7,17.4,13.7,11.3,77.0,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,2.3825435745345445,0,0,0,0.89774895,0.99127054,1.0,1.0,0.0,3202.0,1.0,1.5450065927972727,4969.0
3203,3203,3203,Methanol,1.23,20.0,300,59.0,-37.5,0,0,22.0,CO,CC(C)C1=CC(=CC(=C1)C(C)C)C(C)C,CC(C)C1=CC(=CC(=C1)C(C)C)C(C)C,Unknown,0.95,204.357,5.056800000000004,204.357,5.056800000000004,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,1.2924298239020633,0,0,0,0.9454447,0.9477258,0.93256646,0.97244203,0.0,3203.0,0.9512306,1.483931863486059,186.0
3204,3204,3204,Acetone,2.314814815,20.0,500,82.0,0.0,0,1,22.0,CC(=O)C,COC1=CC(OC)=CC(Br)=C1,COC1=CC(OC)=CC(Br)=C1,Unknown,0.331376197,217.062,2.4663000000000004,217.062,2.4663000000000004,0.5,nf10k,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,0,0,0,0,0,0,0,0,1,SS336,1,0,CF,0.1741691169505525,0,0,0,0.16542226,0.3187738,0.31559092,0.32475847,0.0,3204.0,0.32572368,0.6859471546301699,386.0
3205,3205,3205,Acetone,2.065696649,20.0,300,87.0,-8.0,0,0,22.0,CC(=O)C,C[C@H]1/C=C/C=C(\C(=O)NC2=C(C3=C(C4=C(C(=C3O)C)O[C@@](C4=O)(O/C=C/[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)OC(=O)C)C)OC)C)C5=C2N6C=CC(=CC6=N5)C)O)/C,C[C@H]1/C=C/C=C(\C(=O)NC2=C(C3=C(C4=C(C(=C3O)C)O[C@@](C4=O)(O/C=C/[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)OC(=O)C)C)OC)C)C5=C2N6C=CC(=CC6=N5)C)O)/C,Unknown,0.978355627,785.8909999999998,6.157840000000006,785.8909999999998,6.157840000000006,0.5,nf10k,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,0,0,1,0,0,0,0,0,0,GMT-oNF-2,1,0,CF,1.64503969999361,0,0,0,0.97455084,0.9876406,0.98405087,0.99381435,0.0,3205.0,0.97846955,1.5211251351612571,359.0
3206,3206,3206,Acetonitrile,1.38,20.0,300,59.0,-37.5,0,0,22.0,C(C)#N,O=C(O)C1=CC(SSC2=CC=C([N+]([O-])=O)C(C(O)=O)=C2)=CC=C1[N+]([O-])=O,O=C(O)C1=CC(SSC2=CC=C([N+]([O-])=O)C(C(O)=O)=C2)=CC=C1[N+]([O-])=O,Unknown,0.998732006,396.3580000000001,3.698800000000001,396.3580000000001,3.698800000000001,0.5,nf10k,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,2.6443580987078525,0,0,0,0.9915241,0.9927125,1.0,0.9889494,0.0,3206.0,0.9829889,1.5474287582358826,2753.0
3207,3207,3207,n-Heptane,3.121693122,20.0,200,34.0,-15.0,0,0,22.0,CCCCCCC,C1=CC(=C(C=C1[N+](=O)[O-])O)N,C1=CC(=C(C=C1[N+](=O)[O-])O)N,Unknown,-0.016476508,154.125,0.8826000000000003,154.125,0.8826000000000003,0.5,nf10k,100.205,4.39,0.39,684.0,1.92,15.3,0.0,0.0,147.4,0,0,0,0,1,0,0,0,0,0,PBI,1,0,CF,-0.0075243908075794,0,0,0,-0.006644368,-0.007951438,-0.016793251,-0.008902371,0.0,3207.0,-0.0001538992,0.5163551988236085,4529.0
3208,3208,3208,Methanol,1.23,20.0,300,59.0,-37.5,0,0,22.0,CO,CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CCl)OC(=O)C5=CC=CO5)C)O)Cl)C,CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CCl)OC(=O)C5=CC=CO5)C)O)Cl)C,Unknown,0.99,521.4370000000001,4.8692000000000055,521.4370000000001,4.8692000000000055,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,1.9586073148417744,0,0,0,0.9878311,0.9832738,0.99465895,0.9989803,0.0,3208.0,0.9733263,1.5361567165002352,857.0
3209,3209,3209,Methanol,1.23,20.0,300,59.0,-37.5,0,0,22.0,CO,COC1=CC=C(C=C1)I,COC1=CC=C(C=C1)I,Unknown,0.18,234.036,2.2998000000000003,234.036,2.2998000000000003,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,0.0856568428805591,0,0,0,0.1296489,0.23153955,0.10607189,0.16698256,0.0,3209.0,0.16027722,0.5163551988236085,4043.0
3210,3210,3210,Acetonitrile,2.328042328,20.0,500,82.0,0.0,0,1,22.0,C(C)#N,NC1=CC(OC)=CC(OC)=C1,NC1=CC(OC)=CC(OC)=C1,Unknown,0.459454361,153.18099999999998,1.286,153.18099999999998,1.286,0.5,nf10k,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,0,0,0,0,0,0,0,1,SS336,1,0,CF,0.2663649371353658,0,0,0,0.46434835,0.45189592,0.39514205,0.47603124,0.0,3210.0,0.4689509,0.8512817192231267,2442.0
3211,3211,3211,Toluene,2.16,30.0,600,-1.0,0.0,1,1,25.0,Cc1ccccc1,CC(CC(C(C)(C)C(C1=CC=CC=C1)(C)C)C2=CC=CC=C2)C3=CC=CC=C3,CC(CC(C(C)(C)C(C1=CC=CC=C1)(C)C)C2=CC=CC=C2)C3=CC=CC=C3,Unknown,0.824,370.5800000000001,7.968000000000008,370.5800000000001,7.968000000000008,0.5,nf10k,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,0,0,0,0,0,0,1,0,0,0,PMS600,1,0,CF,0.7520267336381933,0,0,0,0.78445905,0.78743094,0.80786324,0.8007659,0.0,3211.0,0.7897784,1.3218693089884377,459.0
3212,3212,3212,Methanol,1.54,10.0,300,59.0,-37.5,0,0,22.0,CO,COC1=CC=C(Br)C=C1,COC1=CC=C(Br)C=C1,Unknown,0.19,187.036,2.4577,187.036,2.4577,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,0.0909791457888439,0,0,0,0.1758956,0.22954816,0.18284151,0.24134511,0.0,3212.0,0.16710863,0.5161502133864553,1005.0
3213,3213,3213,Acetonitrile,0.53,10.0,600,-1.0,0.0,1,1,25.0,C(C)#N,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(C8=CC=CC=C8)CC(C9=CC=CC=C9)CC(C%10=CC=CC=C%10)CC(C%11=CC=CC=C%11)CC(C%12=CC=CC=C%12)CC(C%13=CC=CC=C%13)CC(C%14=CC=CC=C%14)CC(C)(C)C%15=CC=CC=C%15,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(C8=CC=CC=C8)CC(C9=CC=CC=C9)CC(C%10=CC=CC=C%10)CC(C%11=CC=CC=C%11)CC(C%12=CC=CC=C%12)CC(C%13=CC=CC=C%13)CC(C%14=CC=CC=C%14)CC(C)(C)C%15=CC=CC=C%15,Unknown,0.938,1592.35,33.418700000000094,1592.35,33.418700000000094,0.5,nf10k,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,0,0,0,0,1,0,0,0,PMS600,1,0,CF,1.200659450546418,0,0,0,0.8949791,0.904518,0.90387577,0.9373213,0.0,3213.0,0.86490905,1.4684473570844652,502.0
3214,3214,3214,Methanol,0.7475,20.0,150,59.0,0.0,0,1,22.0,CO,CCCC[N+](CCCC)(CCCC)CCCC.F[P-](F)(F)(F)(F)F,CCCC[N+](CCCC)(CCCC)CCCC.F[P-](F)(F)(F)(F)F,Unknown,0.95,387.4329999999998,8.386000000000005,387.4329999999998,8.386000000000005,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,0,0,DM150,1,0,CF,1.2924298239020633,0,0,0,0.94866186,0.9548096,0.8997605,0.94964385,0.0,3214.0,0.9559712,1.4845211966178744,916.0
3215,3215,3215,Ethyl acetate,0.27,20.0,300,59.0,-37.5,0,0,22.0,O(C(C)=O)CC,Cc1ccc(I)cc1,Cc1ccc(I)cc1,Unknown,0.207042073,218.03700000000003,2.5996200000000007,218.03700000000003,2.5996200000000007,0.5,nf10k,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,0.1002025108674384,0,0,0,0.1659601,0.15319756,0.17191699,0.18605354,0.0,3215.0,0.2110106,0.5254457263337218,5015.0
3216,3216,3216,Methanol,0.7475,20.0,150,59.0,0.0,0,1,22.0,CO,OC1=CC=CC=C1N,OC1=CC=CC=C1N,Unknown,0.44,109.128,0.9744,109.128,0.9744,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,0,0,DM150,1,0,CF,0.2510371387438385,0,0,0,0.42077136,0.4033431,0.43330762,0.4499587,0.0,3216.0,0.45380738,0.8261683181177736,5413.0
3217,3217,3217,Ethanol,0.7,40.0,300,59.0,-37.5,0,0,25.0,C(C)O,CCCCCCCCCCCC,CCCCCCCCCCCC,Unknown,0.809,170.33999999999995,4.9272000000000045,170.33999999999995,4.9272000000000045,0.5,nf10k,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,0.7166987712964505,0,0,0,0.8121027,0.7923273,0.80459356,0.8084649,0.0,3217.0,0.8153684,1.3025059890325523,3108.0
3218,3218,3218,2-propanol,0.066137566,20.0,300,59.0,-37.5,0,0,22.0,C(C)(C)O,CC1=CC(O)=CC=C1,CC1=CC(O)=CC=C1,Unknown,0.204307718,108.13999999999996,1.7006199999999998,108.13999999999996,1.7006199999999998,0.5,nf10k,60.096,0.05,2.27,785.0,18.6,15.8,6.1,16.4,76.8,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,0.09870939006557,1,0,0,0.18419415,0.33934915,0.17849472,0.19017941,0.0,3218.0,0.2545864,1.0,336.0
3219,3219,3219,Acetonitrile,2.142857143,20.0,300,87.0,-8.0,0,0,22.0,C(C)#N,COC1=CC=C(C=C1)OC,COC1=CC=C(C=C1)OC,Unknown,-0.051236191,138.16599999999997,1.7038,138.16599999999997,1.7038,0.5,nf10k,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,0,1,0,0,0,0,0,0,GMT-oNF-2,1,0,CF,-0.0221132350027614,0,0,0,-0.02084279,-0.05106759,-0.05963683,-0.029297411,0.0,3219.0,-0.048404157,0.5163551988236085,2574.0
3220,3220,3220,Dimethylformamide,0.9,20.0,300,59.0,-37.5,0,0,22.0,O=CN(C)C,NC1=C(C(S(O)(=O)=O)=CC2=C1C(O)=C(C(S(O)(=O)=O)=C2)/N=N/C3=CC=CC=C3)/N=N/C4=CC=C(C=C4)[N+]([O-])=O,NC1=C(C(S(O)(=O)=O)=CC2=C1C(O)=C(C(S(O)(=O)=O)=C2)/N=N/C3=CC=CC=C3)/N=N/C4=CC=C(C=C4)[N+]([O-])=O,Unknown,0.953376907,572.5370000000001,5.360000000000002,572.5370000000001,5.360000000000002,0.5,nf10k,73.095,-1.01,0.92,944.0,36.7,17.4,13.7,11.3,77.0,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,1.3221824016818635,0,0,0,0.96252334,0.95972997,0.9511796,0.9388433,0.0,3220.0,0.995303,1.4882893416576497,833.0
3221,3221,3221,Toluene,3.121693122,20.0,200,34.0,-15.0,0,0,22.0,Cc1ccccc1,C1(C2=CC=CC=C2)=NC=CN1,C1(C2=CC=CC=C2)=NC=CN1,Unknown,-0.085069934,144.17700000000002,2.0767,144.17700000000002,2.0767,0.5,nf10k,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,0,0,0,0,1,0,0,0,0,0,PBI,1,0,CF,-0.0358577911574544,0,0,0,-0.06708598,-0.07107884,-0.10290438,-0.054929197,0.0,3221.0,-0.03153497,0.5161502133864553,798.0
3222,3222,3222,Ethanol,0.227163745,20.0,300,87.0,-8.0,0,0,22.0,C(C)O,NC1=CC=C(Cl)C(Cl)=C1,NC1=CC=C(Cl)C(Cl)=C1,Unknown,0.089254697,162.019,2.575600000000001,162.019,2.575600000000001,0.5,nf10k,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,0,0,1,0,0,0,0,0,0,GMT-oNF-2,1,0,CF,0.0401264653450677,0,0,0,0.062051356,0.07824254,0.061228305,0.055855423,0.0,3222.0,0.10852197,0.5163551988236085,4072.0
3223,3223,3223,Toluene,2.16,20.0,600,-1.0,0.0,1,1,25.0,Cc1ccccc1,CCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCC,Unknown,0.41,226.44799999999992,6.487600000000007,226.44799999999992,6.487600000000007,0.5,nf10k,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,0,0,0,0,0,0,1,0,0,0,PMS600,1,0,CF,0.2284125191187445,0,0,0,0.41664112,0.40699732,0.38843477,0.39569592,0.0,3223.0,0.4224999,0.7874416782060029,3248.0
3224,3224,3224,Methanol,1.23,20.0,300,59.0,-37.5,0,0,22.0,CO,Cc1cc(O)cc(C)c1C,Cc1cc(O)cc(C)c1C,Unknown,0.92,136.194,2.3174600000000005,136.194,2.3174600000000005,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,1.0915149811213505,0,0,0,0.9250932,0.9147343,0.9334614,0.90159595,0.0,3224.0,0.93320376,1.4457945567061037,3190.0
3225,3225,3225,Methanol,0.88,10.0,150,59.0,0.0,0,1,22.0,CO,NC(=O)c1ccccc1N,NC(=O)c1ccccc1N,Unknown,0.46,136.15399999999994,0.3677,136.15399999999994,0.3677,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,0,0,DM150,1,0,CF,0.2668027348934305,0,0,0,0.49695867,0.48583433,0.5038934,0.52578944,0.0,3225.0,0.47940886,0.851986078058954,115.0
3226,3226,3226,Ethanol,1.07,20.0,500,59.0,-31.0,0,0,25.0,C(C)O,C1=CC(=C(C=C1/C=C/C(=O)O)O)O,C1=CC(=C(C=C1/C=C/C(=O)O)O)O,Unknown,0.82,180.159,1.1955999999999996,180.159,1.1955999999999996,0.5,nf10k,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,0,1,0,0,0,0,0,0,0,DM500,1,0,CF,0.7423214251308153,1,0,0,0.7426409,0.761714,0.809111,0.79026484,0.0,3226.0,0.83790725,1.0,429.0
3227,3227,3227,Acetone,1.69,20.0,300,59.0,-37.5,0,0,22.0,CC(=O)C,CC(C)C1=CC(=CC(=C1)C(C)C)C(C)C,CC(C)C1=CC(=CC(=C1)C(C)C)C(C)C,Unknown,0.985124666,204.357,5.056800000000004,204.357,5.056800000000004,0.5,nf10k,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,1.7992771288497795,0,0,0,0.9846072,0.99274135,0.97456336,0.94793344,0.0,3227.0,0.97436213,1.5298632063579811,3918.0
3228,3228,3228,n-Heptane,1.428571429,20.0,500,82.0,0.0,0,1,22.0,CCCCCCC,OC1CCC2=C1C=CC=C2,OC1CCC2=C1C=CC=C2,Unknown,-0.02701229,134.17799999999997,1.6662,134.17799999999997,1.6662,0.5,nf10k,100.205,4.39,0.39,684.0,1.92,15.3,0.0,0.0,147.4,0,0,0,0,0,0,0,0,0,1,SS336,1,0,CF,-0.0119983067285928,0,0,0,-0.048121452,-0.050540328,-0.0499748,-0.034348488,0.0,3228.0,-0.046878397,0.5163551988236085,4570.0
3229,3229,3229,Methanol,1.23,20.0,300,59.0,-37.5,0,0,22.0,CO,CCN(CC)C(C1=CC=CC(C(N(CC)CC)=O)=C1)=O,CCN(CC)C(C1=CC=CC(C(N(CC)CC)=O)=C1)=O,Unknown,1.0,276.37999999999994,2.6506000000000007,276.37999999999994,2.6506000000000007,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,3.0,0,0,0,1.0,1.0,1.0,0.9954568,0.0,3229.0,1.0,1.549065596470825,1102.0
3230,3230,3230,Acetone,8.25,10.0,500,59.0,-31.0,0,0,25.0,CC(=O)C,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C)(C)C4=CC=CC=C4,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C)(C)C4=CC=CC=C4,Unknown,0.578,446.67800000000017,9.5058,446.67800000000017,9.5058,0.5,nf10k,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,0,1,0,0,0,0,0,0,0,DM500,1,0,CF,0.3736596326249576,0,0,0,0.6039417,0.658033,0.6596324,0.68700874,0.0,3230.0,0.6847062,1.0039121650366554,639.0
3231,3231,3231,Toluene,3.121693122,20.0,200,34.0,-15.0,0,0,22.0,Cc1ccccc1,Nc1ccc2[nH]ccc2c1,Nc1ccc2[nH]ccc2c1,Unknown,-0.079976358,132.166,1.7500999999999998,132.166,1.7500999999999998,0.5,nf10k,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,0,0,0,0,1,0,0,0,0,0,PBI,1,0,CF,-0.0338161956161951,0,0,0,-0.08325714,-0.078419626,-0.07324028,-0.02839166,0.0,3231.0,-0.07064551,0.5163551988236085,88.0
3232,3232,3232,Acetone,2.314814815,20.0,500,82.0,0.0,0,1,22.0,CC(=O)C,CC1=NC2=C(N1)C=C(C=C2)N,CC1=NC2=C(N1)C=C(C=C2)N,Unknown,0.714969787,147.18099999999998,1.4535199999999997,147.18099999999998,1.4535199999999997,0.5,nf10k,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,0,0,0,0,0,0,0,0,1,SS336,1,0,CF,0.5435880904857741,0,0,0,0.7267975,0.7382592,0.7619268,0.710228,0.0,3232.0,0.2889889,1.180654627005524,540.0
3233,3233,3233,Acetonitrile,1.38,20.0,300,59.0,-37.5,0,0,22.0,C(C)#N,CC1=C(OC)C=C(C)C(Br)=C1,CC1=C(OC)C=C(C)C(Br)=C1,Unknown,0.960799185,215.09,3.0745400000000016,215.09,3.0745400000000016,0.5,nf10k,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,1.3957651422783437,0,0,0,0.9564028,0.9740987,0.95001066,0.914356,0.0,3233.0,0.9560512,1.498461734912394,2732.0
3234,3234,3234,Acetone,1.69,20.0,300,59.0,-37.5,0,0,22.0,CC(=O)C,c1ccc2c(c1)Cc1ccccc1-2,c1ccc2c(c1)Cc1ccccc1-2,Unknown,0.789862362,166.22299999999998,3.2578000000000014,166.22299999999998,3.2578000000000014,0.5,nf10k,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,0.6754343412130303,0,0,0,0.79701555,0.73793477,0.7805087,0.77051616,0.0,3234.0,0.7828458,1.2778014418462915,3250.0
3235,3235,3235,Methanol,1.54,10.0,300,59.0,-37.5,0,0,22.0,CO,O=C(C1=CC=C2C=C(C(OC)=O)C=CC2=C1)OC,O=C(C1=CC=C2C=C(C(OC)=O)C=CC2=C1)OC,Unknown,-0.03,244.246,2.4130000000000003,244.246,2.4130000000000003,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,-0.0132586652835165,0,0,0,-0.11291492,-0.03218472,-0.089159966,0.22064888,0.0,3235.0,-0.021387398,0.5163551988236085,3183.0
3236,3236,3236,Toluene,2.11,20.0,600,-1.0,0.0,1,1,23.0,Cc1ccccc1,OC1=CC=C(NC(C)=O)C=C1,OC1=CC=C(NC(C)=O)C=C1,Unknown,0.124,151.16500000000002,1.3505999999999998,151.16500000000002,1.3505999999999998,0.5,nf10k,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,0,0,0,0,0,0,1,0,0,0,PMS600,1,0,CF,0.0570004066339594,0,0,0,0.13464823,0.33859766,0.12926477,0.16166389,0.0,3236.0,0.12437156,0.5163551988236085,2776.0
3237,3237,3237,Acetonitrile,1.38,20.0,300,59.0,-37.5,0,0,22.0,C(C)#N,C1COC2=C(O1)C=CC(=C2)Br,C1COC2=C(O1)C=CC(=C2)Br,Unknown,0.675067531,215.046,2.2203,215.046,2.2203,0.5,nf10k,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,0.486872373486553,0,0,0,0.6708383,0.6750782,0.5857422,0.62035924,0.0,3237.0,0.6768816,1.129614172383973,431.0
3238,3238,3238,Methanol,1.23,20.0,300,59.0,-37.5,0,0,22.0,CO,C1=CC(=CC=C1C#N)C2=CC=C(C=C2)C#N,C1=CC(=CC=C1C#N)C2=CC=C(C=C2)C#N,Unknown,0.87,204.232,3.096960000000001,204.232,3.096960000000001,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,0.8827287043442358,1,0,0,0.7709602,0.8373558,0.6989754,0.78308594,0.0,3238.0,0.8067243,1.0,503.0
3239,3239,3239,Methanol,1.54,10.0,300,59.0,-37.5,0,0,22.0,CO,CC1=CC(O)=CC(C)=C1N,CC1=CC(O)=CC(C)=C1N,Unknown,0.77,137.18199999999996,1.5912399999999998,137.18199999999996,1.5912399999999998,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,0.6363880201078557,0,0,0,0.77375704,0.7595533,0.7686454,0.74207246,0.0,3239.0,0.7809707,1.2521613571472503,1076.0
