,Unnamed: 0,id,solvent,permeance,pressure,mwco,contact_angle,zeta_potential,contact_angle_missing,zeta_potential_missing,temperature,solvent_smiles,solute_smiles,secondary_solute_smiles,solute_category,rejection,solute_mw,solute_logp,secondary_solute_mw,secondary_solute_logp,secondary_solute_ratio,source,solvent_mw,solvent_logp,solvent_viscosity,solvent_density,solvent_dielectric_constant,solvent_dd,solvent_dp,solvent_dh,solvent_molar_volume,membrane_DM150,membrane_DM300,membrane_DM500,membrane_GMT-oNF-2,membrane_PBI,membrane_PMPerformance,membrane_PMS600,membrane_SM122,membrane_SS150101,membrane_SS336,membrane,process_configuration_CF,process_configuration_DE,process_configuration,nlc_rejection,test_standard,test_solute_disjoint,test_solute_disjoint_outer_val,Unnamed: 0.1,id_original,rejection_mcmpnn_pt_v40_fold3,rejection_mcmpnn_pt_v40_fold1,rejection_mcmpnn_pt_v40_fold4,rejection_mcmpnn_pt_v40_fold2,is_augmented,rejection_mcmpnn_pt_v40_fold0,loss_weight
3241,3241,3241,Acetonitrile,2.142857143,20.0,300,87.0,-8.0,0,0,22.0,C(C)#N,O=C1NC2=C(C=CC(Br)=C2)C1,O=C1NC2=C(C=CC(Br)=C2)C1,Unknown,0.402842881,212.046,1.9437,212.046,1.9437,0.5,nf10k,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,0,1,0,0,0,0,0,0,GMT-oNF-2,1,0,CF,0.2231847241184578,1,0,0,631.0,3241.0,0.4543071,0.19976676,0.4305263,0.46105993,0.0,0.4508662,1.0
3242,3242,3242,2-propanol,0.322751323,20.0,300,87.0,-8.0,0,0,22.0,C(C)(C)O,CC1=CC(Br)=C(Br)C=C1C,CC1=CC(Br)=C(Br)C=C1C,Unknown,-0.102423214,263.96000000000004,3.8284400000000014,263.96000000000004,3.8284400000000014,0.5,nf10k,60.096,0.05,2.27,785.0,18.6,15.8,6.1,16.4,76.8,0,0,0,1,0,0,0,0,0,0,GMT-oNF-2,1,0,CF,-0.0427421164769429,0,0,0,447.0,3242.0,-0.09458864,-0.09799069,0.015462279,-0.07784325,0.0,-0.11844301,0.5244650300099339
3243,3243,3243,Methanol,1.54,10.0,300,59.0,-37.5,0,0,22.0,CO,NCC1=CC=CC=C1N,NCC1=CC=CC=C1N,Unknown,0.96,122.17099999999998,0.7275000000000003,122.17099999999998,0.7275000000000003,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,1.387216143280264,0,0,0,3709.0,3243.0,0.9587195,0.97597444,0.9706139,0.9557222,0.0,0.9361119,1.5216225951171702
3244,3244,3244,Acetonitrile,6.89,30.0,500,59.0,-31.0,0,0,25.0,C(C)#N,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(C8=CC=CC=C8)CC(C9=CC=CC=C9)CC(C)(C)C%10=CC=CC=C%10,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(C8=CC=CC=C8)CC(C9=CC=CC=C9)CC(C)(C)C%10=CC=CC=C%10,Unknown,0.972,1071.59,22.549200000000027,1071.59,22.549200000000027,0.5,nf10k,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,1,0,0,0,0,0,0,0,DM500,1,0,CF,1.5376020021010437,0,0,0,3611.0,3244.0,0.96634007,0.9715087,0.9666588,0.975876,0.0,0.9829987,1.537363518514934
3245,3245,3245,Toluene,4.285714286,20.0,300,87.0,-8.0,0,0,22.0,Cc1ccccc1,Nc1ccc2[nH]ccc2c1,Nc1ccc2[nH]ccc2c1,Unknown,0.027945007,132.166,1.7500999999999998,132.166,1.7500999999999998,0.5,nf10k,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,0,0,0,1,0,0,0,0,0,0,GMT-oNF-2,1,0,CF,0.0118626145296516,0,0,0,1933.0,3245.0,0.047118813,0.013245642,0.027098656,0.06068182,0.0,0.11355844,0.5246974465921277
3246,3246,3246,Ethyl acetate,3.897707231,20.0,300,87.0,-8.0,0,0,22.0,O(C(C)=O)CC,C1CC2=CC=CC=C2C1O,C1CC2=CC=CC=C2C1O,Unknown,0.21898492,134.17799999999997,1.6662,134.17799999999997,1.6662,0.5,nf10k,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,0,0,0,1,0,0,0,0,0,0,GMT-oNF-2,1,0,CF,0.1067848721349841,0,0,0,1864.0,3246.0,0.21197134,0.22366765,0.2293221,0.23979214,0.0,0.16994578,0.5496007942115173
3247,3247,3247,Methanol,0.101115447,10.0,300,87.0,-8.0,0,0,22.0,CO,C1=CC(=CC2=C1C=CN2)C(=O)O,C1=CC(=CC2=C1C=CN2)C(=O)O,Unknown,0.79639809,161.15999999999997,1.8661,161.15999999999997,1.8661,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,0,0,1,0,0,0,0,0,0,GMT-oNF-2,1,0,CF,0.6890903163785573,0,0,0,2424.0,3247.0,0.8235122,0.78239715,0.8111849,0.750281,0.0,0.80552423,1.3070188340306823
3248,3248,3248,Methanol,0.88,10.0,150,59.0,0.0,0,1,22.0,CO,CN(C)C(=N)N=C(N)N,CN(C)C(=N)N=C(N)N,Unknown,0.77,129.167,-1.243829999999999,129.167,-1.243829999999999,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,0,0,DM150,1,0,CF,0.6363880201078557,0,0,0,2362.0,3248.0,0.76901364,0.76695204,0.7543655,0.774595,0.0,0.8022538,1.2723913079859095
3249,3249,3249,Ethyl acetate,1.372721928,20.0,200,34.0,-15.0,0,0,22.0,O(C(C)=O)CC,COC1=CC=C(OC)C(CO)=C1,COC1=CC=C(OC)C(CO)=C1,Unknown,-0.044341183,168.19199999999998,1.1961,168.19199999999998,1.1961,0.5,nf10k,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,0,0,0,0,1,0,0,0,0,0,PBI,1,0,CF,-0.019258060505224,0,0,0,762.0,3249.0,-0.046971977,-0.05830002,0.07029116,-0.06664181,0.0,-0.06452751,0.5244650300099339
3250,3250,3250,Methanol,1.23,20.0,300,59.0,-37.5,0,0,22.0,CO,N#CC1=CC=C(N)C=C1,N#CC1=CC=C(N)C=C1,Unknown,0.38,118.13899999999998,1.14048,118.13899999999998,1.14048,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,0.2069083998234198,0,0,0,1122.0,3250.0,0.33778584,0.32724014,0.32641178,0.33398622,0.0,0.32292706,0.7608112975585851
3251,3251,3251,2-Methyltetrahydrofuran,33.58715773,20.0,200,34.0,-15.0,0,0,22.0,CC1CCCO1,O=C1NC2=C(C=CC(Br)=C2)C1,O=C1NC2=C(C=CC(Br)=C2)C1,Unknown,1.0,212.046,1.9437,212.046,1.9437,0.5,nf10k,86.134,0.16,0.47,854.0,7.0,16.9,5.0,4.3,100.2,0,0,0,0,1,0,0,0,0,0,PBI,1,0,CF,3.0,0,0,0,803.0,3251.0,1.0,1.0,0.8520101,1.0,0.0,1.0,1.573395090029802
3252,3252,3252,Methanol,0.7475,20.0,150,59.0,0.0,0,1,22.0,CO,FC(F)(F)C(C1=CC=C(O)C=C1)(C2=CC=C(O)C=C2)C(F)(F)F,FC(F)(F)C(C1=CC=C(O)C=C1)(C2=CC=C(O)C=C2)C(F)(F)F,Unknown,1.0,336.231,4.508500000000002,336.231,4.508500000000002,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,0,0,DM150,1,0,CF,3.0,0,0,0,1435.0,3252.0,1.0,0.9944776,0.9893497,0.995875,0.0,0.98023057,1.574092339776383
3253,3253,3253,Methanol,4.618653659,20.0,200,34.0,-15.0,0,0,22.0,CO,COC(=O)C1=C2C=CNC2=CC=C1,COC(=O)C1=C2C=CNC2=CC=C1,Unknown,0.098902788,175.187,1.9545,175.187,1.9545,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,0,0,0,1,0,0,0,0,0,PBI,1,0,CF,0.0447466593978519,0,0,0,326.0,3253.0,0.08583197,0.108240396,0.17190161,0.10101646,0.0,0.0704152,0.5244650300099339
3254,3254,3254,Methanol,0.88,10.0,150,59.0,0.0,0,1,22.0,CO,N[C@H](C)C1CCCCC1,N[C@H](C)C1CCCCC1,Unknown,0.96,127.231,1.9139,127.231,1.9139,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,0,0,DM150,1,0,CF,1.387216143280264,0,0,0,2133.0,3254.0,0.95189863,0.96172094,0.9622602,0.9435482,0.0,0.9504813,1.5216225951171702
3255,3255,3255,Methanol,0.7475,20.0,150,59.0,0.0,0,1,22.0,CO,CC1=C(OC)C=C(C)C(Br)=C1,CC1=C(OC)C=C(C)C(Br)=C1,Unknown,0.99,215.09,3.0745400000000016,215.09,3.0745400000000016,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,0,0,DM150,1,0,CF,1.9586073148417744,0,0,0,2497.0,3255.0,0.9924522,0.97660303,0.99149,1.0,0.0,1.0,1.56097490361158
3256,3256,3256,Acetonitrile,3.677248677,20.0,200,34.0,-15.0,0,0,22.0,C(C)#N,COc1ncc(Br)cn1,COc1ncc(Br)cn1,Unknown,0.129199931,189.012,1.2477,189.012,1.2477,0.5,nf10k,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,0,0,1,0,0,0,0,0,PBI,1,0,CF,0.0595831009454075,0,0,0,208.0,3256.0,0.11125344,0.31989178,0.1369969,0.119894326,0.0,0.13537836,0.5246974465921277
3257,3257,3257,Ethanol,0.244542261,20.0,500,82.0,0.0,0,1,22.0,C(C)O,COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C3=CC=CC=C3,COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C3=CC=CC=C3,Unknown,0.838019427,295.298,2.972200000000001,295.298,2.972200000000001,0.5,nf10k,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,0,0,0,0,0,0,0,0,1,SS336,1,0,CF,0.7878641596556748,0,0,0,3735.0,3257.0,0.8409257,0.84751487,0.85606986,0.7737243,0.0,0.85285705,1.3616153571498086
3258,3258,3258,2-propanol,0.081400081,20.0,500,82.0,0.0,0,1,22.0,C(C)(C)O,NC1=CC(C)=CC=C1C,NC1=CC(C)=CC=C1C,Unknown,-0.055861635,121.18299999999998,1.88564,121.18299999999998,1.88564,0.5,nf10k,60.096,0.05,2.27,785.0,18.6,15.8,6.1,16.4,76.8,0,0,0,0,0,0,0,0,0,1,SS336,1,0,CF,-0.0240181329182085,0,0,0,105.0,3258.0,-0.06917113,-0.027437449,-0.05840659,-0.04122871,0.0,-0.077899575,0.5246974465921277
3259,3259,3259,Acetone,2.960758377,20.0,200,34.0,-15.0,0,0,22.0,CC(=O)C,CC(C)C1=CC(=CC(=C1)C(C)C)C(C)C,CC(C)C1=CC(=CC(=C1)C(C)C)C(C)C,Unknown,0.988180734,204.357,5.056800000000004,204.357,5.056800000000004,0.5,nf10k,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,0,0,0,1,0,0,0,0,0,PBI,1,0,CF,1.892136840751334,0,0,0,2637.0,3259.0,0.8877058,0.99457836,0.9943747,0.9899555,0.0,0.9852886,1.5585884930494005
3260,3260,3260,Toluene,3.121693122,20.0,200,34.0,-15.0,0,0,22.0,Cc1ccccc1,N#CC1=CC(F)=CC(F)=C1,N#CC1=CC(F)=CC(F)=C1,Unknown,0.031591674,139.104,1.83648,139.104,1.83648,0.5,nf10k,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,0,0,0,0,1,0,0,0,0,0,PBI,1,0,CF,0.0134932545530902,0,0,0,294.0,3260.0,0.025195897,0.019663334,0.11721566,0.024650723,0.0,0.025162816,0.5244650300099339
3261,3261,3261,n-Heptane,1.428571429,20.0,500,82.0,0.0,0,1,22.0,CCCCCCC,Cc1ccc(I)cc1,Cc1ccc(I)cc1,Unknown,-0.00823943,218.03700000000003,2.5996200000000007,218.03700000000003,2.5996200000000007,0.5,nf10k,100.205,4.39,0.39,684.0,1.92,15.3,0.0,0.0,147.4,0,0,0,0,0,0,0,0,0,1,SS336,1,0,CF,-0.003994209638743,0,0,0,710.0,3261.0,-0.0018587708,-0.025633574,0.005566418,0.0117532015,0.0,-0.013893604,0.5246974465921277
3262,3262,3262,2-Methyltetrahydrofuran,8.90717603,20.0,500,82.0,0.0,0,1,22.0,CC1CCCO1,C1=CC=C(C=C1)C(CO)O,C1=CC=C(C=C1)C(CO)O,Unknown,0.344609946,138.16599999999997,0.7122999999999999,138.16599999999997,0.7122999999999999,0.5,nf10k,86.134,0.16,0.47,854.0,7.0,16.9,5.0,4.3,100.2,0,0,0,0,0,0,0,0,0,1,SS336,1,0,CF,0.1828380082491128,0,0,0,149.0,3262.0,0.3407722,0.35031033,0.35397297,0.3285995,0.0,0.33886474,0.7140721791814962
3263,3263,3263,Methanol,1.54,10.0,300,59.0,-37.5,0,0,22.0,CO,CCCC[N+](CCCC)(CCCC)CCCC.F[P-](F)(F)(F)(F)F,CCCC[N+](CCCC)(CCCC)CCCC.F[P-](F)(F)(F)(F)F,Unknown,0.94,387.4329999999998,8.386000000000005,387.4329999999998,8.386000000000005,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,1.2146701649892326,0,0,0,1210.0,3263.0,0.9350846,0.92752206,0.9242728,0.93467736,0.0,0.80966455,1.4953877227875638
3264,3264,3264,Methanol,0.7475,20.0,150,59.0,0.0,0,1,22.0,CO,C1=CC=C2C(=C1)C(C3=CC=CC=C32)O,C1=CC=C2C(=C1)C(C3=CC=CC=C32)O,Unknown,0.82,182.222,2.7487000000000017,182.222,2.7487000000000017,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,0,0,DM150,1,0,CF,0.7423214251308153,0,0,0,2312.0,3264.0,0.82392776,0.8048992,0.82141674,0.85617507,0.0,0.8144846,1.3379784888099255
3265,3265,3265,Acetonitrile,2.142857143,20.0,300,87.0,-8.0,0,0,22.0,C(C)#N,CCN(C1=CC2=C(C=C1C3=O)OCO2)C=C3C(O)=O,CCN(C1=CC2=C(C=C1C3=O)OCO2)C=C3C(O)=O,Unknown,0.958379173,261.23299999999995,1.4483,261.23299999999995,1.4483,0.5,nf10k,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,0,1,0,0,0,0,0,0,GMT-oNF-2,1,0,CF,1.3703781276379594,0,0,0,3458.0,3265.0,0.96766996,0.9393637,0.97223026,0.64486307,0.0,0.9850945,1.5194964856465014
3266,3266,3266,Methanol,1.54,10.0,300,59.0,-37.5,0,0,22.0,CO,N[C@@H](C1=CC=C(OC)C=C1)C,N[C@@H](C1=CC=C(OC)C=C1)C,Unknown,0.68,151.20899999999995,1.7149,151.20899999999995,1.7149,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,0.493494967595128,0,0,0,179.0,3266.0,0.79176664,0.67273253,0.68015677,0.70008796,0.0,0.6790824,1.154334382502681
3267,3267,3267,Methanol,1.23,20.0,300,59.0,-37.5,0,0,22.0,CO,COC1=CC(=C(C=C1)C(=O)C2=CC=CC=C2)OC,COC1=CC(=C(C=C1)C(=O)C2=CC=CC=C2)OC,Unknown,0.4,242.274,2.934800000000001,242.274,2.934800000000001,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,0.2211255279972604,0,0,0,2910.0,3267.0,0.38476115,0.6935811,0.416072,0.3602925,0.0,0.45618036,0.7870461698881915
3268,3268,3268,Ethanol,0.27,30.0,600,-1.0,0.0,1,1,25.0,C(C)O,O=C(C(CC(CC(C(OC)=O)C)(C(OC)=O)C)(CC(C(OC)=O)(CC(C(OC)=O)(CC(C(OC)=O)(CC(C(OC)=O)(CC(C(OC)=O)(CC(C(OC)=O)(C)C)C)C)C)C)C)C)OC,O=C(C(CC(CC(C(OC)=O)C)(C(OC)=O)C)(CC(C(OC)=O)(CC(C(OC)=O)(CC(C(OC)=O)(CC(C(OC)=O)(CC(C(OC)=O)(CC(C(OC)=O)(C)C)C)C)C)C)C)C)OC,Unknown,0.9,903.0689999999998,5.3706000000000085,903.0689999999998,5.3706000000000085,0.5,nf10k,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,0,0,0,0,0,1,0,0,0,PMS600,1,0,CF,0.9956786262173576,0,0,0,943.0,3268.0,0.87901676,0.87915504,0.857121,0.90587795,0.0,0.8937198,1.4422788325273184
3269,3269,3269,Methanol,0.88,10.0,150,59.0,0.0,0,1,22.0,CO,COC1=C(Br)C=C(OC)C(Br)=C1,COC1=C(Br)C=C(OC)C(Br)=C1,Unknown,0.95,295.958,3.228800000000001,295.958,3.228800000000001,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,0,0,DM150,1,0,CF,1.2924298239020633,0,0,0,3440.0,3269.0,0.87424695,0.947328,0.9437396,0.9504747,0.0,0.97793126,1.508505158952367
3270,3270,3270,Ethyl acetate,3.897707231,20.0,300,87.0,-8.0,0,0,22.0,O(C(C)=O)CC,O=C1C2=C(C3=C1C=C(Br)C=C3)C=CC(Br)=C2,O=C1C2=C(C3=C1C=C(Br)C=C3)C=CC(Br)=C2,Unknown,0.301168674,337.998,4.423000000000002,337.998,4.423000000000002,0.5,nf10k,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,0,0,0,1,0,0,0,0,0,0,GMT-oNF-2,1,0,CF,0.1550066214352114,0,0,0,2685.0,3270.0,0.29063046,0.28767005,0.31879908,0.2856779,0.0,0.3025521,0.6574048088994061
3271,3271,3271,Ethanol,0.244542261,20.0,500,82.0,0.0,0,1,22.0,C(C)O,Nc1ccc(-c2cc(-c3ccc(N)cc3)cc(-c3ccc(N)cc3)c2)cc1,Nc1ccc(-c2cc(-c3ccc(N)cc3)cc(-c3ccc(N)cc3)c2)cc1,Unknown,0.945039235,351.4530000000001,5.434200000000002,351.4530000000001,5.434200000000002,0.5,nf10k,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,0,0,0,0,0,0,0,0,1,SS336,1,0,CF,1.2521163572072331,0,0,0,728.0,3271.0,0.94182575,0.94935197,0.79062533,0.94300824,0.0,0.9482111,1.5013325918670668
3272,3272,3272,Methanol,1.54,10.0,300,59.0,-37.5,0,0,22.0,CO,Nc1ccc(Br)cc1,Nc1ccc(Br)cc1,Unknown,0.07,172.02500000000003,2.0313,172.02500000000003,2.0313,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,0.0310503190186574,0,0,0,2328.0,3272.0,0.0804871,0.08319774,0.077718645,0.06901172,0.0,0.09945455,0.5246974465921277
3273,3273,3273,Methanol,1.46,30.0,500,59.0,-31.0,0,0,25.0,CO,CC(OCC(C)OCC(C)O)COC(C)COC(C)COC(C)COC(C)CO,CC(OCC(C)OCC(C)O)COC(C)COC(C)COC(C)COC(C)CO,Unknown,0.8512,424.5750000000002,1.7901000000000007,424.5750000000002,1.7901000000000007,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,0,1,0,0,0,0,0,0,0,DM500,0,1,DE,0.8244881866365522,0,0,0,91.0,3273.0,0.8397039,0.85883117,0.8522296,0.8518615,0.0,0.848088,1.3782940988661063
3274,3274,3274,Methanol,1.23,20.0,300,59.0,-37.5,0,0,22.0,CO,C(OCc1ccccc1)c2ccccc2,C(OCc1ccccc1)c2ccccc2,Unknown,0.46,198.265,3.403400000000002,198.265,3.403400000000002,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,0.2668027348934305,0,0,0,598.0,3274.0,0.44160438,0.4685107,0.47596818,0.42174095,0.0,0.43166214,0.8657507868770107
3275,3275,3275,2-propanol,0.081400081,20.0,500,82.0,0.0,0,1,22.0,C(C)(C)O,O=C(C1=CC(Br)=C(O)C(Br)=C1)C2=C(OC3=C2C=CC=C3)CC,O=C(C1=CC(Br)=C(O)C(Br)=C1)C2=C(OC3=C2C=CC=C3)CC,Unknown,0.622325314,424.0880000000002,5.456800000000004,424.0880000000002,5.456800000000004,0.5,nf10k,60.096,0.05,2.27,785.0,18.6,15.8,6.1,16.4,76.8,0,0,0,0,0,0,0,0,0,1,SS336,1,0,CF,0.4217337260330325,0,0,0,1068.0,3275.0,0.62057394,0.6150286,0.6251798,0.575379,0.0,0.64477193,1.078679981309674
3276,3276,3276,2-Methyltetrahydrofuran,33.58715773,20.0,200,34.0,-15.0,0,0,22.0,CC1CCCO1,CC1=NC(C)=CC=C1,CC1=NC(C)=CC=C1,Unknown,1.0,107.15599999999996,1.69844,107.15599999999996,1.69844,0.5,nf10k,86.134,0.16,0.47,854.0,7.0,16.9,5.0,4.3,100.2,0,0,0,0,1,0,0,0,0,0,PBI,1,0,CF,3.0,0,0,0,1822.0,3276.0,1.0,0.9930299,1.0,0.5924798,0.0,0.9971943,1.574092339776383
3277,3277,3277,Methanol,1.54,10.0,300,59.0,-37.5,0,0,22.0,CO,CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O,CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O,Unknown,0.979573464,259.349,2.577500000000001,259.349,2.577500000000001,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,1.6690480351030912,0,0,0,215.0,3277.0,0.98300534,0.98114705,0.97658974,0.97837216,0.0,0.96859527,1.546612580489204
3278,3278,3278,Methanol,1.23,20.0,300,59.0,-37.5,0,0,22.0,CO,CC(C)(C)c1cc(O)c(C(C)(C)C)cc1O,CC(C)(C)c1cc(O)c(C(C)(C)C)cc1O,Unknown,1.0,222.328,3.692800000000003,222.328,3.692800000000003,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,3.0,0,0,0,1189.0,3278.0,1.0,0.99413145,1.0,0.90296084,0.0,1.0,1.574092339776383
3279,3279,3279,2-propanol,0.066137566,20.0,300,59.0,-37.5,0,0,22.0,C(C)(C)O,C1C2C=CC1C3C2C4(C(=C(C3(C4(Cl)Cl)Cl)Cl)Cl)Cl,C1C2C=CC1C3C2C4(C(=C(C3(C4(Cl)Cl)Cl)Cl)Cl)Cl,Unknown,0.885709593,364.9139999999999,5.270200000000001,364.9139999999999,5.270200000000001,0.5,nf10k,60.096,0.05,2.27,785.0,18.6,15.8,6.1,16.4,76.8,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,0.9382068276601024,0,0,0,3101.0,3279.0,0.8740356,0.8681818,0.875304,0.80821043,0.0,0.8804003,1.4241726279691955
3280,3280,3280,2-propanol,0.322751323,20.0,300,87.0,-8.0,0,0,22.0,C(C)(C)O,OC1=CC(C)=CC=C1C,OC1=CC(C)=CC=C1C,Unknown,0.015726875,122.16699999999996,2.00904,122.16699999999996,2.00904,0.5,nf10k,60.096,0.05,2.27,785.0,18.6,15.8,6.1,16.4,76.8,0,0,0,1,0,0,0,0,0,0,GMT-oNF-2,1,0,CF,0.0064433631692514,0,0,0,2770.0,3280.0,0.024166524,0.025769532,0.013882756,0.06099227,0.0,0.010066509,0.5246974465921277
3281,3281,3281,Acetone,2.960758377,20.0,200,34.0,-15.0,0,0,22.0,CC(=O)C,CC1=CC=C(C=C1)I,CC1=CC=C(C=C1)I,Unknown,0.306352986,218.037,2.5996200000000007,218.037,2.5996200000000007,0.5,nf10k,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,0,0,0,1,0,0,0,0,0,PBI,1,0,CF,0.158235826798637,0,0,0,3845.0,3281.0,0.4768713,0.30443102,0.4920811,0.6033646,0.0,0.47396854,0.6642052970712484
3282,3282,3282,Methanol,1.54,10.0,300,59.0,-37.5,0,0,22.0,CO,CN(C1=CC=CC=C1)C(=O)C2=CC=CC=C2,CN(C1=CC=CC=C1)C(=O)C2=CC=CC=C2,Unknown,0.949268399,211.264,2.9632000000000014,211.264,2.9632000000000014,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,0,0,DM300,1,0,CF,1.2862440807498934,0,0,0,650.0,3282.0,0.98067653,0.82599324,0.954324,0.94905937,0.0,0.955147,1.5075454860108064
3283,3283,3283,Acetone,2.18,20.0,600,-1.0,0.0,1,1,25.0,CC(=O)C,C=C(C1=CC=CC=C1)CC(C)(C)C2=CC=CC=C2,C=C(C1=CC=CC=C1)CC(C)(C)C2=CC=CC=C2,Unknown,0.379,236.358,5.067700000000005,236.358,5.067700000000005,0.5,nf10k,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,0,0,0,0,0,1,0,0,0,PMS600,1,0,CF,0.2062096153091812,1,0,0,1525.0,3283.0,0.25817087,0.34682685,0.33366728,0.32781142,0.0,0.3331325,1.0
3284,3284,3284,Toluene,2.42,10.0,600,-1.0,0.0,1,1,25.0,Cc1ccccc1,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(C8=CC=CC=C8)CC(C9=CC=CC=C9)CC(C%10=CC=CC=C%10)CC(C%11=CC=CC=C%11)CC(C%12=CC=CC=C%12)CC(C%13=CC=CC=C%13)CC(C%14=CC=CC=C%14)CC(C)(C)C%15=CC=CC=C%15,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(C8=CC=CC=C8)CC(C9=CC=CC=C9)CC(C%10=CC=CC=C%10)CC(C%11=CC=CC=C%11)CC(C%12=CC=CC=C%12)CC(C%13=CC=CC=C%13)CC(C%14=CC=CC=C%14)CC(C)(C)C%15=CC=CC=C%15,Unknown,1.0,1592.35,33.418700000000094,1592.35,33.418700000000094,0.5,nf10k,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,0,0,0,0,0,0,1,0,0,0,PMS600,1,0,CF,3.0,0,0,0,1849.0,3284.0,0.9889375,0.99176776,0.98376966,0.9898932,0.0,1.0,1.574092339776383
