,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,solute_category,membrane,solvent,solute_smiles,pressure,temperature,process_configuration,permeance,substructure_smarts,membrane_family,mwco,contact_angle,zeta_potential,contact_angle_missing,zeta_potential_missing,solvent_smiles,solvent_mw,solvent_logp,solvent_viscosity,solvent_density,solvent_dielectric_constant,solvent_dd,solvent_dp,solvent_dh,solvent_molar_volume,solute_mw,solute_logp,membrane_SM122,membrane_DM500,membrane_PMPerformance,membrane_DM300,membrane_SS150101,membrane_SS336,membrane_GMT-oNF-2,membrane_DM150,process_configuration_CF,process_configuration_DE,rejection_mcmpnn_combi_v42a_fold3,rejection_mcmpnn_combi_v42a_fold1,rejection_mcmpnn_combi_v42a_fold2,rejection_mcmpnn_combi_v42a_fold4,rejection_mcmpnn_combi_v42a_fold0,mcmpnn_rejection_mean_predicted,mcmpnn_rejection_ci_lower,mcmpnn_rejection_ci_upper,rejection_mcmpnn_combi_v42d_fold3,rejection_mcmpnn_combi_v42d_fold2,rejection_mcmpnn_combi_v42d_fold4,rejection_mcmpnn_combi_v42d_fold0,rejection_mcmpnn_combi_v42d_fold1,rejection_mcmpnn_combi_v42c_fold0,rejection_mcmpnn_combi_v42c_fold4,rejection_mcmpnn_combi_v42c_fold2,rejection_mcmpnn_combi_v42c_fold1,rejection_mcmpnn_combi_v42c_fold3,mean_sub_rejection_contribution
239,165,165,165,165,165,165,165,appcat,GMT-oNF-2,Acetonitrile,C=C[C@@H]1CN2CC[C@H]1C[C@H]2[C@H](NC(=S)Nc1nc(-c2ccc(Cl)c(Cl)c2Cl)c(-n2cncn2)s1)c1ccnc2ccc(OC)cc12.O,30,25,CF,0.153,C=CC1C[N@@]2CC[C@H]1CC2,GMT-oNF,300,87.0,-8.0,0,0,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,730.147,7.007200000000007,0,0,0,0,0,0,1,0,1,0,,,,,,0.96326632,0.9119036721365236,1.0146289678634766,0.9076102,0.9754513,0.9332701,1.0,1.0,,,,,,0.20560536276210434
240,166,166,166,166,166,166,166,appcat,GMT-oNF-2,Acetonitrile,C=C[C@@H]1CN2CC[C@@H]1C[C@@H]2[C@H](Nc1c(Nc2nc(C)cc(C)n2)c(=S)c1=S)c1ccnc2ccccc12.CC1=CC=CC=C1,30,25,CF,0.153,C=CC1C[N@@]2CC[C@H]1CC2,GMT-oNF,300,87.0,-8.0,0,0,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,618.8760000000002,8.764440000000002,0,0,0,0,0,0,1,0,1,0,,,,,,0.948335694,0.871885369818316,1.024786018181684,0.85149014,0.95967853,0.9305098,1.0,1.0,,,,,,0.20788416256827694
241,167,167,167,167,167,167,167,appcat,GMT-oNF-2,Acetonitrile,C=C[C@@H]1CN2CC[C@H]1CC2[C@@H](Nc1c(NC(=O)OCCCCC)c(=S)c1=S)c1ccnc2ccc(OC)cc12.N#CC,30,25,CF,0.153,C=CC1C[N@@]2CC[C@H]1CC2,GMT-oNF,300,87.0,-8.0,0,0,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,605.8300000000002,7.896160000000008,0,0,0,0,0,0,1,0,1,0,,,,,,0.95859314,0.908321743269381,1.008864536730619,0.8945571,0.9659996,0.9493083,0.9831007,1.0,,,,,,0.21978946574803054
242,168,168,168,168,168,168,168,appcat,GMT-oNF-2,Acetonitrile,C=C[C@@H]1CN2CC[C@H]1C[C@H]2[C@H](Nc1c(Nc2nc[nH]n2)c(=S)c1=S)c1ccnc2ccc(OC)cc12.CCO,30,25,CF,0.153,C=CC1C[N@@]2CC[C@H]1CC2,GMT-oNF,300,87.0,-8.0,0,0,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,563.7530000000002,5.487880000000005,0,0,0,0,0,0,1,0,1,0,,,,,,0.94150543,0.869372465323841,1.013638394676159,0.86528695,0.9182967,0.9239435,1.0,1.0,,,,,,0.2289371821453901
243,169,169,169,169,169,169,169,appcat,GMT-oNF-2,Acetonitrile,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@H](NC(=O)Nc1ccc(OC(F)(F)F)cc1)c1ccnc2ccc(OC)cc12.CCO,30,25,CF,0.153,C=CC1C[N@@]2CC[C@H]1CC2,GMT-oNF,300,87.0,-8.0,0,0,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,572.6280000000002,5.899800000000006,0,0,0,0,0,0,1,0,1,0,,,,,,0.95688456,0.900111819965694,1.013657300034306,0.8965038,0.9702637,0.9222826,0.9953727,1.0,,,,,,0.23168841190197886
244,170,170,170,170,170,170,170,appcat,GMT-oNF-2,Acetonitrile,C=C[C@@H]1CN2CC[C@H]1C[C@H]2[C@H](Nc1c(Nc2ccc(C/C=N\OC(C)(C)C)cc2)c1=O)c1ccnc2ccc(OC)cc12.CC(C)=O,30,25,CF,0.153,C=CC1C[N@@]2CC[C@H]1CC2,GMT-oNF,300,87.0,-8.0,0,0,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,637.8250000000002,7.211100000000008,0,0,0,0,0,0,1,0,1,0,,,,,,0.95889802,0.914430129109704,1.003365910890296,0.9175384,0.9500332,0.9350855,0.991833,1.0,,,,,,0.19359003390584673
245,171,171,171,171,171,171,171,appcat,GMT-oNF-2,Acetonitrile,C=C[C@@H]1CN2CC[C@@H]1C[C@@H]2[C@H](Nc1c(Nc2ccccc2-c2ccccc2)c1=O)c1ccnc2ccc(OC)cc12.N#CC,30,25,CF,0.153,C=CC1C[N@@]2CC[C@H]1CC2,GMT-oNF,300,87.0,-8.0,0,0,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,583.7360000000001,7.469280000000007,0,0,0,0,0,0,1,0,1,0,,,,,,0.95807772,0.8964461881499031,1.019709251850097,0.8843149,0.9736317,0.932442,1.0,1.0,,,,,,0.21032649105595005
246,172,172,172,172,172,172,172,appcat,GMT-oNF-2,Acetonitrile,C=C[C@@H]1CN2CC[C@@H]1C[C@@H]2[C@H](Nc1c(N[C@H]2C[C@H](N3CCCCCC3)c3ccccc3N(C)C2=O)c1=O)c1ccnc2ccc(OC)cc12.O,30,25,CF,0.153,C=CC1C[N@@]2CC[C@H]1CC2,GMT-oNF,300,87.0,-8.0,0,0,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,678.8780000000003,5.468400000000007,0,0,0,0,0,0,1,0,1,0,,,,,,0.96666296,0.9204095591496084,1.0129163608503915,0.9237195,0.9793146,0.9302807,1.0,1.0,,,,,,0.1904345718757161
247,173,173,173,173,173,173,173,appcat,GMT-oNF-2,Acetonitrile,C=C[C@@H]1CN2CC[C@H]1C[C@H]2[C@H](Nc1c(Nc2nc[nH]n2)c(=S)c1=S)c1ccnc2ccc(OC)cc12.CO,30,25,CF,0.153,C=CC1C[N@@]2CC[C@H]1CC2,GMT-oNF,300,87.0,-8.0,0,0,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,549.7260000000002,5.097780000000005,0,0,0,0,0,0,1,0,1,0,,,,,,0.940701606,0.8687812050395459,1.012622006960454,0.8677528,0.91440547,0.92134976,1.0,1.0,,,,,,0.23156091079115865
248,174,174,174,174,174,174,174,appcat,GMT-oNF-2,Acetonitrile,C=C[C@H]1CN2CCC1CC2[C@H](Nc1c(N[C@H](C)C(c2ccccc2)(c2ccccc2)c2ccccc2)c1=O)c1ccnc2ccc(OC)cc12.N#CC,30,25,CF,0.153,C=CC1C[N@@]2CC[C@H]1CC2,GMT-oNF,300,87.0,-8.0,0,0,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,701.915,8.893680000000003,0,0,0,0,0,0,1,0,1,0,,,,,,0.968367934,0.9180926271148904,1.0186432408851098,0.9046293,0.986912,0.95214057,0.9981578,1.0,,,,,,0.18017015606164935
249,175,175,175,175,175,175,175,appcat,GMT-oNF-2,Acetonitrile,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](NS(=O)(=O)NCCN1CCN/C1=N\C(=O)c1ccc(Cl)cc1)c1ccnc2ccc(OC)cc12.CC(OCC)=O,30,25,CF,0.153,C=CC1C[N@@]2CC[C@H]1CC2,GMT-oNF,300,87.0,-8.0,0,0,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,740.3270000000001,3.929300000000005,0,0,0,0,0,0,1,0,1,0,,,,,,0.968084526,0.9090585503964084,1.0271105016035915,0.89102703,0.9967981,0.9525975,1.0,1.0,,,,,,0.1960469144132902
250,176,176,176,176,176,176,176,appcat,GMT-oNF-2,Acetonitrile,C=C[C@@H]1CN2CC[C@H]1C[C@H]2[C@H](NC(=O)Nc1cc(Cl)ccc1O)c1ccnc2ccc(OC)cc12.O=CN(C)C,30,25,CF,0.153,C=CC1C[N@@]2CC[C@H]1CC2,GMT-oNF,300,87.0,-8.0,0,0,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,566.1020000000002,5.066000000000003,0,0,0,0,0,0,1,0,1,0,,,,,,0.96019826,0.9104334032839956,1.0099631167160044,0.9107566,0.95849,0.9317447,1.0,1.0,,,,,,0.22180640352777692
251,177,177,177,177,177,177,177,appcat,GMT-oNF-2,Acetonitrile,C=C[C@@H]1CN2CC[C@H]1C[C@H]2[C@H](NS(=O)(=O)N[N+](=O)[O-])c1ccnc2ccc(OC)cc12.O=CN(C)C,30,25,CF,0.153,C=CC1C[N@@]2CC[C@H]1CC2,GMT-oNF,300,87.0,-8.0,0,0,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,520.6120000000003,1.501000000000001,0,0,0,0,0,0,1,0,1,0,,,,,,0.96373699,0.912032663866306,1.015441316133694,0.9042022,0.97564185,0.9388409,1.0,1.0,,,,,,0.2484538733422219
252,178,178,178,178,178,178,178,appcat,GMT-oNF-2,Acetonitrile,C=C[C@@H]1CN2CC[C@H]1C[C@H]2[C@H](Nc1c(NC(=O)c2ccc(OC)cc2)c(=O)c1=O)c1ccnc2ccc(OC)cc12.CC(C)=O,30,25,CF,0.153,C=CC1C[N@@]2CC[C@H]1CC2,GMT-oNF,300,87.0,-8.0,0,0,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,610.7110000000001,4.745200000000004,0,0,0,0,0,0,1,0,1,0,,,,,,0.962856742,0.9213199494418456,1.0043935345581545,0.92219317,0.9612385,0.93871164,0.9921404,1.0,,,,,,0.2095502750670656
253,179,179,179,179,179,179,179,appcat,GMT-oNF-2,Acetonitrile,C=C[C@H]1CN2CCC1CC2[C@H](Nc1c(N[C@H](C)C(c2ccccc2)(c2ccccc2)c2ccccc2)c1=O)c1ccnc2ccc(OC)cc12.CC1CCCO1,30,25,CF,0.153,C=CC1C[N@@]2CC[C@H]1CC2,GMT-oNF,300,87.0,-8.0,0,0,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,746.9959999999999,9.5491,0,0,0,0,0,0,1,0,1,0,,,,,,0.969215926,0.9232505715951118,1.0151812804048883,0.91054213,0.9857379,0.95548576,0.99431384,1.0,,,,,,0.16827290198382208
254,180,180,180,180,180,180,180,appcat,GMT-oNF-2,Acetonitrile,C=C[C@@H]1CN2CC[C@@H]1C[C@@H]2[C@H](Nc1c(NCCc2cc(OC)ccc2OC)c(=O)c1=O)c1ccnc2ccccc12.CC(C)=O,30,25,CF,0.153,C=CC1C[N@@]2CC[C@H]1CC2,GMT-oNF,300,87.0,-8.0,0,0,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,610.7550000000002,5.147500000000005,0,0,0,0,0,0,1,0,1,0,,,,,,0.960090592,0.9093082696374812,1.0108729143625186,0.90504336,0.9714189,0.9309129,0.9930778,1.0,,,,,,0.2123056773175585
255,181,181,181,181,181,181,181,appcat,GMT-oNF-2,Acetonitrile,C=C[C@@H]1CN2CC[C@H]1CC2[C@@H](Nc1c(Nc2cccc3c(C)c(C)[nH]c23)c1=O)c1ccnc2ccc(OC)cc12.CCO,30,25,CF,0.153,C=CC1C[N@@]2CC[C@H]1CC2,GMT-oNF,300,87.0,-8.0,0,0,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,579.7450000000003,6.369140000000007,0,0,0,0,0,0,1,0,1,0,,,,,,0.95602842,0.900276695051322,1.011780144948678,0.8960041,0.9319526,0.9521854,1.0,1.0,,,,,,0.20616795718669892
256,182,182,182,182,182,182,182,appcat,GMT-oNF-2,Acetonitrile,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@H](NC(=S)N[C@H](C)C(=O)O)c1ccnc2ccc(OC)cc12.CC1CCCO1,30,25,CF,0.153,C=CC1C[N@@]2CC[C@H]1CC2,GMT-oNF,300,87.0,-8.0,0,0,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,540.7300000000004,4.3034000000000034,0,0,0,0,0,0,1,0,1,0,,,,,,0.956908096,0.9110874152040924,1.002728776795908,0.90282536,0.96396613,0.94144154,0.97630745,1.0,,,,,,0.24158613498200845
257,183,183,183,183,183,183,183,appcat,GMT-oNF-2,Acetonitrile,C=C[C@@H]1CN2CC[C@@H]1C[C@@H]2[C@H](NC(=O)Nc1c(F)cccc1F)c1ccnc2ccc(OC)cc12.O=CN(C)C,30,25,CF,0.153,C=CC1C[N@@]2CC[C@H]1CC2,GMT-oNF,300,87.0,-8.0,0,0,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,551.6380000000001,4.985200000000004,0,0,0,0,0,0,1,0,1,0,,,,,,0.96439462,0.9109550329636162,1.0178342070363835,0.9133536,0.9864441,0.9221754,1.0,1.0,,,,,,0.24408809808363396
258,184,184,184,184,184,184,184,appcat,GMT-oNF-2,Acetonitrile,C=C[C@@H]1CN2CC[C@H]1CC2[C@@H](Nc1c(NCCCC)c(=O)c(=O)c1=O)c1ccnc2ccc(OC)cc12.CO,30,25,CF,0.153,C=CC1C[N@@]2CC[C@H]1CC2,GMT-oNF,300,87.0,-8.0,0,0,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,534.6570000000004,3.069700000000001,0,0,0,0,0,0,1,0,1,0,,,,,,0.961271008,0.9267091760730224,0.9958328399269776,0.94407344,0.9357903,0.9452677,0.9812236,1.0,,,,,,0.23507110079129534
259,185,185,185,185,185,185,185,appcat,GMT-oNF-2,Acetonitrile,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@H](NS(=O)(=O)Nc1nnc(-c2ccc(Cl)cc2Cl)s1)c1ccnc2ccc(OC)cc12.CCO,30,25,CF,0.153,C=CC1C[N@@]2CC[C@H]1CC2,GMT-oNF,300,87.0,-8.0,0,0,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,677.6800000000001,5.951300000000007,0,0,0,0,0,0,1,0,1,0,,,,,,0.960644112,0.8930524177839235,1.0282358062160764,0.8733994,0.98844206,0.9413791,1.0,1.0,,,,,,0.22073308125786156
260,186,186,186,186,186,186,186,appcat,GMT-oNF-2,Acetonitrile,C=C[C@@H]1CN2CC[C@@H]1C[C@@H]2[C@H](Nc1c(Nc2ccccc2/N=C/c2ccccc2)c(=S)c1=S)c1ccnc2ccc(OC)cc12.CO,30,25,CF,0.153,C=CC1C[N@@]2CC[C@H]1CC2,GMT-oNF,300,87.0,-8.0,0,0,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,661.8970000000002,8.73028,0,0,0,0,0,0,1,0,1,0,,,,,,0.95734314,0.8927829090335911,1.021903370966409,0.87431,0.9679836,0.9444221,1.0,1.0,,,,,,0.2006064051028454
261,187,187,187,187,187,187,187,appcat,GMT-oNF-2,Acetonitrile,C=C[C@H]1CN2CCC1CC2[C@H](Nc1c(Nc2ccccc2Nc2cccc3cccnc23)c(=O)c(=O)c1=O)c1ccnc2ccc(OC)cc12.CC1=CC=CC=C1,30,25,CF,0.153,C=CC1C[N@@]2CC[C@H]1CC2,GMT-oNF,300,87.0,-8.0,0,0,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,756.9070000000002,8.279620000000007,0,0,0,0,0,0,1,0,1,0,,,,,,0.9740104859999998,0.9311671595198276,1.016853812480172,0.9230077,0.99364257,0.95340216,1.0,1.0,,,,,,0.1701456320433577
262,188,188,188,188,188,188,188,appcat,GMT-oNF-2,Acetonitrile,C=C[C@@H]1CN2CC[C@@H]1C[C@@H]2[C@H](NC(=S)NC(=O)C(Cl)(Cl)Cl)c1ccnc2ccccc12.CC1=CC=CC=C1,30,25,CF,0.153,C=CC1C[N@@]2CC[C@H]1CC2,GMT-oNF,300,87.0,-8.0,0,0,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,590.0200000000001,6.528220000000006,0,0,0,0,0,0,1,0,1,0,,,,,,0.953655548,0.9026163105492944,1.004694785450706,0.92565286,0.99552584,0.91212964,0.9349694,1.0,,,,,,0.2599927302905779
263,189,189,189,189,189,189,189,appcat,GMT-oNF-2,Acetonitrile,C=C[C@H]1CN2CCC1CC2[C@H](Nc1c(NCCCN2CCOCC2)c(=S)c1=S)c1ccnc2ccc(OC)cc12.CC(OCC)=O,30,25,CF,0.153,C=CC1C[N@@]2CC[C@H]1CC2,GMT-oNF,300,87.0,-8.0,0,0,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,665.9260000000002,6.331180000000006,0,0,0,0,0,0,1,0,1,0,,,,,,0.954215208,0.9067965793944588,1.001633836605541,0.89633894,0.9609759,0.9440753,0.9696859,1.0,,,,,,0.20899007953703402
264,190,190,190,190,190,190,190,appcat,GMT-oNF-2,Acetonitrile,C=C[C@@H]1CN2CC[C@H]1C[C@H]2[C@H](Nc1c(Nc2cc(Cl)c(OC(F)(F)[C@@H](F)C(F)(F)F)cc2Cl)c(=O)c(=O)c1=O)c1ccnc2ccc(OC)cc12.O,30,25,CF,0.153,C=CC1C[N@@]2CC[C@H]1CC2,GMT-oNF,300,87.0,-8.0,0,0,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,775.5299999999999,6.346900000000006,0,0,0,0,0,0,1,0,1,0,,,,,,0.970540164,0.9363156557541,1.0047646722458998,0.95031905,0.9707757,0.93650067,0.9951054,1.0,,,,,,0.19062457117769455
265,191,191,191,191,191,191,191,appcat,GMT-oNF-2,Acetonitrile,C=C[C@@H]1CN2CC[C@@H]1C[C@@H]2[C@H](Nc1c(Nc2ccc(OCCC(C)C)cc2)c(=O)c1=O)c1ccnc2ccccc12.CC1=CC=CC=C1,30,25,CF,0.153,C=CC1C[N@@]2CC[C@H]1CC2,GMT-oNF,300,87.0,-8.0,0,0,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,642.8440000000003,8.043920000000009,0,0,0,0,0,0,1,0,1,0,,,,,,0.962983912,0.9049337786674998,1.0210340453325002,0.8966656,0.99108964,0.93053675,0.99662757,1.0,,,,,,0.19637503249220328
266,192,192,192,192,192,192,192,appcat,GMT-oNF-2,Acetonitrile,C=C[C@@H]1CN2CC[C@H]1CC2[C@@H](Nc1c(Nc2nccc(OC)n2)c(=S)c1=S)c1ccnc2ccc(OC)cc12.O=CN(C)C,30,25,CF,0.153,C=CC1C[N@@]2CC[C@H]1CC2,GMT-oNF,300,87.0,-8.0,0,0,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,631.8280000000001,5.874180000000006,0,0,0,0,0,0,1,0,1,0,,,,,,0.96007344,0.9100144328645816,1.0101324471354185,0.90744925,0.9557667,0.93715125,1.0,1.0,,,,,,0.2180242104374844
267,193,193,193,193,193,193,193,appcat,GMT-oNF-2,Acetonitrile,C=C[C@@H]1CN2CC[C@@H]1C[C@@H]2[C@H](Nc1c(Nc2ccc(-c3ccc(I)cc3)cc2)c1=O)c1ccnc2ccc(OC)cc12.CO,30,25,CF,0.153,C=CC1C[N@@]2CC[C@H]1CC2,GMT-oNF,300,87.0,-8.0,0,0,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,700.621,7.152500000000009,0,0,0,0,0,0,1,0,1,0,,,,,,0.96869648,0.9140313524081553,1.0233616075918448,0.9066497,0.9995874,0.9372453,1.0,1.0,,,,,,0.21669777814419042
268,194,194,194,194,194,194,194,appcat,GMT-oNF-2,Acetonitrile,C=C[C@@H]1CN2CC[C@@H]1C[C@@H]2[C@H](NC(=S)NC(=O)C(Cl)(Cl)Cl)c1ccnc2ccccc12.N#CC,30,25,CF,0.153,C=CC1C[N@@]2CC[C@H]1CC2,GMT-oNF,300,87.0,-8.0,0,0,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,538.9320000000001,5.063080000000005,0,0,0,0,0,0,1,0,1,0,,,,,,0.945815238,0.8950512566817751,0.9965792193182252,0.917342,0.97723126,0.90459263,0.9299103,1.0,,,,,,0.2880135254065196
269,195,195,195,195,195,195,195,appcat,GMT-oNF-2,Acetonitrile,C=C[C@H]1CN2CCC1CC2[C@H](Nc1c(Nc2ccc(C(C)(C)C)cc2C#Cc2ccccn2)c1=O)c1ccnc2ccc(OC)cc12.CC(C)=O,30,25,CF,0.153,C=CC1C[N@@]2CC[C@H]1CC2,GMT-oNF,300,87.0,-8.0,0,0,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,681.8810000000001,7.960000000000008,0,0,0,0,0,0,1,0,1,0,,,,,,0.96918382,0.9358582049496994,1.0025094350503003,0.939392,0.95777136,0.95364094,0.9951148,1.0,,,,,,0.18375043938650149
270,196,196,196,196,196,196,196,appcat,GMT-oNF-2,Acetonitrile,C=C[C@@H]1CN2CC[C@@H]1C[C@@H]2[C@H](Nc1c(NCc2c(O)c(=O)cc(C)n2C)c(=O)c1=O)c1ccnc2ccc(OC)cc12.O,30,25,CF,0.153,C=CC1C[N@@]2CC[C@H]1CC2,GMT-oNF,300,87.0,-8.0,0,0,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,587.6770000000002,2.389120000000001,0,0,0,0,0,0,1,0,1,0,,,,,,0.95797642,0.8973150191223928,1.0186378208776072,0.884851,0.9699552,0.9350759,1.0,1.0,,,,,,0.21543332914511365
271,197,197,197,197,197,197,197,appcat,GMT-oNF-2,Acetonitrile,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](Nc1c(NC(=O)/C(C#N)=C(\NCc2ccccc2)SC)c1=O)c1ccnc2ccc(OC)cc12.N#CC,30,25,CF,0.153,C=CC1C[N@@]2CC[C@H]1CC2,GMT-oNF,300,87.0,-8.0,0,0,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,661.832,5.885160000000005,0,0,0,0,0,0,1,0,1,0,,,,,,0.966431188,0.9078127721807948,1.0250496038192052,0.89013314,0.99098504,0.95103776,1.0,1.0,,,,,,0.19621880853176116
272,0,0,0,0,0,0,0,ligand,GMT-oNF-2,Acetonitrile,CC1(C)c2cccc(P(c3ccccc3)c4ccccc4)c2Oc5c(P(c6ccccc6)c7ccccc7)cccc15,30,25,CF,0.153,P(c1ccccc1)(c2ccccc2)c3ccccc3,GMT-oNF,300,87.0,-8.0,0,0,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,578.6320000000002,7.634600000000009,0,0,0,0,0,0,1,0,1,0,,,,,,0.680752092,0.4991754159324518,0.8623287680675481,,,,,,0.7929843,0.6418514,0.44972807,0.70656234,0.81263435,0.3003252094818486
273,1,1,1,1,1,1,1,ligand,GMT-oNF-2,Acetonitrile,c1(P(c2ccccc2)c3ccccc3)ccccc1,30,25,CF,0.153,P(c1ccccc1)(c2ccccc2)c3ccccc3,GMT-oNF,300,87.0,-8.0,0,0,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,262.292,3.4448000000000016,0,0,0,0,0,0,1,0,1,0,,,,,,0.258194232,0.1175030727398701,0.3988853912601299,,,,,,0.39944404,0.21178806,0.09712583,0.26770166,0.31491157,0.2581942210594813
274,2,2,2,2,2,2,2,ligand,GMT-oNF-2,Acetonitrile,O=S(c1cccc(P(c2cc(S(=O)([O-])=O)ccc2)c3cc(S(=O)([O-])=O)ccc3)c1)([O-])=O,30,25,CF,0.153,P(c1ccccc1)(c2ccccc2)c3ccccc3,GMT-oNF,300,87.0,-8.0,0,0,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,499.4600000000002,0.1571000000000002,0,0,0,0,0,0,1,0,1,0,,,,,,0.96268072,0.9025675056616124,1.0227939343383876,,,,,,0.8912866,1.0,1.0,0.9883312,0.9337858,0.560596145192782
275,3,3,3,3,3,3,3,ligand,GMT-oNF-2,Acetonitrile,P(c(c1c2c(P(c3ccccc3)c4ccccc4)ccc5c2cccc5)ccc6c1cccc6)(c7ccccc7)c8ccccc8,30,25,CF,0.153,P(c1ccccc1)(c2ccccc2)c3ccccc3,GMT-oNF,300,87.0,-8.0,0,0,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,622.6880000000002,9.1764,0,0,0,0,0,0,1,0,1,0,,,,,,0.806393084,0.6649917301441761,0.9477944378558238,,,,,,0.8861698,0.7938123,0.61923516,0.8268205,0.90592766,0.3359394826521777
276,4,4,4,4,4,4,4,ligand,GMT-oNF-2,Acetonitrile,C1(P(C2CCCCC2)C3CCCCC3)CCCCC1,30,25,CF,0.153,C1(P(C2CCCCC2)C3CCCCC3)CCCCC1,GMT-oNF,300,87.0,-8.0,0,0,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,280.436,6.466400000000006,0,0,0,0,0,0,1,0,1,0,,,,,,0.2203017115999999,0.0493236976770068,0.3912797255229931,,,,,,0.1757372,0.35008234,0.047314048,0.15639073,0.37198424,0.22030168175697326
277,5,5,5,5,5,5,5,ligand,GMT-oNF-2,Acetonitrile,CC(C)(C)P(C(C)(C)C)Nc1cccc(c2ncccc2)n1,30,25,CF,0.153,c1(c2ncccc2)ncccc1,GMT-oNF,300,87.0,-8.0,0,0,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,315.401,5.549400000000005,0,0,0,0,0,0,1,0,1,0,,,,,,0.517957178,0.3780446632943673,0.6578696927056326,,,,,,0.60876036,0.3284775,0.5964051,0.53994596,0.51619697,0.3529510702689489
278,6,6,6,6,6,6,6,ligand,GMT-oNF-2,Acetonitrile,c1(NP(c2ccccc2)c3ccccc3)nc(NP(c4ccccc4)c5ccccc5)ccc1,30,25,CF,0.153,[NH]c1nc([NH])ccc1,GMT-oNF,300,87.0,-8.0,0,0,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,477.4880000000001,6.001200000000004,0,0,0,0,0,0,1,0,1,0,,,,,,0.564945738,0.5241293303289081,0.605762145671092,,,,,,0.61867976,0.542768,0.53857183,0.5515343,0.5731748,0.1243569314479828
