,doi,year,journal,membrane,mwco,contact_angle,zeta_potential,contact_angle_missing,zeta_potential_missing,solute_name,secondary_solute_name,secondary_solute_ratio,solvent,pressure,permeance,rejection,temperature,process_configuration,exclude,solute_smiles,secondary_solute_smiles,solute_category,solvent_smiles,solvent_mw,solvent_logp,solvent_viscosity,solvent_density,solvent_dielectric_constant,solvent_dd,solvent_dp,solvent_dh,solvent_molar_volume,solute_mw,solute_logp,secondary_solute_mw,secondary_solute_logp,batch,date,solute_identifier,secondary_solute_identifier,solute_type,solute_reactions
1231,,,,PMPerformance,300,-1,0,1,1,,,0.5,Acetonitrile,30,2.530907666,0.965507412,21,CF,0,CC([P]1(NC2=CC=CC(N3)=[N]2[Mn+]1(C=O)(C=O)[P]3(C(C)(C)C)C(C)(C)C)C(C)(C)C)(C)C.[Br-],CC([P]1(NC2=CC=CC(N3)=[N]2[Mn+]1(C=O)(C=O)[P]3(C(C)(C)C)C(C)(C)C)C(C)(C)C)(C)C.[Br-],metal_catalyst,C(C)#N,41.053,-0.33,0.34,786,37.5,15.3,18,6.1,52.6,590.406,4.3465,590.406,4.3465,Pincer12,2/18/2025,Pincer12,Pincer12,Transition metal complex,hydrogenation
1232,,,,DM150,150,59,0,0,1,,,0.5,Acetonitrile,10,0.177021216,0.912292818,21,CF,0,[H][Ru]12(C=O)(n3c(c4n2cccc4)cccc3N[P]1(C(C)(C)C)C(C)(C)C)Cl,[H][Ru]12(C=O)(n3c(c4n2cccc4)cccc3N[P]1(C(C)(C)C)C(C)(C)C)Cl,metal_catalyst,C(C)#N,41.053,-0.33,0.34,786,37.5,15.3,18,6.1,52.6,481.95,4.954,481.95,4.954,Pincer11,2/19/2025,Pincer11,Pincer11,Transition metal complex,hydrogenation
1233,,,,DM300,300,59,-37.5,0,0,,,0.5,Acetonitrile,10,0.51909254,0.897790055,21,CF,0,[H][Ru]12(C=O)(n3c(c4n2cccc4)cccc3N[P]1(C(C)(C)C)C(C)(C)C)Cl,[H][Ru]12(C=O)(n3c(c4n2cccc4)cccc3N[P]1(C(C)(C)C)C(C)(C)C)Cl,metal_catalyst,C(C)#N,41.053,-0.33,0.34,786,37.5,15.3,18,6.1,52.6,481.95,4.954,481.95,4.954,Pincer11,2/19/2025,Pincer11,Pincer11,Transition metal complex,hydrogenation
1234,,,,GMT-oNF-2,300,87,-8,0,0,,,0.5,Acetonitrile,10,0.153480228,0.921685083,21,CF,0,[H][Ru]12(C=O)(n3c(c4n2cccc4)cccc3N[P]1(C(C)(C)C)C(C)(C)C)Cl,[H][Ru]12(C=O)(n3c(c4n2cccc4)cccc3N[P]1(C(C)(C)C)C(C)(C)C)Cl,metal_catalyst,C(C)#N,41.053,-0.33,0.34,786,37.5,15.3,18,6.1,52.6,481.95,4.954,481.95,4.954,Pincer11,2/19/2025,Pincer11,Pincer11,Transition metal complex,hydrogenation
1235,,,,PMPerformance,300,-1,0,1,1,,,0.5,Acetonitrile,10,2.530907666,0.794060773,21,CF,0,[H][Ru]12(C=O)(n3c(c4n2cccc4)cccc3N[P]1(C(C)(C)C)C(C)(C)C)Cl,[H][Ru]12(C=O)(n3c(c4n2cccc4)cccc3N[P]1(C(C)(C)C)C(C)(C)C)Cl,metal_catalyst,C(C)#N,41.053,-0.33,0.34,786,37.5,15.3,18,6.1,52.6,481.95,4.954,481.95,4.954,Pincer11,2/19/2025,Pincer11,Pincer11,Transition metal complex,hydrogenation
1236,,,,DM150,150,59,0,0,1,,,0.5,Acetonitrile,30,0.177021216,0.914165498,21,CF,0,[H][Ru]12(C=O)(n3c(c4n2cccc4)cccc3N[P]1(C(C)(C)C)C(C)(C)C)Cl,[H][Ru]12(C=O)(n3c(c4n2cccc4)cccc3N[P]1(C(C)(C)C)C(C)(C)C)Cl,metal_catalyst,C(C)#N,41.053,-0.33,0.34,786,37.5,15.3,18,6.1,52.6,481.95,4.954,481.95,4.954,Pincer11,2/19/2025,Pincer11,Pincer11,Transition metal complex,hydrogenation
1237,,,,DM300,300,59,-37.5,0,0,,,0.5,Acetonitrile,30,0.51909254,0.873211781,21,CF,0,[H][Ru]12(C=O)(n3c(c4n2cccc4)cccc3N[P]1(C(C)(C)C)C(C)(C)C)Cl,[H][Ru]12(C=O)(n3c(c4n2cccc4)cccc3N[P]1(C(C)(C)C)C(C)(C)C)Cl,metal_catalyst,C(C)#N,41.053,-0.33,0.34,786,37.5,15.3,18,6.1,52.6,481.95,4.954,481.95,4.954,Pincer11,2/19/2025,Pincer11,Pincer11,Transition metal complex,hydrogenation
1238,,,,GMT-oNF-2,300,87,-8,0,0,,,0.5,Acetonitrile,30,0.153480228,0.880084151,21,CF,0,[H][Ru]12(C=O)(n3c(c4n2cccc4)cccc3N[P]1(C(C)(C)C)C(C)(C)C)Cl,[H][Ru]12(C=O)(n3c(c4n2cccc4)cccc3N[P]1(C(C)(C)C)C(C)(C)C)Cl,metal_catalyst,C(C)#N,41.053,-0.33,0.34,786,37.5,15.3,18,6.1,52.6,481.95,4.954,481.95,4.954,Pincer11,2/19/2025,Pincer11,Pincer11,Transition metal complex,hydrogenation
1239,,,,PMPerformance,300,-1,0,1,1,,,0.5,Acetonitrile,30,2.530907666,0.798597475,21,CF,0,[H][Ru]12(C=O)(n3c(c4n2cccc4)cccc3N[P]1(C(C)(C)C)C(C)(C)C)Cl,[H][Ru]12(C=O)(n3c(c4n2cccc4)cccc3N[P]1(C(C)(C)C)C(C)(C)C)Cl,metal_catalyst,C(C)#N,41.053,-0.33,0.34,786,37.5,15.3,18,6.1,52.6,481.95,4.954,481.95,4.954,Pincer11,2/19/2025,Pincer11,Pincer11,Transition metal complex,hydrogenation
1240,,,,SS150101,300,-1,0,1,1,,,0.5,Acetonitrile,10,3.30137418,-0.08868974,21,CF,0,Cl[Ni]12[N]3=C(C=CC=C3N[P]2(C(C)(C)C)C(C)(C)C)N[P]1(C(C)(C)C)C(C)(C)C,Cl[Ni]12[N]3=C(C=CC=C3N[P]2(C(C)(C)C)C(C)(C)C)N[P]1(C(C)(C)C)C(C)(C)C,metal_catalyst,C(C)#N,41.053,-0.33,0.34,786,37.5,15.3,18,6.1,52.6,491.674,8.5802,491.674,8.5802,Pincer1,2/19/2025,Pincer1,Pincer1,Transition metal complex,hydrogenation
1241,,,,SS336,500,82,0,0,1,,,0.5,Acetonitrile,10,0.45587198,0.940976514,21,CF,0,Cl[Ni]12[N]3=C(C=CC=C3N[P]2(C(C)(C)C)C(C)(C)C)N[P]1(C(C)(C)C)C(C)(C)C,Cl[Ni]12[N]3=C(C=CC=C3N[P]2(C(C)(C)C)C(C)(C)C)N[P]1(C(C)(C)C)C(C)(C)C,metal_catalyst,C(C)#N,41.053,-0.33,0.34,786,37.5,15.3,18,6.1,52.6,491.674,8.5802,491.674,8.5802,Pincer1,2/19/2025,Pincer1,Pincer1,Transition metal complex,hydrogenation
1242,,,,GMT-NC,200,-1,0,1,1,,,0.5,Acetonitrile,10,1.819539983,0.762360939,21,CF,0,Cl[Ni]12[N]3=C(C=CC=C3N[P]2(C(C)(C)C)C(C)(C)C)N[P]1(C(C)(C)C)C(C)(C)C,Cl[Ni]12[N]3=C(C=CC=C3N[P]2(C(C)(C)C)C(C)(C)C)N[P]1(C(C)(C)C)C(C)(C)C,metal_catalyst,C(C)#N,41.053,-0.33,0.34,786,37.5,15.3,18,6.1,52.6,491.674,8.5802,491.674,8.5802,Pincer1,2/19/2025,Pincer1,Pincer1,Transition metal complex,hydrogenation
1243,,,,SS150101,300,-1,0,1,1,,,0.5,Acetonitrile,30,3.30137418,-0.095065789,21,CF,0,Cl[Ni]12[N]3=C(C=CC=C3N[P]2(C(C)(C)C)C(C)(C)C)N[P]1(C(C)(C)C)C(C)(C)C,Cl[Ni]12[N]3=C(C=CC=C3N[P]2(C(C)(C)C)C(C)(C)C)N[P]1(C(C)(C)C)C(C)(C)C,metal_catalyst,C(C)#N,41.053,-0.33,0.34,786,37.5,15.3,18,6.1,52.6,491.674,8.5802,491.674,8.5802,Pincer1,2/19/2025,Pincer1,Pincer1,Transition metal complex,hydrogenation
1244,,,,SS336,500,82,0,0,1,,,0.5,Acetonitrile,30,0.45587198,0.889473684,21,CF,0,Cl[Ni]12[N]3=C(C=CC=C3N[P]2(C(C)(C)C)C(C)(C)C)N[P]1(C(C)(C)C)C(C)(C)C,Cl[Ni]12[N]3=C(C=CC=C3N[P]2(C(C)(C)C)C(C)(C)C)N[P]1(C(C)(C)C)C(C)(C)C,metal_catalyst,C(C)#N,41.053,-0.33,0.34,786,37.5,15.3,18,6.1,52.6,491.674,8.5802,491.674,8.5802,Pincer1,2/19/2025,Pincer1,Pincer1,Transition metal complex,hydrogenation
1245,,,,GMT-NC,200,-1,0,1,1,,,0.5,Acetonitrile,30,1.819539983,0.66875,21,CF,0,Cl[Ni]12[N]3=C(C=CC=C3N[P]2(C(C)(C)C)C(C)(C)C)N[P]1(C(C)(C)C)C(C)(C)C,Cl[Ni]12[N]3=C(C=CC=C3N[P]2(C(C)(C)C)C(C)(C)C)N[P]1(C(C)(C)C)C(C)(C)C,metal_catalyst,C(C)#N,41.053,-0.33,0.34,786,37.5,15.3,18,6.1,52.6,491.674,8.5802,491.674,8.5802,Pincer1,2/19/2025,Pincer1,Pincer1,Transition metal complex,hydrogenation
1246,,,,DM150,150,59,0,0,1,,,0.5,Acetonitrile,10,0.177021216,0.987190083,21,CF,0,[H][Ru]12(Cl)(C=O)[N]3=C(N[P](C(C)(C)C)2C(C)(C)C)C=CC=C3N[P](C(C)(C)C)1C(C)(C)C,[H][Ru]12(Cl)(C=O)[N]3=C(N[P](C(C)(C)C)2C(C)(C)C)C=CC=C3N[P](C(C)(C)C)1C(C)(C)C,metal_catalyst,C(C)#N,41.053,-0.33,0.34,786,37.5,15.3,18,6.1,52.6,564.077,8.0384,564.077,8.0384,Pincer5,2/19/2025,Pincer5,Pincer5,Transition metal complex,hydrogenation
1247,,,,DM300,300,59,-37.5,0,0,,,0.5,Acetonitrile,10,0.51909254,0.979132231,21,CF,0,[H][Ru]12(Cl)(C=O)[N]3=C(N[P](C(C)(C)C)2C(C)(C)C)C=CC=C3N[P](C(C)(C)C)1C(C)(C)C,[H][Ru]12(Cl)(C=O)[N]3=C(N[P](C(C)(C)C)2C(C)(C)C)C=CC=C3N[P](C(C)(C)C)1C(C)(C)C,metal_catalyst,C(C)#N,41.053,-0.33,0.34,786,37.5,15.3,18,6.1,52.6,564.077,8.0384,564.077,8.0384,Pincer5,2/19/2025,Pincer5,Pincer5,Transition metal complex,hydrogenation
1248,,,,GMT-oNF-2,300,87,-8,0,0,,,0.5,Acetonitrile,10,0.153480228,0.973140496,21,CF,0,[H][Ru]12(Cl)(C=O)[N]3=C(N[P](C(C)(C)C)2C(C)(C)C)C=CC=C3N[P](C(C)(C)C)1C(C)(C)C,[H][Ru]12(Cl)(C=O)[N]3=C(N[P](C(C)(C)C)2C(C)(C)C)C=CC=C3N[P](C(C)(C)C)1C(C)(C)C,metal_catalyst,C(C)#N,41.053,-0.33,0.34,786,37.5,15.3,18,6.1,52.6,564.077,8.0384,564.077,8.0384,Pincer5,2/19/2025,Pincer5,Pincer5,Transition metal complex,hydrogenation
1249,,,,PMPerformance,300,-1,0,1,1,,,0.5,Acetonitrile,10,2.530907666,0.878512397,21,CF,0,[H][Ru]12(Cl)(C=O)[N]3=C(N[P](C(C)(C)C)2C(C)(C)C)C=CC=C3N[P](C(C)(C)C)1C(C)(C)C,[H][Ru]12(Cl)(C=O)[N]3=C(N[P](C(C)(C)C)2C(C)(C)C)C=CC=C3N[P](C(C)(C)C)1C(C)(C)C,metal_catalyst,C(C)#N,41.053,-0.33,0.34,786,37.5,15.3,18,6.1,52.6,564.077,8.0384,564.077,8.0384,Pincer5,2/19/2025,Pincer5,Pincer5,Transition metal complex,hydrogenation
1250,,,,DM150,150,59,0,0,1,,,0.5,Acetonitrile,30,0.177021216,0.989193682,21,CF,0,[H][Ru]12(Cl)(C=O)[N]3=C(N[P](C(C)(C)C)2C(C)(C)C)C=CC=C3N[P](C(C)(C)C)1C(C)(C)C,[H][Ru]12(Cl)(C=O)[N]3=C(N[P](C(C)(C)C)2C(C)(C)C)C=CC=C3N[P](C(C)(C)C)1C(C)(C)C,metal_catalyst,C(C)#N,41.053,-0.33,0.34,786,37.5,15.3,18,6.1,52.6,564.077,8.0384,564.077,8.0384,Pincer5,2/19/2025,Pincer5,Pincer5,Transition metal complex,hydrogenation
1251,,,,DM300,300,59,-37.5,0,0,,,0.5,Acetonitrile,30,0.51909254,0.97921862,21,CF,0,[H][Ru]12(Cl)(C=O)[N]3=C(N[P](C(C)(C)C)2C(C)(C)C)C=CC=C3N[P](C(C)(C)C)1C(C)(C)C,[H][Ru]12(Cl)(C=O)[N]3=C(N[P](C(C)(C)C)2C(C)(C)C)C=CC=C3N[P](C(C)(C)C)1C(C)(C)C,metal_catalyst,C(C)#N,41.053,-0.33,0.34,786,37.5,15.3,18,6.1,52.6,564.077,8.0384,564.077,8.0384,Pincer5,2/19/2025,Pincer5,Pincer5,Transition metal complex,hydrogenation
1252,,,,GMT-oNF-2,300,87,-8,0,0,,,0.5,Acetonitrile,30,0.153480228,0.975477972,21,CF,0,[H][Ru]12(Cl)(C=O)[N]3=C(N[P](C(C)(C)C)2C(C)(C)C)C=CC=C3N[P](C(C)(C)C)1C(C)(C)C,[H][Ru]12(Cl)(C=O)[N]3=C(N[P](C(C)(C)C)2C(C)(C)C)C=CC=C3N[P](C(C)(C)C)1C(C)(C)C,metal_catalyst,C(C)#N,41.053,-0.33,0.34,786,37.5,15.3,18,6.1,52.6,564.077,8.0384,564.077,8.0384,Pincer5,2/19/2025,Pincer5,Pincer5,Transition metal complex,hydrogenation
1253,,,,PMPerformance,300,-1,0,1,1,,,0.5,Acetonitrile,30,2.530907666,0.889443059,21,CF,0,[H][Ru]12(Cl)(C=O)[N]3=C(N[P](C(C)(C)C)2C(C)(C)C)C=CC=C3N[P](C(C)(C)C)1C(C)(C)C,[H][Ru]12(Cl)(C=O)[N]3=C(N[P](C(C)(C)C)2C(C)(C)C)C=CC=C3N[P](C(C)(C)C)1C(C)(C)C,metal_catalyst,C(C)#N,41.053,-0.33,0.34,786,37.5,15.3,18,6.1,52.6,564.077,8.0384,564.077,8.0384,Pincer5,2/19/2025,Pincer5,Pincer5,Transition metal complex,hydrogenation
1254,,,,SS150101,300,-1,0,1,1,,,0.5,Acetonitrile,10,3.30137418,-0.044660846,21,CF,0,[H][Ru]12(C=O)(n3c(c4n2cccc4)cccc3N[P]1(C(C)(C)C)C(C)(C)C)Cl,[H][Ru]12(C=O)(n3c(c4n2cccc4)cccc3N[P]1(C(C)(C)C)C(C)(C)C)Cl,metal_catalyst,C(C)#N,41.053,-0.33,0.34,786,37.5,15.3,18,6.1,52.6,481.95,4.954,481.95,4.954,Pincer11,2/19/2025,Pincer11,Pincer11,Transition metal complex,hydrogenation
1255,,,,SS336,500,82,0,0,1,,,0.5,Acetonitrile,10,0.45587198,0.707521827,21,CF,0,[H][Ru]12(C=O)(n3c(c4n2cccc4)cccc3N[P]1(C(C)(C)C)C(C)(C)C)Cl,[H][Ru]12(C=O)(n3c(c4n2cccc4)cccc3N[P]1(C(C)(C)C)C(C)(C)C)Cl,metal_catalyst,C(C)#N,41.053,-0.33,0.34,786,37.5,15.3,18,6.1,52.6,481.95,4.954,481.95,4.954,Pincer11,2/19/2025,Pincer11,Pincer11,Transition metal complex,hydrogenation
1256,,,,GMT-NC,200,-1,0,1,1,,,0.5,Acetonitrile,10,1.819539983,0.484217596,21,CF,0,[H][Ru]12(C=O)(n3c(c4n2cccc4)cccc3N[P]1(C(C)(C)C)C(C)(C)C)Cl,[H][Ru]12(C=O)(n3c(c4n2cccc4)cccc3N[P]1(C(C)(C)C)C(C)(C)C)Cl,metal_catalyst,C(C)#N,41.053,-0.33,0.34,786,37.5,15.3,18,6.1,52.6,481.95,4.954,481.95,4.954,Pincer11,2/19/2025,Pincer11,Pincer11,Transition metal complex,hydrogenation
1257,,,,SS150101,300,-1,0,1,1,,,0.5,Acetonitrile,30,3.30137418,-0.02962963,21,CF,0,[H][Ru]12(C=O)(n3c(c4n2cccc4)cccc3N[P]1(C(C)(C)C)C(C)(C)C)Cl,[H][Ru]12(C=O)(n3c(c4n2cccc4)cccc3N[P]1(C(C)(C)C)C(C)(C)C)Cl,metal_catalyst,C(C)#N,41.053,-0.33,0.34,786,37.5,15.3,18,6.1,52.6,481.95,4.954,481.95,4.954,Pincer11,2/19/2025,Pincer11,Pincer11,Transition metal complex,hydrogenation
1258,,,,SS336,500,82,0,0,1,,,0.5,Acetonitrile,30,0.45587198,0.663973064,21,CF,0,[H][Ru]12(C=O)(n3c(c4n2cccc4)cccc3N[P]1(C(C)(C)C)C(C)(C)C)Cl,[H][Ru]12(C=O)(n3c(c4n2cccc4)cccc3N[P]1(C(C)(C)C)C(C)(C)C)Cl,metal_catalyst,C(C)#N,41.053,-0.33,0.34,786,37.5,15.3,18,6.1,52.6,481.95,4.954,481.95,4.954,Pincer11,2/19/2025,Pincer11,Pincer11,Transition metal complex,hydrogenation
1259,,,,GMT-NC,200,-1,0,1,1,,,0.5,Acetonitrile,30,1.819539983,0.438720539,21,CF,0,[H][Ru]12(C=O)(n3c(c4n2cccc4)cccc3N[P]1(C(C)(C)C)C(C)(C)C)Cl,[H][Ru]12(C=O)(n3c(c4n2cccc4)cccc3N[P]1(C(C)(C)C)C(C)(C)C)Cl,metal_catalyst,C(C)#N,41.053,-0.33,0.34,786,37.5,15.3,18,6.1,52.6,481.95,4.954,481.95,4.954,Pincer11,2/19/2025,Pincer11,Pincer11,Transition metal complex,hydrogenation
1260,,,,PMPerformance,300,-1,0,1,1,,,0.5,Acetonitrile,10,2.530907666,0.036013814,21,DE,0,Cl[Ni]12[N]3=C(N[P]2(c4ccccc4)c5ccccc5)C=CC=C3N[P]1(c6ccccc6)c7ccccc7,Cl[Ni]12[N]3=C(N[P]2(c4ccccc4)c5ccccc5)C=CC=C3N[P]1(c6ccccc6)c7ccccc7,metal_catalyst,C(C)#N,41.053,-0.33,0.34,786,37.5,15.3,18,6.1,52.6,571.634,6.6882,571.634,6.6882,Pincer3,2/12/2025,Pincer3,Pincer3,Transition metal complex,hydrogenation
1261,,,,SS336,500,82,0,0,1,,,0.5,Acetonitrile,10,0.45587198,0.139368525,21,DE,0,Cl[Ni]12[N]3=C(N[P]2(c4ccccc4)c5ccccc5)C=CC=C3N[P]1(c6ccccc6)c7ccccc7,Cl[Ni]12[N]3=C(N[P]2(c4ccccc4)c5ccccc5)C=CC=C3N[P]1(c6ccccc6)c7ccccc7,metal_catalyst,C(C)#N,41.053,-0.33,0.34,786,37.5,15.3,18,6.1,52.6,571.634,6.6882,571.634,6.6882,Pincer3,2/12/2025,Pincer3,Pincer3,Transition metal complex,hydrogenation
1262,,,,DM300,300,59,-37.5,0,0,,,0.5,Acetonitrile,10,0.51909254,0.067155895,21,DE,0,Cl[Ni]12[N]3=C(N[P]2(c4ccccc4)c5ccccc5)C=CC=C3N[P]1(c6ccccc6)c7ccccc7,Cl[Ni]12[N]3=C(N[P]2(c4ccccc4)c5ccccc5)C=CC=C3N[P]1(c6ccccc6)c7ccccc7,metal_catalyst,C(C)#N,41.053,-0.33,0.34,786,37.5,15.3,18,6.1,52.6,571.634,6.6882,571.634,6.6882,Pincer3,2/12/2025,Pincer3,Pincer3,Transition metal complex,hydrogenation
1263,,,,GMT-oNF-2,300,87,-8,0,0,,,0.5,Acetonitrile,10,0.153480228,0.960779477,21,DE,0,Cl[Ni]12[N]3=C(N[P]2(c4ccccc4)c5ccccc5)C=CC=C3N[P]1(c6ccccc6)c7ccccc7,Cl[Ni]12[N]3=C(N[P]2(c4ccccc4)c5ccccc5)C=CC=C3N[P]1(c6ccccc6)c7ccccc7,metal_catalyst,C(C)#N,41.053,-0.33,0.34,786,37.5,15.3,18,6.1,52.6,571.634,6.6882,571.634,6.6882,Pincer3,2/12/2025,Pincer3,Pincer3,Transition metal complex,hydrogenation
1264,,,,PMPerformance,300,-1,0,1,1,,,0.5,Acetonitrile,30,2.530907666,0.203317711,21,DE,0,Cl[Ni]12[N]3=C(N[P]2(c4ccccc4)c5ccccc5)C=CC=C3N[P]1(c6ccccc6)c7ccccc7,Cl[Ni]12[N]3=C(N[P]2(c4ccccc4)c5ccccc5)C=CC=C3N[P]1(c6ccccc6)c7ccccc7,metal_catalyst,C(C)#N,41.053,-0.33,0.34,786,37.5,15.3,18,6.1,52.6,571.634,6.6882,571.634,6.6882,Pincer3,2/12/2025,Pincer3,Pincer3,Transition metal complex,hydrogenation
1265,,,,SS336,500,82,0,0,1,,,0.5,Acetonitrile,30,0.45587198,0.326529354,21,DE,0,Cl[Ni]12[N]3=C(N[P]2(c4ccccc4)c5ccccc5)C=CC=C3N[P]1(c6ccccc6)c7ccccc7,Cl[Ni]12[N]3=C(N[P]2(c4ccccc4)c5ccccc5)C=CC=C3N[P]1(c6ccccc6)c7ccccc7,metal_catalyst,C(C)#N,41.053,-0.33,0.34,786,37.5,15.3,18,6.1,52.6,571.634,6.6882,571.634,6.6882,Pincer3,2/12/2025,Pincer3,Pincer3,Transition metal complex,hydrogenation
1266,,,,DM300,300,59,-37.5,0,0,,,0.5,Acetonitrile,30,0.51909254,0.114639862,21,DE,0,Cl[Ni]12[N]3=C(N[P]2(c4ccccc4)c5ccccc5)C=CC=C3N[P]1(c6ccccc6)c7ccccc7,Cl[Ni]12[N]3=C(N[P]2(c4ccccc4)c5ccccc5)C=CC=C3N[P]1(c6ccccc6)c7ccccc7,metal_catalyst,C(C)#N,41.053,-0.33,0.34,786,37.5,15.3,18,6.1,52.6,571.634,6.6882,571.634,6.6882,Pincer3,2/12/2025,Pincer3,Pincer3,Transition metal complex,hydrogenation
1267,,,,GMT-oNF-2,300,87,-8,0,0,,,0.5,Acetonitrile,30,0.153480228,0.958374445,21,DE,0,Cl[Ni]12[N]3=C(N[P]2(c4ccccc4)c5ccccc5)C=CC=C3N[P]1(c6ccccc6)c7ccccc7,Cl[Ni]12[N]3=C(N[P]2(c4ccccc4)c5ccccc5)C=CC=C3N[P]1(c6ccccc6)c7ccccc7,metal_catalyst,C(C)#N,41.053,-0.33,0.34,786,37.5,15.3,18,6.1,52.6,571.634,6.6882,571.634,6.6882,Pincer3,2/12/2025,Pincer3,Pincer3,Transition metal complex,hydrogenation
1268,,,,PMPerformance,300,-1,0,1,1,,,0.5,Acetonitrile,10,2.530907666,0.015446314,21,DE,0,CC([P]1(NC2=CC=CC(N3)=[N]2[Mn+]1(C=O)(C=O)[P]3(C(C)(C)C)C(C)(C)C)C(C)(C)C)(C)C.[Br-],CC([P]1(NC2=CC=CC(N3)=[N]2[Mn+]1(C=O)(C=O)[P]3(C(C)(C)C)C(C)(C)C)C(C)(C)C)(C)C.[Br-],metal_catalyst,C(C)#N,41.053,-0.33,0.34,786,37.5,15.3,18,6.1,52.6,590.406,4.3465,590.406,4.3465,Pincer12,2/12/2025,Pincer12,Pincer12,Transition metal complex,hydrogenation
1269,,,,SS336,500,82,0,0,1,,,0.5,Acetonitrile,10,0.45587198,0.373640775,21,DE,0,CC([P]1(NC2=CC=CC(N3)=[N]2[Mn+]1(C=O)(C=O)[P]3(C(C)(C)C)C(C)(C)C)C(C)(C)C)(C)C.[Br-],CC([P]1(NC2=CC=CC(N3)=[N]2[Mn+]1(C=O)(C=O)[P]3(C(C)(C)C)C(C)(C)C)C(C)(C)C)(C)C.[Br-],metal_catalyst,C(C)#N,41.053,-0.33,0.34,786,37.5,15.3,18,6.1,52.6,590.406,4.3465,590.406,4.3465,Pincer12,2/12/2025,Pincer12,Pincer12,Transition metal complex,hydrogenation
1270,,,,DM300,300,59,-37.5,0,0,,,0.5,Acetonitrile,10,0.51909254,0.336161668,21,DE,0,CC([P]1(NC2=CC=CC(N3)=[N]2[Mn+]1(C=O)(C=O)[P]3(C(C)(C)C)C(C)(C)C)C(C)(C)C)(C)C.[Br-],CC([P]1(NC2=CC=CC(N3)=[N]2[Mn+]1(C=O)(C=O)[P]3(C(C)(C)C)C(C)(C)C)C(C)(C)C)(C)C.[Br-],metal_catalyst,C(C)#N,41.053,-0.33,0.34,786,37.5,15.3,18,6.1,52.6,590.406,4.3465,590.406,4.3465,Pincer12,2/12/2025,Pincer12,Pincer12,Transition metal complex,hydrogenation
1271,,,,PMPerformance,300,-1,0,1,1,,,0.5,Acetonitrile,30,2.530907666,-0.099048957,21,DE,0,CC([P]1(NC2=CC=CC(N3)=[N]2[Mn+]1(C=O)(C=O)[P]3(C(C)(C)C)C(C)(C)C)C(C)(C)C)(C)C.[Br-],CC([P]1(NC2=CC=CC(N3)=[N]2[Mn+]1(C=O)(C=O)[P]3(C(C)(C)C)C(C)(C)C)C(C)(C)C)(C)C.[Br-],metal_catalyst,C(C)#N,41.053,-0.33,0.34,786,37.5,15.3,18,6.1,52.6,590.406,4.3465,590.406,4.3465,Pincer12,2/12/2025,Pincer12,Pincer12,Transition metal complex,hydrogenation
1272,,,,SS336,500,82,0,0,1,,,0.5,Acetonitrile,30,0.45587198,0.340666361,21,DE,0,CC([P]1(NC2=CC=CC(N3)=[N]2[Mn+]1(C=O)(C=O)[P]3(C(C)(C)C)C(C)(C)C)C(C)(C)C)(C)C.[Br-],CC([P]1(NC2=CC=CC(N3)=[N]2[Mn+]1(C=O)(C=O)[P]3(C(C)(C)C)C(C)(C)C)C(C)(C)C)(C)C.[Br-],metal_catalyst,C(C)#N,41.053,-0.33,0.34,786,37.5,15.3,18,6.1,52.6,590.406,4.3465,590.406,4.3465,Pincer12,2/12/2025,Pincer12,Pincer12,Transition metal complex,hydrogenation
1273,,,,DM300,300,59,-37.5,0,0,,,0.5,Acetonitrile,30,0.51909254,0.60085709,21,DE,0,CC([P]1(NC2=CC=CC(N3)=[N]2[Mn+]1(C=O)(C=O)[P]3(C(C)(C)C)C(C)(C)C)C(C)(C)C)(C)C.[Br-],CC([P]1(NC2=CC=CC(N3)=[N]2[Mn+]1(C=O)(C=O)[P]3(C(C)(C)C)C(C)(C)C)C(C)(C)C)(C)C.[Br-],metal_catalyst,C(C)#N,41.053,-0.33,0.34,786,37.5,15.3,18,6.1,52.6,590.406,4.3465,590.406,4.3465,Pincer12,2/12/2025,Pincer12,Pincer12,Transition metal complex,hydrogenation
1274,,,,GMT-oNF-2,300,87,-8,0,0,,,0.5,Acetonitrile,30,0.153480228,0.973133642,21,DE,0,CC([P]1(NC2=CC=CC(N3)=[N]2[Mn+]1(C=O)(C=O)[P]3(C(C)(C)C)C(C)(C)C)C(C)(C)C)(C)C.[Br-],CC([P]1(NC2=CC=CC(N3)=[N]2[Mn+]1(C=O)(C=O)[P]3(C(C)(C)C)C(C)(C)C)C(C)(C)C)(C)C.[Br-],metal_catalyst,C(C)#N,41.053,-0.33,0.34,786,37.5,15.3,18,6.1,52.6,590.406,4.3465,590.406,4.3465,Pincer12,2/12/2025,Pincer12,Pincer12,Transition metal complex,hydrogenation
1275,,,,PMPerformance,300,-1,0,1,1,,,0.5,Acetonitrile,10,2.530907666,0.18381113,21,DE,0,Cl[Ni]12[N]3=C(C=CC=C3N[P]2(C(C)(C)C)C(C)(C)C)N[P]1(C(C)(C)C)C(C)(C)C,Cl[Ni]12[N]3=C(C=CC=C3N[P]2(C(C)(C)C)C(C)(C)C)N[P]1(C(C)(C)C)C(C)(C)C,metal_catalyst,C(C)#N,41.053,-0.33,0.34,786,37.5,15.3,18,6.1,52.6,491.674,8.5802,491.674,8.5802,Pincer1,2/12/2025,Pincer1,Pincer1,Transition metal complex,hydrogenation
